0	Time [s]	Pressure sensor 3 (NormX) [MPa]	Pressure sensor 3 (NormY) [MPa]	Pressure sensor 3 (NormZ) [MPa]	Pressure sensor 3 (ShearXY) [MPa]	Pressure sensor 3 (ShearYZ) [MPa]	Pressure sensor 3 (ShearXZ) [MPa]	Pressure sensor 3 (Equivalent (von-Mises)) [MPa]	Pressure sensor 3 (Maximum Principal) [MPa]	Pressure sensor 3 (Middle Principal) [MPa]	Pressure sensor 3 (Minimum Principal) [MPa]	Pressure sensor 3 (Intensity) [MPa] 
1	1,6667e-002	-8,9989e-007	-9,0023e-007	-9,2573e-007	2,6247e-009	7,6891e-006	-4,4563e-008	1,3318e-005	6,7763e-006	-8,9986e-007	-8,6023e-006	1,5379e-005 
2	3,3333e-002	-1,8151e-006	-1,8152e-006	-1,8676e-006	5,356e-009	1,5625e-005	-7,0139e-008	2,7064e-005	1,3784e-005	-1,8151e-006	-1,7467e-005	3,1251e-005 
3	5,8333e-002	-3,1599e-006	-3,1583e-006	-3,2525e-006	9,4615e-009	2,7382e-005	-1,6135e-007	4,7429e-005	2,4178e-005	-3,1598e-006	-3,0588e-005	5,4766e-005 
4	9,5833e-002	-5,1535e-006	-5,1469e-006	-5,3083e-006	1,5468e-008	4,4886e-005	-2,4698e-007	7,7747e-005	3,9659e-005	-5,1534e-006	-5,0115e-005	8,9774e-005 
5	0,15208	-8,1388e-006	-8,1188e-006	-8,3924e-006	2,4389e-008	7,1059e-005	-3,5333e-007	1,2308e-004	6,2804e-005	-8,1385e-006	-7,9316e-005	1,4212e-004 
6	0,23646	-1,2591e-005	-1,2537e-005	-1,3004e-005	3,811e-008	1,1066e-004	-6,1775e-007	1,9166e-004	9,7886e-005	-1,259e-005	-1,2343e-004	2,2131e-004 
7	0,36302	-1,9125e-005	-1,8992e-005	-1,9801e-005	5,8243e-008	1,6955e-004	-8,5529e-007	2,9368e-004	1,5016e-004	-1,9124e-005	-1,8895e-004	3,3911e-004 
8	0,52969	-2,769e-005	-2,7398e-005	-2,8765e-005	8,5041e-008	2,4752e-004	-1,3103e-006	4,2873e-004	2,1944e-004	-2,7689e-005	-2,7561e-004	4,9505e-004 
9	0,69635	-3,5946e-005	-3,5437e-005	-3,7467e-005	1,1128e-007	3,2442e-004	-1,6959e-006	5,6192e-004	2,8797e-004	-3,5945e-005	-3,6088e-004	6,4885e-004 
10	0,86302	-4,4129e-005	-4,3341e-005	-4,6151e-005	1,3742e-007	4,0138e-004	-2,0304e-006	6,9522e-004	3,5664e-004	-4,4127e-005	-4,4613e-004	8,0277e-004 
11	1,	-5,0678e-005	-4,9617e-005	-5,3149e-005	1,589e-007	4,6442e-004	-2,3656e-006	8,0441e-004	4,1304e-004	-5,0676e-005	-5,1581e-004	9,2886e-004 
