0	Time [s]	Pressure sensor 37 (NormX) [MPa]	Pressure sensor 37 (NormY) [MPa]	Pressure sensor 37 (NormZ) [MPa]	Pressure sensor 37 (ShearXY) [MPa]	Pressure sensor 37 (ShearYZ) [MPa]	Pressure sensor 37 (ShearXZ) [MPa]	Pressure sensor 37 (Equivalent (von-Mises)) [MPa]	Pressure sensor 37 (Maximum Principal) [MPa]	Pressure sensor 37 (Middle Principal) [MPa]	Pressure sensor 37 (Minimum Principal) [MPa]	Pressure sensor 37 (Intensity) [MPa] 
1	1,6667e-002	-1,6608e-004	-1,6597e-004	-1,7296e-004	7,319e-009	-4,6527e-005	-2,7646e-005	9,3996e-005	-1,1524e-004	-1,6606e-004	-2,2371e-004	1,0846e-004 
2	3,3333e-002	-3,3521e-004	-3,3499e-004	-3,4915e-004	2,8047e-008	-9,4418e-005	-5,5858e-005	1,9053e-004	-2,3215e-004	-3,3518e-004	-4,5202e-004	2,1986e-004 
3	5,8333e-002	-5,8518e-004	-5,8476e-004	-6,096e-004	8,0858e-008	-1,6485e-004	-9,6788e-005	3,3202e-004	-4,0563e-004	-5,8514e-004	-7,8876e-004	3,8313e-004 
4	9,5833e-002	-9,6261e-004	-9,6183e-004	-1,003e-003	2,1567e-007	-2,6994e-004	-1,6021e-004	5,4523e-004	-6,6785e-004	-9,626e-004	-1,297e-003	6,2916e-004 
5	0,15208	-1,5297e-003	-1,5282e-003	-1,5944e-003	5,3662e-007	-4,2831e-004	-2,5485e-004	8,6574e-004	-1,0618e-003	-1,5298e-003	-2,0608e-003	9,99e-004 
6	0,23646	-2,3752e-003	-2,3725e-003	-2,4771e-003	1,2831e-006	-6,6437e-004	-3,9499e-004	1,3427e-003	-1,6499e-003	-2,3756e-003	-3,1993e-003	1,5494e-003 
7	0,36302	-3,6486e-003	-3,6433e-003	-3,8082e-003	3,0088e-006	-1,0181e-003	-6,0729e-004	2,0597e-003	-2,5367e-003	-3,6499e-003	-4,9135e-003	2,3768e-003 
8	0,52969	-5,312e-003	-5,3021e-003	-5,5502e-003	6,3885e-006	-1,4812e-003	-8,8806e-004	3,0012e-003	-3,6931e-003	-5,315e-003	-7,1562e-003	3,4631e-003 
9	0,69635	-6,9818e-003	-6,9659e-003	-7,3023e-003	1,0956e-005	-1,9418e-003	-1,163e-003	3,9342e-003	-4,8615e-003	-6,9873e-003	-9,4013e-003	4,5397e-003 
10	0,86302	-8,6383e-003	-8,6151e-003	-9,0442e-003	1,6779e-005	-2,4033e-003	-1,4401e-003	4,8709e-003	-6,015e-003	-8,6469e-003	-1,1636e-002	5,6206e-003 
11	1,	-9,9946e-003	-9,9646e-003	-1,0473e-002	2,2507e-005	-2,7776e-003	-1,6715e-003	5,6368e-003	-6,9607e-003	-1,0006e-002	-1,3465e-002	6,5044e-003 
