0	Time [s]	Pressure sensor 21 (NormX) [MPa]	Pressure sensor 21 (NormY) [MPa]	Pressure sensor 21 (NormZ) [MPa]	Pressure sensor 21 (ShearXY) [MPa]	Pressure sensor 21 (ShearYZ) [MPa]	Pressure sensor 21 (ShearXZ) [MPa]	Pressure sensor 21 (Equivalent (von-Mises)) [MPa]	Pressure sensor 21 (Maximum Principal) [MPa]	Pressure sensor 21 (Middle Principal) [MPa]	Pressure sensor 21 (Minimum Principal) [MPa]	Pressure sensor 21 (Intensity) [MPa] 
1	1,6667e-002	-2,3914e-005	-2,3921e-005	-2,4933e-005	-1,2477e-008	4,4606e-005	-5,7578e-005	1,2616e-004	4,8418e-005	-2,393e-005	-9,7255e-005	1,4567e-004 
2	3,3333e-002	-4,8194e-005	-4,8221e-005	-5,0335e-005	-5,0868e-008	9,0159e-005	-1,1614e-004	2,5467e-004	9,779e-005	-4,826e-005	-1,9628e-004	2,9407e-004 
3	5,8333e-002	-8,417e-005	-8,4253e-005	-8,8139e-005	-1,5548e-007	1,5762e-004	-2,0308e-004	4,4528e-004	1,7098e-004	-8,4373e-005	-3,4317e-004	5,1416e-004 
4	9,5833e-002	-1,3801e-004	-1,3823e-004	-1,4508e-004	-4,1935e-007	2,5883e-004	-3,3359e-004	7,3134e-004	2,8085e-004	-1,3856e-004	-5,6362e-004	8,4448e-004 
5	0,15208	-2,1797e-004	-2,1853e-004	-2,3048e-004	-1,0536e-006	4,105e-004	-5,2847e-004	1,1591e-003	4,4539e-004	-2,1934e-004	-8,9303e-004	1,3384e-003 
6	0,23646	-3,3643e-004	-3,3779e-004	-3,5887e-004	-2,539e-006	6,3728e-004	-8,205e-004	1,7996e-003	6,9231e-004	-3,3974e-004	-1,3857e-003	2,078e-003 
7	0,36302	-5,121e-004	-5,1528e-004	-5,5346e-004	-5,966e-006	9,7718e-004	-1,2576e-003	2,7588e-003	1,0623e-003	-5,1987e-004	-2,1233e-003	3,1856e-003 
8	0,52969	-7,3475e-004	-7,4145e-004	-8,0791e-004	-1,2595e-005	1,4201e-003	-1,8271e-003	4,0088e-003	1,5479e-003	-7,5113e-004	-3,0809e-003	4,6289e-003 
9	0,69635	-9,5334e-004	-9,6486e-004	-1,0664e-003	-2,164e-005	1,8616e-003	-2,3952e-003	5,2555e-003	2,0327e-003	-9,8149e-004	-4,0358e-003	6,0685e-003 
10	0,86302	-1,1609e-003	-1,1784e-003	-1,3212e-003	-3,293e-005	2,2966e-003	-2,9547e-003	6,4839e-003	2,5151e-003	-1,2037e-003	-4,9718e-003	7,4869e-003 
11	1,	-1,3281e-003	-1,3515e-003	-1,533e-003	-4,3964e-005	2,654e-003	-3,4139e-003	7,4925e-003	2,9121e-003	-1,3853e-003	-5,7394e-003	8,6516e-003 
