0	Time [s]	Pressure sensor 18 (NormX) [MPa]	Pressure sensor 18 (NormY) [MPa]	Pressure sensor 18 (NormZ) [MPa]	Pressure sensor 18 (ShearXY) [MPa]	Pressure sensor 18 (ShearYZ) [MPa]	Pressure sensor 18 (ShearXZ) [MPa]	Pressure sensor 18 (Equivalent (von-Mises)) [MPa]	Pressure sensor 18 (Maximum Principal) [MPa]	Pressure sensor 18 (Middle Principal) [MPa]	Pressure sensor 18 (Minimum Principal) [MPa]	Pressure sensor 18 (Intensity) [MPa] 
1	1,6667e-002	-3,7911e-006	-4,0494e-006	-3,9192e-006	-3,222e-008	4,6614e-005	3,8759e-006	8,1017e-005	4,2789e-005	-3,7876e-006	-5,0761e-005	9,3551e-005 
2	3,3333e-002	-7,6071e-006	-8,1089e-006	-7,8858e-006	-6,3299e-008	9,4139e-005	7,7913e-006	1,6361e-004	8,646e-005	-7,6001e-006	-1,0246e-004	1,8892e-004 
3	5,8333e-002	-1,3149e-005	-1,3971e-005	-1,3687e-005	-1,0623e-007	1,6436e-004	1,3662e-005	2,8566e-004	1,5109e-004	-1,3137e-005	-1,7876e-004	3,2985e-004 
4	9,5833e-002	-2,1747e-005	-2,2965e-005	-2,2779e-005	-1,6378e-007	2,7051e-004	2,2526e-005	4,7016e-004	2,4856e-004	-2,1729e-005	-2,9433e-004	5,4289e-004 
5	0,15208	-3,3648e-005	-3,5258e-005	-3,558e-005	-2,3257e-007	4,2772e-004	3,5334e-005	7,4336e-004	3,9374e-004	-3,3621e-005	-4,6461e-004	8,5835e-004 
6	0,23646	-5,2278e-005	-5,4035e-005	-5,6065e-005	-3,0069e-007	6,6609e-004	5,5368e-005	1,1577e-003	6,1332e-004	-5,2241e-005	-7,2346e-004	1,3368e-003 
7	0,36302	-7,7054e-005	-7,8065e-005	-8,4491e-005	-3,217e-007	1,0181e-003	8,4709e-005	1,7696e-003	9,4035e-004	-7,7008e-005	-1,103e-003	2,0433e-003 
8	0,52969	-1,0926e-004	-1,0748e-004	-1,2338e-004	-1,9699e-007	1,483e-003	1,2342e-004	2,5775e-003	1,3727e-003	-1,0922e-004	-1,6036e-003	2,9763e-003 
9	0,69635	-1,381e-004	-1,3157e-004	-1,6074e-004	8,7522e-008	1,941e-003	1,6155e-004	3,3736e-003	1,8016e-003	-1,3807e-004	-2,0939e-003	3,8955e-003 
10	0,86302	-1,6588e-004	-1,5261e-004	-1,991e-004	5,3477e-007	2,3996e-003	1,993e-004	4,1707e-003	2,2321e-003	-1,6588e-004	-2,5838e-003	4,8159e-003 
11	1,	-1,8621e-004	-1,66e-004	-2,2948e-004	1,0219e-006	2,7729e-003	2,3032e-004	4,8197e-003	2,5849e-003	-1,8624e-004	-2,9803e-003	5,5652e-003 
