0	Time [s]	Pressure sensor 40 (NormX) [MPa]	Pressure sensor 40 (NormY) [MPa]	Pressure sensor 40 (NormZ) [MPa]	Pressure sensor 40 (ShearXY) [MPa]	Pressure sensor 40 (ShearYZ) [MPa]	Pressure sensor 40 (ShearXZ) [MPa]	Pressure sensor 40 (Equivalent (von-Mises)) [MPa]	Pressure sensor 40 (Maximum Principal) [MPa]	Pressure sensor 40 (Middle Principal) [MPa]	Pressure sensor 40 (Minimum Principal) [MPa]	Pressure sensor 40 (Intensity) [MPa] 
1	1,6667e-002	-1,8631e-006	-1,7757e-006	-1,7862e-006	3,9632e-008	-2,9523e-005	4,7929e-005	9,7501e-005	5,4462e-005	-1,7644e-006	-5,8122e-005	1,1258e-004 
2	3,3333e-002	-3,3998e-006	-3,2404e-006	-3,287e-006	6,5195e-008	-5,9153e-005	9,5691e-005	1,9485e-004	1,0915e-004	-3,2262e-006	-1,1585e-004	2,25e-004 
3	5,8333e-002	-5,7635e-006	-5,5217e-006	-5,7007e-006	7,7849e-008	-1,0328e-004	1,6711e-004	3,4025e-004	1,9071e-004	-5,5189e-006	-2,0218e-004	3,9289e-004 
4	9,5833e-002	-9,5006e-006	-9,1925e-006	-9,7483e-006	3,9778e-008	-1,6991e-004	2,7506e-004	5,5999e-004	3,1371e-004	-9,242e-006	-3,3291e-004	6,4662e-004 
5	0,15208	-1,3377e-005	-1,3101e-005	-1,4516e-005	-1,4507e-007	-2,6837e-004	4,3434e-004	8,8433e-004	4,9672e-004	-1,3307e-005	-5,2441e-004	1,0211e-003 
6	0,23646	-1,9806e-005	-1,9878e-005	-2,3473e-005	-7,1664e-007	-4,175e-004	6,7572e-004	1,3758e-003	7,7297e-004	-2,0499e-005	-8,1563e-004	1,5886e-003 
7	0,36302	-2,6666e-005	-2,7911e-005	-3,6532e-005	-2,2153e-006	-6,3909e-004	1,0347e-003	2,1065e-003	1,1854e-003	-2,9548e-005	-1,247e-003	2,4324e-003 
8	0,52969	-3,0896e-005	-3,4871e-005	-5,3293e-005	-5,3507e-006	-9,2942e-004	1,5041e-003	3,0625e-003	1,7279e-003	-3,8558e-005	-1,8084e-003	3,5363e-003 
9	0,69635	-3,3754e-005	-4,184e-005	-7,3975e-005	-9,8396e-006	-1,2209e-003	1,9768e-003	4,0244e-003	2,2729e-003	-4,8405e-005	-2,3741e-003	4,647e-003 
10	0,86302	-2,8047e-005	-4,1462e-005	-9,0424e-005	-1,5522e-005	-1,5058e-003	2,4383e-003	4,9641e-003	2,8119e-003	-5,1637e-005	-2,9202e-003	5,7321e-003 
11	1,	-2,0274e-005	-3,9015e-005	-1,0437e-004	-2,1113e-005	-1,7382e-003	2,8153e-003	5,7314e-003	3,2536e-003	-5,2718e-005	-3,3645e-003	6,6181e-003 
