0	Time [s]	Pressure sensor 6 (NormX) [MPa]	Pressure sensor 6 (NormY) [MPa]	Pressure sensor 6 (NormZ) [MPa]	Pressure sensor 6 (ShearXY) [MPa]	Pressure sensor 6 (ShearYZ) [MPa]	Pressure sensor 6 (ShearXZ) [MPa]	Pressure sensor 6 (Equivalent (von-Mises)) [MPa]	Pressure sensor 6 (Maximum Principal) [MPa]	Pressure sensor 6 (Middle Principal) [MPa]	Pressure sensor 6 (Minimum Principal) [MPa]	Pressure sensor 6 (Intensity) [MPa] 
1	1,6667e-002	-1,6429e-006	-1,6374e-006	-1,6976e-006	-2,6644e-009	6,7349e-006	-2,1913e-006	1,2267e-005	5,4155e-006	-1,6439e-006	-8,7495e-006	1,4165e-005 
2	3,3333e-002	-3,3111e-006	-3,2996e-006	-3,422e-006	-5,5347e-009	1,3577e-005	-4,4153e-006	2,4729e-005	1,0917e-005	-3,3132e-006	-1,7637e-005	2,8554e-005 
3	5,8333e-002	-5,78e-006	-5,7589e-006	-5,9751e-006	-1,0064e-008	2,3696e-005	-7,7036e-006	4,3157e-005	1,9052e-005	-5,7839e-006	-3,0782e-005	4,9833e-005 
4	9,5833e-002	-9,4903e-006	-9,4531e-006	-9,8142e-006	-1,7496e-008	3,8914e-005	-1,2668e-005	7,0883e-005	3,1294e-005	-9,4971e-006	-5,0555e-005	8,1849e-005 
5	0,15208	-1,5011e-005	-1,4946e-005	-1,5532e-005	-2,9995e-008	6,1516e-005	-1,9999e-005	1,1204e-004	4,9452e-005	-1,5023e-005	-7,992e-005	1,2937e-004 
6	0,23646	-2,3292e-005	-2,3177e-005	-2,412e-005	-5,1859e-008	9,5457e-005	-3,1096e-005	1,7389e-004	7,6757e-005	-2,3311e-005	-1,2403e-004	2,0079e-004 
7	0,36302	-3,5551e-005	-3,5344e-005	-3,6859e-005	-9,1334e-008	1,456e-004	-4,7342e-005	2,6518e-004	1,1702e-004	-3,5585e-005	-1,8919e-004	3,0621e-004 
8	0,52969	-5,1585e-005	-5,1223e-005	-5,3566e-005	-1,5531e-007	2,1118e-004	-6,879e-005	3,847e-004	1,6974e-004	-5,1641e-005	-2,7447e-004	4,4422e-004 
9	0,69635	-6,7396e-005	-6,6846e-005	-7,0093e-005	-2,3242e-007	2,7583e-004	-8,9772e-005	5,0243e-004	2,2165e-004	-6,748e-005	-3,585e-004	5,8015e-004 
10	0,86302	-8,3019e-005	-8,2247e-005	-8,6472e-005	-3,2207e-007	3,3961e-004	-1,1067e-004	6,1867e-004	2,7289e-004	-8,3134e-005	-4,4149e-004	7,1438e-004 
11	1,	-9,5781e-005	-9,4802e-005	-9,9889e-005	-4,0523e-007	3,9172e-004	-1,2765e-004	7,1361e-004	3,1473e-004	-9,5926e-005	-5,0927e-004	8,24e-004 
