0	Time [s]	Pressure sensor 5 (NormX) [MPa]	Pressure sensor 5 (NormY) [MPa]	Pressure sensor 5 (NormZ) [MPa]	Pressure sensor 5 (ShearXY) [MPa]	Pressure sensor 5 (ShearYZ) [MPa]	Pressure sensor 5 (ShearXZ) [MPa]	Pressure sensor 5 (Equivalent (von-Mises)) [MPa]	Pressure sensor 5 (Maximum Principal) [MPa]	Pressure sensor 5 (Middle Principal) [MPa]	Pressure sensor 5 (Minimum Principal) [MPa]	Pressure sensor 5 (Intensity) [MPa] 
1	1,6667e-002	-8,9014e-007	-8,9037e-007	-9,2073e-007	6,649e-010	3,4854e-006	1,0039e-006	6,2824e-006	2,7218e-006	-8,9051e-007	-4,5325e-006	7,2543e-006 
2	3,3333e-002	-1,7938e-006	-1,7941e-006	-1,8556e-006	1,3789e-009	7,0267e-006	2,0251e-006	1,2666e-005	5,4883e-006	-1,7946e-006	-9,1373e-006	1,4626e-005 
3	5,8333e-002	-3,1291e-006	-3,1294e-006	-3,2373e-006	2,5002e-009	1,2257e-005	3,5348e-006	2,2095e-005	9,5739e-006	-3,1305e-006	-1,5939e-005	2,5513e-005 
4	9,5833e-002	-5,143e-006	-5,1428e-006	-5,3217e-006	4,3429e-009	2,0146e-005	5,8094e-006	3,6317e-005	1,5736e-005	-5,1453e-006	-2,6198e-005	4,1935e-005 
5	0,15208	-8,128e-006	-8,1259e-006	-8,4126e-006	7,4065e-009	3,184e-005	9,1777e-006	5,7395e-005	2,487e-005	-8,1318e-006	-4,1404e-005	6,6274e-005 
6	0,23646	-1,2627e-005	-1,2619e-005	-1,3074e-005	1,279e-008	4,9468e-005	1,4263e-005	8,9172e-005	3,864e-005	-1,2633e-005	-6,4327e-005	1,0297e-004 
7	0,36302	-1,9255e-005	-1,9235e-005	-1,9949e-005	2,2365e-008	7,5439e-005	2,1733e-005	1,3598e-004	5,8921e-005	-1,9266e-005	-9,8094e-005	1,5701e-004 
8	0,52969	-2,7983e-005	-2,7937e-005	-2,9013e-005	3,7998e-008	1,0967e-004	3,1571e-005	1,9766e-004	8,5654e-005	-2,7999e-005	-1,4259e-004	2,2824e-004 
9	0,69635	-3,6539e-005	-3,6456e-005	-3,7912e-005	5,6624e-008	1,4321e-004	4,1205e-005	2,5811e-004	1,1185e-004	-3,6562e-005	-1,8619e-004	2,9804e-004 
10	0,86302	-4,5048e-005	-4,492e-005	-4,6776e-005	7,8462e-008	1,7662e-004	5,0807e-005	3,1832e-004	1,3795e-004	-4,508e-005	-2,2961e-004	3,6756e-004 
11	1,	-5,1981e-005	-5,1807e-005	-5,4006e-005	9,864e-008	2,0383e-004	5,8612e-005	3,6736e-004	1,5921e-004	-5,202e-005	-2,6498e-004	4,2419e-004 
