0	Time [s]	Pressure sensor 41 (NormX) [MPa]	Pressure sensor 41 (NormY) [MPa]	Pressure sensor 41 (NormZ) [MPa]	Pressure sensor 41 (ShearXY) [MPa]	Pressure sensor 41 (ShearYZ) [MPa]	Pressure sensor 41 (ShearXZ) [MPa]	Pressure sensor 41 (Equivalent (von-Mises)) [MPa]	Pressure sensor 41 (Maximum Principal) [MPa]	Pressure sensor 41 (Middle Principal) [MPa]	Pressure sensor 41 (Minimum Principal) [MPa]	Pressure sensor 41 (Intensity) [MPa] 
1	1,6667e-002	1,7566e-006	1,6838e-006	2,0075e-006	-1,0468e-008	-3,0279e-005	-2,1792e-005	6,4616e-005	3,9159e-005	1,7417e-006	-3,5453e-005	7,4612e-005 
2	3,3333e-002	3,5983e-006	3,4559e-006	4,0875e-006	-1,4625e-008	-6,1009e-005	-4,3771e-005	1,3006e-004	7,8877e-005	3,5638e-006	-7,1299e-005	1,5018e-004 
3	5,8333e-002	6,3629e-006	6,1258e-006	7,1726e-006	-8,4608e-009	-1,0675e-004	-7,6606e-005	2,2758e-004	1,3808e-004	6,2904e-006	-1,2471e-004	2,6279e-004 
4	9,5833e-002	1,0661e-005	1,0301e-005	1,1877e-005	2,8427e-008	-1,748e-004	-1,2549e-004	3,7271e-004	2,2635e-004	1,0512e-005	-2,0402e-004	4,3037e-004 
5	0,15208	1,7279e-005	1,6775e-005	1,8934e-005	1,4682e-007	-2,7754e-004	-1,993e-004	5,9182e-004	3,597e-004	1,6969e-005	-3,2368e-004	6,8337e-004 
6	0,23646	2,8215e-005	2,7588e-005	3,018e-005	4,5792e-007	-4,286e-004	-3,0781e-004	9,1397e-004	5,5689e-004	2,7568e-005	-4,9847e-004	1,0554e-003 
7	0,36302	4,5145e-005	4,4542e-005	4,6717e-005	1,2345e-006	-6,5627e-004	-4,7107e-004	1,3992e-003	8,5415e-004	4,377e-005	-7,6152e-004	1,6157e-003 
8	0,52969	7,0116e-005	6,9905e-005	6,9757e-005	2,7845e-006	-9,5003e-004	-6,8186e-004	2,0255e-003	1,2406e-003	6,7406e-005	-1,0982e-003	2,3388e-003 
9	0,69635	9,6705e-005	9,7295e-005	9,2747e-005	4,9458e-006	-1,2429e-003	-8,9198e-004	2,6498e-003	1,6271e-003	9,222e-005	-1,4326e-003	3,0597e-003 
10	0,86302	1,2544e-004	1,2721e-004	1,1631e-004	7,6791e-006	-1,5317e-003	-1,0997e-003	3,266e-003	2,0107e-003	1,1876e-004	-1,7605e-003	3,7713e-003 
11	1,	1,51e-004	1,5402e-004	1,3655e-004	1,0334e-005	-1,7656e-003	-1,2678e-003	3,7649e-003	2,3233e-003	1,4224e-004	-2,024e-003	4,3474e-003 
