Node Number	Normal Stress (MPa)
22185	-5,8754e-003
22191	-3,6049e-003
22197	-5,452e-003
22198	-4,0617e-003
22199	-3,0129e-003
22200	-3,87e-003
22201	-5,2551e-003
22202	-3,098e-003
22203	-4,5947e-003
22204	-2,893e-003
22205	-2,7917e-003
22206	-3,404e-003
22207	-4,0338e-003
22208	-2,6731e-003
22209	-2,8438e-003
22210	-3,7145e-003
22211	-2,6663e-003
22212	-4,2693e-003
22213	-3,1415e-003
22214	-4,7157e-003
22215	-3,4836e-003
22216	-3,3082e-003
22217	-4,2052e-003
22218	-3,1536e-003
22219	-3,3939e-003
22220	-4,9126e-003
22221	-3,5519e-003
22222	-3,7553e-003
22223	-5,092e-003
22224	-4,0639e-003
22225	-6,183e-003
22226	-3,7997e-003
22227	-5,2649e-003
22228	-3,3888e-003
22229	-3,7962e-003
22230	-7,0874e-003
22231	-3,7547e-003
22232	-5,5141e-003
22233	-3,0057e-003
22234	-5,9118e-003
22235	-5,8664e-003
22236	-4,462e-003
22237	-6,9346e-003
22238	-3,7173e-003
22239	-6,7438e-003
22240	-4,1324e-003
22241	-4,3279e-003
22242	-6,2864e-003
22243	-4,275e-003
22244	-6,1708e-003
22245	-2,8379e-003
22246	-6,0274e-003
22247	-4,7697e-003
22248	-5,8726e-003
22249	-4,2881e-003
22250	-4,158e-003
22251	-6,3312e-003
22252	-3,7553e-003
22253	-7,2054e-003
22254	-4,2892e-003
22255	-6,7578e-003
22256	-4,4329e-003
22257	-4,482e-003
22258	-7,5541e-003
22259	-4,1336e-003
22260	-7,8786e-003
22261	-4,2203e-003
22262	-4,4617e-003
22263	-9,4481e-003
22264	-5,1117e-003
22270	-3,4295e-003
22271	-2,9414e-003
22272	-2,8389e-003
22273	-3,9524e-003
22274	-2,6466e-003
22275	-2,7496e-003
22276	-2,6599e-003
22277	-2,4849e-003
22278	-3,8267e-003
22279	-2,7499e-003
22280	-2,9332e-003
22281	-3,8812e-003
22282	-2,5954e-003
22283	-2,3719e-003
22284	-4,0321e-003
22285	-2,9122e-003
22286	-4,3626e-003
22287	-3,5539e-003
22288	-4,7312e-003
22289	-3,337e-003
22290	-5,1327e-003
22291	-4,5556e-003
22292	-5,2608e-003
22293	-8,5999e-003
22294	-5,7162e-003
22295	-6,1519e-003
22296	-8,7273e-003
22297	-6,7789e-003
22298	-7,2346e-003
22299	-9,1195e-003
22300	-5,5432e-003
22301	-6,3401e-003
22302	-9,4766e-003
22303	-7,1143e-003
22304	-1,1916e-002
22305	-1,165e-002
22306	-7,3901e-003
22307	-1,6206e-002
22308	-1,1467e-002
22309	-1,1695e-002
22310	-1,6618e-002
22311	-9,9866e-003
22312	-1,2241e-002
22313	-1,063e-002
22314	-1,2987e-002
22315	-1,042e-002
22316	-1,7737e-002
22317	-1,2664e-002
22318	-1,9694e-002
22319	-1,3003e-002
22320	-2,2334e-002
22321	-1,2205e-002
22322	-1,9888e-002
22323	-1,2655e-002
22324	-1,3984e-002
22325	-2,4775e-002
22326	-1,635e-002
22327	-1,6874e-002
22328	-2,2039e-002
22329	-1,3586e-002
22330	-1,4643e-002
22331	-2,2785e-002
22332	-1,4533e-002
22333	-2,3931e-002
22334	-1,4597e-002
22335	-1,3486e-002
22336	-1,9359e-002
22337	-9,1766e-003
22338	-1,4837e-002
22339	-1,0924e-002
22340	-1,68e-002
22341	-1,1514e-002
22342	-1,2359e-002
22343	-1,1171e-002
22344	-7,7889e-003
22345	-1,3732e-002
22346	-9,461e-003
22347	-1,33e-002
22348	-7,5395e-003
22349	-1,1025e-002
22350	-6,888e-003
22351	-6,418e-003
22352	-9,8031e-003
22353	-6,1035e-003
22354	-8,034e-003
22355	-5,5594e-003
22356	-5,484e-003
22357	-7,6892e-003
22358	-5,1612e-003
22359	-8,6728e-003
22360	-5,2771e-003
22361	-4,6776e-003
22362	-6,8978e-003
22363	-3,8769e-003
22364	-3,7018e-003
22365	-4,9505e-003
22366	-2,852e-003
22367	-4,0119e-003
22368	-2,4614e-003
22369	-3,5507e-003
22370	-2,1e-003
22371	-3,2913e-003
22372	-2,193e-003
22373	-1,9755e-003
22374	-3,2406e-003
22375	-2,9678e-003
22376	-2,2622e-003
22377	-3,1029e-003
22378	-2,3223e-003
22379	-2,3834e-003
22380	-2,6218e-003
22381	-4,2749e-003
22382	-6,7571e-003
22388	-4,6304e-003
22389	-5,6825e-003
