0	Time [s]	Pressure sensor 25 (NormX) [MPa]	Pressure sensor 25 (NormY) [MPa]	Pressure sensor 25 (NormZ) [MPa]	Pressure sensor 25 (ShearXY) [MPa]	Pressure sensor 25 (ShearYZ) [MPa]	Pressure sensor 25 (ShearXZ) [MPa]	Pressure sensor 25 (Equivalent (von-Mises)) [MPa]	Pressure sensor 25 (Maximum Principal) [MPa]	Pressure sensor 25 (Middle Principal) [MPa]	Pressure sensor 25 (Minimum Principal) [MPa]	Pressure sensor 25 (Intensity) [MPa] 
1	1,6667e-002	-2,5615e-004	-2,5624e-004	-2,6691e-004	3,2891e-008	-3,6243e-006	1,4476e-004	2,5103e-004	-1,1663e-004	-2,5624e-004	-4,0643e-004	2,898e-004 
2	3,3333e-002	-5,1416e-004	-5,1454e-004	-5,3615e-004	6,376e-008	-5,0125e-006	2,9104e-004	5,0464e-004	-2,3387e-004	-5,1453e-004	-8,1645e-004	5,8258e-004 
3	5,8333e-002	-8,9433e-004	-8,955e-004	-9,3364e-004	1,0788e-007	-6,4589e-006	5,0694e-004	8,7897e-004	-4,0662e-004	-8,955e-004	-1,4213e-003	1,0147e-003 
4	9,5833e-002	-1,4666e-003	-1,4698e-003	-1,5336e-003	1,5242e-007	-1,3347e-005	8,3185e-004	1,4425e-003	-6,6747e-004	-1,4698e-003	-2,3327e-003	1,6653e-003 
5	0,15208	-2,3175e-003	-2,3256e-003	-2,4297e-003	2,0165e-007	-2,0358e-005	1,316e-003	2,2822e-003	-1,0562e-003	-2,3256e-003	-3,6909e-003	2,6347e-003 
6	0,23646	-3,5861e-003	-3,6056e-003	-3,774e-003	2,136e-007	-3,1734e-005	2,0416e-003	3,541e-003	-1,6361e-003	-3,6056e-003	-5,7241e-003	4,0879e-003 
7	0,36302	-5,4703e-003	-5,5161e-003	-5,7898e-003	8,6251e-008	-4,9585e-005	3,124e-003	5,4199e-003	-2,5016e-003	-5,5161e-003	-8,7585e-003	6,2569e-003 
8	0,52969	-7,9027e-003	-7,9997e-003	-8,4271e-003	-3,2935e-007	-7,2705e-005	4,5392e-003	7,878e-003	-3,6176e-003	-7,9996e-003	-1,2712e-002	9,0947e-003 
9	0,69635	-1,0295e-002	-1,0462e-002	-1,1062e-002	-1,0898e-006	-9,7946e-005	5,9525e-003	1,0335e-002	-4,7128e-003	-1,0462e-002	-1,6644e-002	1,1931e-002 
10	0,86302	-1,2645e-002	-1,2901e-002	-1,369e-002	-1,9692e-006	-1,1754e-004	7,3602e-003	1,2785e-002	-5,7877e-003	-1,2901e-002	-2,0547e-002	1,4759e-002 
11	1,	-1,4538e-002	-1,488e-002	-1,5837e-002	-2,9589e-006	-1,36e-004	8,5091e-003	1,4786e-002	-6,6529e-003	-1,488e-002	-2,3723e-002	1,707e-002 
