0	Time [s]	Pressure sensor 36 (NormX) [MPa]	Pressure sensor 36 (NormY) [MPa]	Pressure sensor 36 (NormZ) [MPa]	Pressure sensor 36 (ShearXY) [MPa]	Pressure sensor 36 (ShearYZ) [MPa]	Pressure sensor 36 (ShearXZ) [MPa]	Pressure sensor 36 (Equivalent (von-Mises)) [MPa]	Pressure sensor 36 (Maximum Principal) [MPa]	Pressure sensor 36 (Middle Principal) [MPa]	Pressure sensor 36 (Minimum Principal) [MPa]	Pressure sensor 36 (Intensity) [MPa] 
1	1,6667e-002	-1,1674e-006	-1,1534e-006	-1,1929e-006	2,207e-011	-1,1872e-005	-9,6007e-006	2,6445e-005	1,4092e-005	-1,1619e-006	-1,6444e-005	3,0536e-005 
2	3,3333e-002	-2,3245e-006	-2,2959e-006	-2,3781e-006	1,2318e-009	-2,3928e-005	-1,9338e-005	5,3288e-005	2,8424e-005	-2,3144e-006	-3,3108e-005	6,1531e-005 
3	5,8333e-002	-4,0613e-006	-4,01e-006	-4,1635e-006	5,1195e-009	-4,1982e-005	-3,3887e-005	9,3447e-005	4,9857e-005	-4,0461e-006	-5,8046e-005	1,079e-004 
4	9,5833e-002	-6,5348e-006	-6,4479e-006	-6,7189e-006	1,5818e-008	-6,8619e-005	-5,5364e-005	1,5271e-004	8,1576e-005	-6,516e-006	-9,4761e-005	1,7634e-004 
5	0,15208	-1,0289e-005	-1,0144e-005	-1,0629e-005	4,2867e-008	-1,0908e-004	-8,8039e-005	2,4279e-004	1,2978e-004	-1,0274e-005	-1,5057e-004	2,8035e-004 
6	0,23646	-1,5689e-005	-1,5446e-005	-1,6323e-005	1,072e-007	-1,6879e-004	-1,3621e-004	3,7567e-004	2,0101e-004	-1,5698e-005	-2,3277e-004	4,3378e-004 
7	0,36302	-2,359e-005	-2,318e-005	-2,4814e-005	2,5761e-007	-2,5841e-004	-2,0847e-004	5,7508e-004	3,0807e-004	-2,368e-005	-3,5597e-004	6,6404e-004 
8	0,52969	-3,3462e-005	-3,2794e-005	-3,572e-005	5,5143e-007	-3,7513e-004	-3,0289e-004	8,351e-004	4,4803e-004	-3,3737e-005	-5,1626e-004	9,6429e-004 
9	0,69635	-4,2634e-005	-4,1665e-005	-4,6203e-005	9,4989e-007	-4,9068e-004	-3,9596e-004	1,0921e-003	5,8686e-004	-4,318e-005	-6,7418e-004	1,261e-003 
10	0,86302	-5,1245e-005	-4,9936e-005	-5,6394e-005	1,4486e-006	-6,0452e-004	-4,8764e-004	1,3453e-003	7,2397e-004	-5,2145e-005	-8,294e-004	1,5534e-003 
11	1,	-5,8372e-005	-5,6749e-005	-6,506e-005	1,9409e-006	-6,9876e-004	-5,6383e-004	1,5552e-003	8,3761e-004	-5,9629e-005	-9,5816e-004	1,7958e-003 
