0	Time [s]	Pressure sensor 31 (NormX) [MPa]	Pressure sensor 31 (NormY) [MPa]	Pressure sensor 31 (NormZ) [MPa]	Pressure sensor 31 (ShearXY) [MPa]	Pressure sensor 31 (ShearYZ) [MPa]	Pressure sensor 31 (ShearXZ) [MPa]	Pressure sensor 31 (Equivalent (von-Mises)) [MPa]	Pressure sensor 31 (Maximum Principal) [MPa]	Pressure sensor 31 (Middle Principal) [MPa]	Pressure sensor 31 (Minimum Principal) [MPa]	Pressure sensor 31 (Intensity) [MPa] 
1	1,6667e-002	-2,3763e-006	-2,377e-006	-2,46e-006	-4,1402e-009	-1,6242e-005	-1,2319e-005	3,5309e-005	1,7965e-005	-2,3726e-006	-2,2806e-005	4,0771e-005 
2	3,3333e-002	-4,7619e-006	-4,7625e-006	-4,9349e-006	-6,5126e-009	-3,3101e-005	-2,522e-005	7,2078e-005	3,6763e-005	-4,7559e-006	-4,6466e-005	8,3229e-005 
3	5,8333e-002	-8,2852e-006	-8,2831e-006	-8,6014e-006	-6,03e-009	-5,7399e-005	-4,3768e-005	1,2502e-004	6,3737e-005	-8,2786e-006	-8,0628e-005	1,4437e-004 
4	9,5833e-002	-1,3606e-005	-1,3595e-005	-1,4162e-005	3,0557e-009	-9,43e-005	-7,1923e-005	2,0542e-004	1,0472e-004	-1,3605e-005	-1,3248e-004	2,372e-004 
5	0,15208	-2,1372e-005	-2,1339e-005	-2,2334e-005	3,5394e-008	-1,4952e-004	-1,1414e-004	3,2581e-004	1,6628e-004	-2,1394e-005	-2,0993e-004	3,7621e-004 
6	0,23646	-3,2742e-005	-3,2652e-005	-3,4419e-005	1,2528e-007	-2,3125e-004	-1,7656e-004	5,0394e-004	2,5746e-004	-3,283e-005	-3,2444e-004	5,819e-004 
7	0,36302	-4,9818e-005	-4,9593e-005	-5,2847e-005	3,5632e-007	-3,5539e-004	-2,715e-004	7,7463e-004	3,9614e-004	-5,0079e-005	-4,9832e-004	8,9447e-004 
8	0,52969	-7,0066e-005	-6,9577e-005	-7,5236e-005	8,1864e-007	-5,1369e-004	-3,9274e-004	1,12e-003	5,7453e-004	-7,0675e-005	-7,1874e-004	1,2933e-003 
9	0,69635	-9,1091e-005	-9,023e-005	-9,9013e-005	1,482e-006	-6,7525e-004	-5,1629e-004	1,4723e-003	7,5596e-004	-9,2204e-005	-9,4409e-004	1,7e-003 
10	0,86302	-1,0996e-004	-1,0864e-004	-1,2104e-004	2,3156e-006	-8,3265e-004	-6,3679e-004	1,8156e-003	9,343e-004	-1,1171e-004	-1,1622e-003	2,0965e-003 
11	1,	-1,2531e-004	-1,2353e-004	-1,3937e-004	3,1408e-006	-9,6206e-004	-7,3598e-004	2,0981e-003	1,0811e-003	-1,2769e-004	-1,3416e-003	2,4227e-003 
