0	Time [s]	Pressure sensor 35 (NormX) [MPa]	Pressure sensor 35 (NormY) [MPa]	Pressure sensor 35 (NormZ) [MPa]	Pressure sensor 35 (ShearXY) [MPa]	Pressure sensor 35 (ShearYZ) [MPa]	Pressure sensor 35 (ShearXZ) [MPa]	Pressure sensor 35 (Equivalent (von-Mises)) [MPa]	Pressure sensor 35 (Maximum Principal) [MPa]	Pressure sensor 35 (Middle Principal) [MPa]	Pressure sensor 35 (Minimum Principal) [MPa]	Pressure sensor 35 (Intensity) [MPa] 
1	1,6667e-002	-2,9138e-004	-2,9152e-004	-3,0358e-004	-2,3157e-008	-3,7789e-005	1,1574e-004	2,1123e-004	-1,7557e-004	-2,9152e-004	-4,1939e-004	2,4382e-004 
2	3,3333e-002	-5,8355e-004	-5,8395e-004	-6,0827e-004	-8,8968e-008	-7,4913e-005	2,3358e-004	4,2559e-004	-3,5029e-004	-5,8397e-004	-8,4152e-004	4,9123e-004 
3	5,8333e-002	-1,0122e-003	-1,0132e-003	-1,0558e-003	-2,5607e-007	-1,2849e-004	4,062e-004	7,3917e-004	-6,0741e-004	-1,0133e-003	-1,4606e-003	8,5318e-004 
4	9,5833e-002	-1,6426e-003	-1,645e-003	-1,7151e-003	-6,5818e-007	-2,0436e-004	6,6332e-004	1,2043e-003	-9,8374e-004	-1,6452e-003	-2,3738e-003	1,3901e-003 
5	0,15208	-2,5834e-003	-2,5888e-003	-2,7013e-003	-1,595e-006	-3,1837e-004	1,0469e-003	1,8988e-003	-1,5463e-003	-2,5892e-003	-3,738e-003	2,1917e-003 
6	0,23646	-3,9589e-003	-3,9714e-003	-4,149e-003	-3,6696e-006	-4,7845e-004	1,6152e-003	2,9235e-003	-2,3662e-003	-3,9724e-003	-5,7407e-003	3,3745e-003 
7	0,36302	-5,9929e-003	-6,0208e-003	-6,3015e-003	-8,2884e-006	-7,15e-004	2,4572e-003	4,4424e-003	-3,5822e-003	-6,0231e-003	-8,7099e-003	5,1277e-003 
8	0,52969	-8,5861e-003	-8,6433e-003	-9,0676e-003	-1,6955e-005	-1,0166e-003	3,5495e-003	6,4113e-003	-5,1243e-003	-8,6479e-003	-1,2525e-002	7,4004e-003 
9	0,69635	-1,1124e-002	-1,1221e-002	-1,1799e-002	-2,8239e-005	-1,3006e-003	4,6301e-003	8,354e-003	-6,6361e-003	-1,1228e-002	-1,6279e-002	9,6427e-003 
10	0,86302	-1,3606e-002	-1,3753e-002	-1,4495e-002	-4,2252e-005	-1,5804e-003	5,709e-003	1,0294e-002	-8,1041e-003	-1,3764e-002	-1,9986e-002	1,1882e-002 
11	1,	-1,5595e-002	-1,5789e-002	-1,6673e-002	-5,558e-005	-1,8051e-003	6,5791e-003	1,1859e-002	-9,2825e-003	-1,5804e-002	-2,2971e-002	1,3688e-002 
