0	Time [s]	Pressure sensor 19 (NormX) [MPa]	Pressure sensor 19 (NormY) [MPa]	Pressure sensor 19 (NormZ) [MPa]	Pressure sensor 19 (ShearXY) [MPa]	Pressure sensor 19 (ShearYZ) [MPa]	Pressure sensor 19 (ShearXZ) [MPa]	Pressure sensor 19 (Equivalent (von-Mises)) [MPa]	Pressure sensor 19 (Maximum Principal) [MPa]	Pressure sensor 19 (Middle Principal) [MPa]	Pressure sensor 19 (Minimum Principal) [MPa]	Pressure sensor 19 (Intensity) [MPa] 
1	1,6667e-002	-2,8839e-005	-2,898e-005	-2,9869e-005	-3,9476e-008	5,0655e-005	6,3218e-005	1,4031e-004	5,1609e-005	-2,8886e-005	-1,1041e-004	1,6202e-004 
2	3,3333e-002	-5,8307e-005	-5,8608e-005	-6,0498e-005	-4,7919e-008	1,0134e-004	1,2825e-004	2,8312e-004	1,0398e-004	-5,8446e-005	-2,2294e-004	3,2692e-004 
3	5,8333e-002	-1,0208e-004	-1,0265e-004	-1,0617e-004	-3,7738e-009	1,7483e-004	2,2344e-004	4,9141e-004	1,7948e-004	-1,0243e-004	-3,8795e-004	5,6743e-004 
4	9,5833e-002	-1,6726e-004	-1,6832e-004	-1,7462e-004	1,8434e-007	2,8185e-004	3,6711e-004	8,0167e-004	2,9179e-004	-1,6811e-004	-6,3389e-004	9,2568e-004 
5	0,15208	-2,6508e-004	-2,6703e-004	-2,7828e-004	7,3598e-007	4,4138e-004	5,8211e-004	1,2654e-003	4,5887e-004	-2,6702e-004	-1,0022e-003	1,4611e-003 
6	0,23646	-4,0804e-004	-4,117e-004	-4,3184e-004	2,1325e-006	6,7295e-004	9,0047e-004	1,9472e-003	7,0464e-004	-4,1243e-004	-1,5438e-003	2,2484e-003 
7	0,36302	-6,2172e-004	-6,2887e-004	-6,6592e-004	5,4837e-006	1,0126e-003	1,3768e-003	2,9606e-003	1,0668e-003	-6,316e-004	-2,3518e-003	3,4186e-003 
8	0,52969	-9,0133e-004	-9,1482e-004	-9,806e-004	1,2153e-005	1,4507e-003	2,0056e-003	4,288e-003	1,5381e-003	-9,2173e-004	-3,4132e-003	4,9513e-003 
9	0,69635	-1,1746e-003	-1,1962e-003	-1,2973e-003	2,1202e-005	1,8786e-003	2,6229e-003	5,5894e-003	1,9974e-003	-1,209e-003	-4,4566e-003	6,454e-003 
10	0,86302	-1,4363e-003	-1,4682e-003	-1,6108e-003	3,253e-005	2,2934e-003	3,2389e-003	6,876e-003	2,4563e-003	-1,4882e-003	-5,4833e-003	7,9396e-003 
11	1,	-1,6608e-003	-1,7028e-003	-1,8852e-003	4,369e-005	2,6339e-003	3,7492e-003	7,9391e-003	2,8242e-003	-1,73e-003	-6,343e-003	9,1672e-003 
