0	Time [s]	Pressure sensor 11 (NormX) [MPa]	Pressure sensor 11 (NormY) [MPa]	Pressure sensor 11 (NormZ) [MPa]	Pressure sensor 11 (ShearXY) [MPa]	Pressure sensor 11 (ShearYZ) [MPa]	Pressure sensor 11 (ShearXZ) [MPa]	Pressure sensor 11 (Equivalent (von-Mises)) [MPa]	Pressure sensor 11 (Maximum Principal) [MPa]	Pressure sensor 11 (Middle Principal) [MPa]	Pressure sensor 11 (Minimum Principal) [MPa]	Pressure sensor 11 (Intensity) [MPa] 
1	1,6667e-002	-7,0846e-006	-6,7887e-006	-6,8565e-006	1,3266e-007	2,7043e-005	-5,7737e-005	1,1043e-004	5,6762e-005	-6,7401e-006	-7,0751e-005	1,2751e-004 
2	3,3333e-002	-1,4248e-005	-1,3674e-005	-1,3856e-005	2,5478e-007	5,4773e-005	-1,1693e-004	2,2364e-004	1,1502e-004	-1,3581e-005	-1,4322e-004	2,5824e-004 
3	5,8333e-002	-2,4132e-005	-2,319e-005	-2,3591e-005	3,9507e-007	9,4292e-005	-2,0417e-004	3,8953e-004	2,0097e-004	-2,3055e-005	-2,4882e-004	4,4979e-004 
4	9,5833e-002	-3,8861e-005	-3,7478e-005	-3,84e-005	5,4922e-007	1,5419e-004	-3,3515e-004	6,3899e-004	3,302e-004	-3,7302e-005	-4,0764e-004	7,3784e-004 
5	0,15208	-5,9244e-005	-5,7438e-005	-5,9496e-005	6,3842e-007	2,427e-004	-5,2954e-004	1,0089e-003	5,2306e-004	-5,7268e-005	-6,4197e-004	1,165e-003 
6	0,23646	-9,0607e-005	-8,8704e-005	-9,3491e-005	4,5916e-007	3,7553e-004	-8,2538e-004	1,5706e-003	8,1474e-004	-8,8684e-005	-9,9886e-004	1,8136e-003 
7	0,36302	-1,3171e-004	-1,3083e-004	-1,4156e-004	-4,7495e-007	5,7033e-004	-1,2603e-003	2,396e-003	1,247e-003	-1,3134e-004	-1,5197e-003	2,7667e-003 
8	0,52969	-1,8198e-004	-1,8464e-004	-2,0691e-004	-2,9231e-006	8,2618e-004	-1,8325e-003	3,4817e-003	1,8166e-003	-1,8638e-004	-2,2037e-003	4,0203e-003 
9	0,69635	-2,2859e-004	-2,3726e-004	-2,7532e-004	-6,7315e-006	1,0794e-003	-2,4052e-003	4,5665e-003	2,3863e-003	-2,4084e-004	-2,8866e-003	5,2729e-003 
10	0,86302	-2,6821e-004	-2,8523e-004	-3,4297e-004	-1,182e-005	1,3297e-003	-2,9721e-003	5,64e-003	2,9537e-003	-2,9121e-004	-3,5589e-003	6,5126e-003 
11	1,	-2,984e-004	-3,2404e-004	-4,0095e-004	-1,6972e-005	1,5341e-003	-3,4346e-003	6,5161e-003	3,4166e-003	-3,3241e-004	-4,1076e-003	7,5241e-003 
