0	Time [s]	Pressure sensor 42 (NormX) [MPa]	Pressure sensor 42 (NormY) [MPa]	Pressure sensor 42 (NormZ) [MPa]	Pressure sensor 42 (ShearXY) [MPa]	Pressure sensor 42 (ShearYZ) [MPa]	Pressure sensor 42 (ShearXZ) [MPa]	Pressure sensor 42 (Equivalent (von-Mises)) [MPa]	Pressure sensor 42 (Maximum Principal) [MPa]	Pressure sensor 42 (Middle Principal) [MPa]	Pressure sensor 42 (Minimum Principal) [MPa]	Pressure sensor 42 (Intensity) [MPa] 
1	1,6667e-002	-1,2949e-006	-1,2989e-006	-1,3317e-006	1,5727e-009	-9,0848e-006	-6,8134e-006	1,9669e-005	1,0042e-005	-1,2979e-006	-1,267e-005	2,2712e-005 
2	3,3333e-002	-2,5738e-006	-2,5813e-006	-2,6472e-006	3,6779e-009	-1,8443e-005	-1,3979e-005	4,0082e-005	2,053e-005	-2,5801e-006	-2,5753e-005	4,6283e-005 
3	5,8333e-002	-4,4282e-006	-4,4397e-006	-4,5568e-006	7,73e-009	-3,2388e-005	-2,4861e-005	7,0719e-005	3,6337e-005	-4,4399e-006	-4,5322e-005	8,1659e-005 
4	9,5833e-002	-7,1088e-006	-7,1241e-006	-7,3222e-006	1,6443e-008	-5,3468e-005	-4,1602e-005	1,1734e-004	6,0534e-005	-7,1305e-006	-7,4959e-005	1,3549e-004 
5	0,15208	-1,1057e-005	-1,1075e-005	-1,1413e-005	3,5821e-008	-8,5092e-005	-6,7031e-005	1,8762e-004	9,71e-005	-1,1099e-005	-1,1955e-004	2,1665e-004 
6	0,23646	-1,687e-005	-1,6881e-005	-1,7475e-005	7,9947e-008	-1,332e-004	-1,0665e-004	2,9555e-004	1,535e-004	-1,6952e-005	-1,8777e-004	3,4127e-004 
7	0,36302	-2,5175e-005	-2,5162e-005	-2,6238e-005	1,8118e-007	-2,0527e-004	-1,6697e-004	4,583e-004	2,3899e-004	-2,5348e-005	-2,9021e-004	5,292e-004 
8	0,52969	-3,6105e-005	-3,6034e-005	-3,7972e-005	3,8463e-007	-3,0201e-004	-2,5007e-004	6,7914e-004	3,5528e-004	-3,6454e-005	-4,2893e-004	7,8421e-004 
9	0,69635	-4,58e-005	-4,5641e-005	-4,8636e-005	6,6383e-007	-3,9733e-004	-3,3301e-004	8,9795e-004	4,7158e-004	-4,6388e-005	-5,6527e-004	1,0369e-003 
10	0,86302	-5,4495e-005	-5,4224e-005	-5,8481e-005	1,0177e-006	-4,9213e-004	-4,1595e-004	1,1161e-003	5,8846e-004	-5,5385e-005	-7,0027e-004	1,2887e-003 
11	1,	-6,2328e-005	-6,1949e-005	-6,7489e-005	1,3779e-006	-5,7177e-004	-4,8702e-004	1,3009e-003	6,8696e-004	-6,3529e-005	-8,152e-004	1,5022e-003 
