0	Time [s]	Pressure sensor 10 (NormX) [MPa]	Pressure sensor 10 (NormY) [MPa]	Pressure sensor 10 (NormZ) [MPa]	Pressure sensor 10 (ShearXY) [MPa]	Pressure sensor 10 (ShearYZ) [MPa]	Pressure sensor 10 (ShearXZ) [MPa]	Pressure sensor 10 (Equivalent (von-Mises)) [MPa]	Pressure sensor 10 (Maximum Principal) [MPa]	Pressure sensor 10 (Middle Principal) [MPa]	Pressure sensor 10 (Minimum Principal) [MPa]	Pressure sensor 10 (Intensity) [MPa] 
1	1,6667e-002	-1,8256e-006	-1,8145e-006	-1,8797e-006	4,3986e-009	1,1899e-005	9,6954e-006	2,6585e-005	1,3502e-005	-1,8255e-006	-1,7196e-005	3,0698e-005 
2	3,3333e-002	-3,6721e-006	-3,6486e-006	-3,7836e-006	1,0164e-008	2,4111e-005	1,9851e-005	5,4095e-005	2,7516e-005	-3,6726e-006	-3,4947e-005	6,2463e-005 
3	5,8333e-002	-6,339e-006	-6,2948e-006	-6,538e-006	2,1198e-008	4,2335e-005	3,5599e-005	9,5805e-005	4,8898e-005	-6,3416e-006	-6,1728e-005	1,1063e-004 
4	9,5833e-002	-1,0319e-005	-1,0241e-005	-1,0663e-005	4,3298e-008	6,958e-005	5,9706e-005	1,588e-004	8,1238e-005	-1,0329e-005	-1,0213e-004	1,8337e-004 
5	0,15208	-1,6292e-005	-1,616e-005	-1,689e-005	8,9575e-008	1,1078e-004	9,6737e-005	2,5474e-004	1,3056e-004	-1,6323e-005	-1,6358e-004	2,9415e-004 
6	0,23646	-2,4863e-005	-2,4641e-005	-2,591e-005	1,8814e-007	1,721e-004	1,534e-004	3,993e-004	2,0531e-004	-2,4951e-005	-2,5577e-004	4,6108e-004 
7	0,36302	-3,8031e-005	-3,7662e-005	-3,9967e-005	4,0742e-007	2,6498e-004	2,4205e-004	6,2161e-004	3,2019e-004	-3,8269e-005	-3,9758e-004	7,1777e-004 
8	0,52969	-5,4804e-005	-5,4233e-005	-5,8272e-005	8,2573e-007	3,8688e-004	3,6114e-004	9,1668e-004	4,7327e-004	-5,5362e-005	-5,8522e-004	1,0585e-003 
9	0,69635	-7,0451e-005	-6,9672e-005	-7,5839e-005	1,3883e-006	5,0778e-004	4,81e-004	1,2115e-003	6,2719e-004	-7,1469e-005	-7,7168e-004	1,3989e-003 
10	0,86302	-8,5291e-005	-8,4314e-005	-9,3012e-005	2,0972e-006	6,2716e-004	6,0292e-004	1,5069e-003	7,8214e-004	-8,6917e-005	-9,5784e-004	1,74e-003 
11	1,	-9,8476e-005	-9,7343e-005	-1,0854e-004	2,809e-006	7,2729e-004	7,0662e-004	1,7564e-003	9,1224e-004	-1,0073e-004	-1,1159e-003	2,0281e-003 
