0	Time [s]	Pressure sensor 38 (NormX) [MPa]	Pressure sensor 38 (NormY) [MPa]	Pressure sensor 38 (NormZ) [MPa]	Pressure sensor 38 (ShearXY) [MPa]	Pressure sensor 38 (ShearYZ) [MPa]	Pressure sensor 38 (ShearXZ) [MPa]	Pressure sensor 38 (Equivalent (von-Mises)) [MPa]	Pressure sensor 38 (Maximum Principal) [MPa]	Pressure sensor 38 (Middle Principal) [MPa]	Pressure sensor 38 (Minimum Principal) [MPa]	Pressure sensor 38 (Intensity) [MPa] 
1	5,8333e-003	-5,5583e-007	-5,5364e-007	-5,7894e-007	1,0917e-009	-5,1167e-006	1,2716e-006	9,132e-006	4,7057e-006	-5,5519e-007	-5,839e-006	1,0545e-005 
2	1,1667e-002	-1,2057e-006	-1,2005e-006	-1,2562e-006	2,3583e-009	-1,14e-005	2,8349e-006	2,0348e-005	1,0519e-005	-1,2043e-006	-1,2977e-005	2,3495e-005 
3	2,0417e-002	-2,0559e-006	-2,0459e-006	-2,1429e-006	3,9208e-009	-1,9788e-005	4,9352e-006	3,5325e-005	1,8299e-005	-2,0535e-006	-2,249e-005	4,0789e-005 
4	3,3542e-002	-3,3167e-006	-3,2982e-006	-3,4591e-006	5,9867e-009	-3,2457e-005	8,1369e-006	5,7957e-005	3,0081e-005	-3,3128e-006	-3,6842e-005	6,6923e-005 
5	5,3229e-002	-5,1537e-006	-5,1197e-006	-5,3804e-006	8,3673e-009	-5,1201e-005	1,2935e-005	9,147e-005	4,7557e-005	-5,1477e-006	-5,8063e-005	1,0562e-004 
6	8,276e-002	-7,8474e-006	-7,7832e-006	-8,2051e-006	1,0293e-008	-7,9652e-005	2,0234e-005	1,4234e-004	7,4184e-005	-7,8386e-006	-9,0181e-005	1,6436e-004 
7	0,12706	-1,1394e-005	-1,1272e-005	-1,1944e-005	9,7346e-009	-1,2084e-004	3,0931e-005	2,1605e-004	1,1312e-004	-1,1382e-005	-1,3635e-004	2,4947e-004 
8	0,17135	-1,4846e-005	-1,465e-005	-1,5602e-005	4,842e-009	-1,6155e-004	4,1598e-005	2,8894e-004	1,5169e-004	-1,4832e-005	-1,8195e-004	3,3364e-004 
9	0,2378	-1,9736e-005	-1,9401e-005	-2,0824e-005	-1,0451e-008	-2,228e-004	5,7692e-005	3,9862e-004	2,1002e-004	-1,972e-005	-2,5027e-004	4,6029e-004 
10	0,33747	-2,6623e-005	-2,6019e-005	-2,8264e-005	-5,045e-008	-3,1261e-004	8,1259e-005	5,5945e-004	2,9585e-004	-2,6609e-005	-3,5014e-004	6,4599e-004 
11	0,48697	-3,5872e-005	-3,4728e-005	-3,8464e-005	-1,4916e-007	-4,4668e-004	1,1675e-004	7,9967e-004	4,2509e-004	-3,5872e-005	-4,9829e-004	9,2338e-004 
12	0,65364	-4,5653e-005	-4,3719e-005	-4,9514e-005	-3,1286e-007	-5,9514e-004	1,5583e-004	1,0656e-003	5,686e-004	-4,5682e-005	-6,6181e-004	1,2304e-003 
13	0,8203	-5,5005e-005	-5,2083e-005	-6,0364e-005	-5,344e-007	-7,4302e-004	1,9516e-004	1,3306e-003	7,1205e-004	-5,5079e-005	-8,2442e-004	1,5365e-003 
14	0,91015	-6,0119e-005	-5,6581e-005	-6,6391e-005	-6,7899e-007	-8,2282e-004	2,1665e-004	1,4738e-003	7,8945e-004	-6,0224e-005	-9,1231e-004	1,7018e-003 
15	1,	-6,5018e-005	-6,0812e-005	-7,226e-005	-8,3862e-007	-9,0163e-004	2,3789e-004	1,6151e-003	8,6603e-004	-6,5158e-005	-9,9896e-004	1,865e-003 
