Node Number	Normal Stress (MPa)
29154	-1,6403e-003
29160	-2,3579e-003
29166	-1,8335e-003
29167	-2,5221e-003
29168	-1,7038e-003
29169	-2,2369e-003
29170	-2,964e-003
29171	-1,882e-003
29172	-2,9565e-003
29173	-2,0325e-003
29174	-1,5418e-003
29175	-3,3887e-003
29176	-2,4491e-003
29177	-2,7995e-003
29178	-1,3527e-003
29179	-2,3164e-003
29180	-1,5021e-003
29181	-2,2818e-003
29182	-1,6265e-003
29183	-2,4246e-003
29184	-1,9009e-003
29185	-1,7302e-003
29186	-2,3137e-003
29187	-1,3099e-003
29188	-2,013e-003
29189	-1,9632e-003
29190	-1,4207e-003
29191	-1,5255e-003
29192	-2,2699e-003
29193	-1,5045e-003
29194	-2,2013e-003
29195	-1,5472e-003
29196	-2,1387e-003
29197	-1,2445e-003
29198	-1,438e-003
29199	-2,3461e-003
29200	-1,3279e-003
29201	-1,8347e-003
29202	-1,3917e-003
29203	-2,1221e-003
29204	-1,9224e-003
29205	-1,4765e-003
29206	-2,0054e-003
29207	-1,3912e-003
29208	-2,1523e-003
29209	-1,3857e-003
29210	-1,3214e-003
29211	-1,5705e-003
29212	-1,1899e-003
29213	-1,7901e-003
29214	-1,1513e-003
29215	-1,8289e-003
29216	-1,4128e-003
29217	-1,7502e-003
29218	-1,4143e-003
29219	-1,4188e-003
29220	-1,8275e-003
29221	-1,1138e-003
29222	-1,9021e-003
29223	-1,2125e-003
29224	-1,8323e-003
29225	-1,2596e-003
29226	-1,1922e-003
29227	-2,1092e-003
29228	-9,8144e-004
29229	-2,2946e-003
29230	-1,4612e-003
29231	-1,4598e-003
29232	-2,6391e-003
29233	-2,1342e-002
29239	-9,4419e-003
29240	-8,6819e-003
29241	-8,9421e-003
29242	-6,3137e-003
29243	-1,0684e-002
29244	-1,3152e-002
29245	-2,0872e-003
29246	-9,9878e-003
29247	-1,3938e-002
29248	-1,1224e-002
29249	-1,2275e-002
29250	-1,5989e-002
29251	-1,3212e-002
29252	-1,2376e-002
29253	-1,915e-002
29254	-1,5316e-002
29255	-2,5003e-002
29256	-2,0522e-002
29257	-1,8376e-002
29258	-2,7585e-002
29259	-2,099e-002
29260	-2,1669e-002
29261	-3,3812e-002
29262	-4,0277e-002
29263	-3,0704e-002
29264	-3,3628e-002
29265	-5,0129e-002
29266	-3,5904e-002
