0	Time [s]	Pressure sensor 35 (NormX) [MPa]	Pressure sensor 35 (NormY) [MPa]	Pressure sensor 35 (NormZ) [MPa]	Pressure sensor 35 (ShearXY) [MPa]	Pressure sensor 35 (ShearYZ) [MPa]	Pressure sensor 35 (ShearXZ) [MPa]	Pressure sensor 35 (Equivalent (von-Mises)) [MPa]	Pressure sensor 35 (Maximum Principal) [MPa]	Pressure sensor 35 (Middle Principal) [MPa]	Pressure sensor 35 (Minimum Principal) [MPa]	Pressure sensor 35 (Intensity) [MPa] 
1	1,6667e-002	-1,9847e-006	-1,9627e-006	-2,0484e-006	-2,9576e-009	-8,2069e-006	6,1504e-006	1,7764e-005	8,2477e-006	-1,9796e-006	-1,2264e-005	2,0512e-005 
2	3,3333e-002	-4,0012e-006	-3,9567e-006	-4,1312e-006	-6,5248e-009	-1,6572e-005	1,2419e-005	3,587e-005	1,6661e-005	-3,9915e-006	-2,4758e-005	4,1419e-005 
3	5,8333e-002	-6,9951e-006	-6,9163e-006	-7,2261e-006	-1,2782e-008	-2,9013e-005	2,1761e-005	6,2818e-005	2,9189e-005	-6,979e-006	-4,3347e-005	7,2536e-005 
4	9,5833e-002	-1,1431e-005	-1,13e-005	-1,1818e-005	-2,4385e-008	-4,7559e-005	3,5742e-005	1,0305e-004	4,7922e-005	-1,1408e-005	-7,1064e-005	1,1899e-004 
5	0,15208	-1,8046e-005	-1,7834e-005	-1,868e-005	-4,6729e-008	-7,5323e-005	5,6514e-005	1,631e-004	7,5895e-005	-1,8015e-005	-1,1244e-004	1,8834e-004 
6	0,23646	-2,797e-005	-2,763e-005	-2,9005e-005	-9,1137e-008	-1,1694e-004	8,7917e-005	2,5341e-004	1,1797e-004	-2,7935e-005	-1,7464e-004	2,9261e-004 
7	0,36302	-4,2639e-005	-4,2095e-005	-4,434e-005	-1,8219e-007	-1,792e-004	1,3451e-004	3,881e-004	1,8084e-004	-4,2618e-005	-2,673e-004	4,4814e-004 
8	0,52969	-6,1614e-005	-6,078e-005	-6,4301e-005	-3,4474e-007	-2,5984e-004	1,9536e-004	5,6308e-004	2,6257e-004	-6,1644e-005	-3,8762e-004	6,5019e-004 
9	0,69635	-8,0585e-005	-7,9433e-005	-8,4406e-005	-5,5854e-007	-3,4138e-004	2,5663e-004	7,3975e-004	3,4523e-004	-8,0705e-005	-5,0895e-004	8,5419e-004 
10	0,86302	-9,8846e-005	-9,7357e-005	-1,039e-004	-8,1545e-007	-4,2052e-004	3,1593e-004	9,1103e-004	4,2548e-004	-9,9092e-005	-6,2649e-004	1,052e-003 
11	1,	-1,1396e-004	-1,1217e-004	-1,2014e-004	-1,0644e-006	-4,8618e-004	3,653e-004	1,0533e-003	4,9217e-004	-1,1434e-004	-7,241e-004	1,2163e-003 
