0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	1,6667e-002	-3,5493e-006	-3,5419e-006	-3,6875e-006	-9,2042e-010	1,9969e-005	2,1409e-005	5,0709e-005	2,5659e-005	-3,5445e-006	-3,2894e-005	5,8553e-005 
2	3,3333e-002	-7,132e-006	-7,1177e-006	-7,4233e-006	2,4964e-009	4,0452e-005	4,3419e-005	1,0278e-004	5,2069e-005	-7,1269e-006	-6,6616e-005	1,1869e-004 
3	5,8333e-002	-1,2473e-005	-1,245e-005	-1,3018e-005	1,5703e-008	7,0771e-005	7,5813e-005	1,7964e-004	9,0981e-005	-1,2476e-005	-1,1644e-004	2,0743e-004 
4	9,5833e-002	-2,0311e-005	-2,0278e-005	-2,1287e-005	5,364e-008	1,1615e-004	1,2427e-004	2,9463e-004	1,4934e-004	-2,0347e-005	-1,9087e-004	3,4021e-004 
5	0,15208	-3,2057e-005	-3,2015e-005	-3,3809e-005	1,5193e-007	1,8442e-004	1,975e-004	4,6803e-004	2,3737e-004	-3,2187e-005	-3,0306e-004	5,4043e-004 
6	0,23646	-4,9244e-005	-4,9204e-005	-5,2427e-005	3,9036e-007	2,8626e-004	3,0652e-004	7,2643e-004	3,6878e-004	-4,9612e-005	-4,7004e-004	8,3881e-004 
7	0,36302	-7,4058e-005	-7,4055e-005	-7,999e-005	9,5246e-007	4,3863e-004	4,6977e-004	1,1132e-003	5,6617e-004	-7,5007e-005	-7,1927e-004	1,2854e-003 
8	0,52969	-1,05e-004	-1,051e-004	-1,1561e-004	2,0512e-006	6,3661e-004	6,82e-004	1,616e-003	8,2367e-004	-1,071e-004	-1,0423e-003	1,8659e-003 
9	0,69635	-1,3369e-004	-1,3397e-004	-1,5012e-004	3,5443e-006	8,3225e-004	8,9135e-004	2,1123e-003	1,0793e-003	-1,3737e-004	-1,3597e-003	2,4391e-003 
10	0,86302	-1,621e-004	-1,6263e-004	-1,8568e-004	5,4604e-006	1,0293e-003	1,1027e-003	2,6128e-003	1,3372e-003	-1,6783e-004	-1,6798e-003	3,0171e-003 
11	1,	-1,8317e-004	-1,8394e-004	-2,1335e-004	7,2966e-006	1,1876e-003	1,2722e-003	3,0146e-003	1,5457e-003	-1,9086e-004	-1,9353e-003	3,481e-003 
