0	Time [s]	Pressure sensor 40 (NormX) [MPa]	Pressure sensor 40 (NormY) [MPa]	Pressure sensor 40 (NormZ) [MPa]	Pressure sensor 40 (ShearXY) [MPa]	Pressure sensor 40 (ShearYZ) [MPa]	Pressure sensor 40 (ShearXZ) [MPa]	Pressure sensor 40 (Equivalent (von-Mises)) [MPa]	Pressure sensor 40 (Maximum Principal) [MPa]	Pressure sensor 40 (Middle Principal) [MPa]	Pressure sensor 40 (Minimum Principal) [MPa]	Pressure sensor 40 (Intensity) [MPa] 
1	1,6667e-002	-1,5447e-006	-1,5503e-006	-1,6124e-006	-4,6626e-009	-1,7657e-005	1,5127e-005	4,0272e-005	2,1673e-005	-1,5517e-006	-2,4829e-005	4,6502e-005 
2	3,3333e-002	-3,0684e-006	-3,0789e-006	-3,2108e-006	-1,2061e-008	-3,5486e-005	3,0295e-005	8,0815e-005	4,3522e-005	-3,0848e-006	-4,9795e-005	9,3317e-005 
3	5,8333e-002	-5,3451e-006	-5,3615e-006	-5,6139e-006	-2,8194e-008	-6,2209e-005	5,3239e-005	1,4182e-004	7,641e-005	-5,3799e-006	-8,735e-005	1,6376e-004 
4	9,5833e-002	-8,5478e-006	-8,5694e-006	-9,0295e-006	-6,3334e-008	-1,0187e-004	8,7064e-005	2,3211e-004	1,2524e-004	-8,6195e-006	-1,4277e-004	2,6801e-004 
5	0,15208	-1,3438e-005	-1,346e-005	-1,4316e-005	-1,4142e-007	-1,6164e-004	1,3812e-004	3,6826e-004	1,988e-004	-1,3587e-005	-2,2643e-004	4,2523e-004 
6	0,23646	-2,0396e-005	-2,0401e-005	-2,2017e-005	-3,1445e-007	-2,508e-004	2,1447e-004	5,7158e-004	3,0895e-004	-2,0709e-005	-3,5106e-004	6,6001e-004 
7	0,36302	-3,0165e-005	-3,0107e-005	-3,3226e-005	-6,9449e-007	-3,8306e-004	3,2714e-004	8,7251e-004	4,7241e-004	-3,0826e-005	-5,3508e-004	1,0075e-003 
8	0,52969	-4,2904e-005	-4,2696e-005	-4,8535e-005	-1,4274e-006	-5,5804e-004	4,7747e-004	1,2721e-003	6,8948e-004	-4,4226e-005	-7,7939e-004	1,4689e-003 
9	0,69635	-5,34e-005	-5,2967e-005	-6,2171e-005	-2,3872e-006	-7,2817e-004	6,2259e-004	1,6594e-003	9,0158e-004	-5,5575e-005	-1,0145e-003	1,9161e-003 
10	0,86302	-6,3891e-005	-6,3159e-005	-7,6544e-005	-3,6007e-006	-8,991e-004	7,6906e-004	2,0493e-003	1,1149e-003	-6,7139e-005	-1,2514e-003	2,3664e-003 
11	1,	-7,1687e-005	-7,0658e-005	-8,7996e-005	-4,7687e-006	-1,038e-003	8,879e-004	2,366e-003	1,2888e-003	-7,5963e-005	-1,4432e-003	2,732e-003 
