0	Time [s]	Pressure sensor 2 (NormX) [MPa]	Pressure sensor 2 (NormY) [MPa]	Pressure sensor 2 (NormZ) [MPa]	Pressure sensor 2 (ShearXY) [MPa]	Pressure sensor 2 (ShearYZ) [MPa]	Pressure sensor 2 (ShearXZ) [MPa]	Pressure sensor 2 (Equivalent (von-Mises)) [MPa]	Pressure sensor 2 (Maximum Principal) [MPa]	Pressure sensor 2 (Middle Principal) [MPa]	Pressure sensor 2 (Minimum Principal) [MPa]	Pressure sensor 2 (Intensity) [MPa] 
1	1,6667e-002	-1,8862e-006	-1,8883e-006	-1,9607e-006	2,1193e-009	8,1284e-006	-9,2971e-007	1,4171e-005	6,2568e-006	-1,8858e-006	-1,0106e-005	1,6363e-005 
2	3,3333e-002	-3,7868e-006	-3,7902e-006	-3,937e-006	4,1922e-009	1,6366e-005	-1,8778e-006	2,8533e-005	1,2609e-005	-3,7859e-006	-2,0337e-005	3,2947e-005 
3	5,8333e-002	-6,6046e-006	-6,6088e-006	-6,8682e-006	7,1555e-009	2,8732e-005	-3,3337e-006	5,01e-005	2,2186e-005	-6,603e-006	-3,5665e-005	5,7851e-005 
4	9,5833e-002	-1,0835e-005	-1,0838e-005	-1,1272e-005	1,13e-008	4,747e-005	-5,5804e-006	8,2788e-005	3,6741e-005	-1,0832e-005	-5,8854e-005	9,5595e-005 
5	0,15208	-1,705e-005	-1,7043e-005	-1,7748e-005	1,6657e-008	7,5158e-005	-8,9176e-006	1,3109e-004	5,8288e-005	-1,7046e-005	-9,3084e-005	1,5137e-004 
6	0,23646	-2,6336e-005	-2,6302e-005	-2,7439e-005	2,297e-008	1,1683e-004	-1,4021e-005	2,0382e-004	9,08e-005	-2,633e-005	-1,4455e-004	2,3535e-004 
7	0,36302	-3,9951e-005	-3,9843e-005	-4,1683e-005	2,8199e-008	1,7947e-004	-2,2014e-005	3,1319e-004	1,4005e-004	-3,9942e-005	-2,2159e-004	3,6164e-004 
8	0,48958	-5,3218e-005	-5,3001e-005	-5,5602e-005	2,8564e-008	2,4043e-004	-2,9738e-005	4,1962e-004	1,8796e-004	-5,3208e-005	-2,9657e-004	4,8453e-004 
9	0,65625	-7,0796e-005	-7,0376e-005	-7,4106e-005	2,1341e-008	3,2201e-004	-4,0437e-005	5,6214e-004	2,523e-004	-7,0785e-005	-3,968e-004	6,491e-004 
10	0,82292	-8,7864e-005	-8,7181e-005	-9,2139e-005	5,8755e-009	4,0178e-004	-5,0885e-005	7,0147e-004	3,1533e-004	-8,7852e-005	-4,9466e-004	8,0999e-004 
11	0,91146	-9,6692e-005	-9,5849e-005	-1,0149e-004	-5,6152e-009	4,4331e-004	-5,6383e-005	7,7403e-004	3,4821e-004	-9,668e-005	-5,4556e-004	8,9377e-004 
12	1,	-1,0546e-004	-1,0444e-004	-1,108e-004	-1,9261e-008	4,8459e-004	-6,1851e-005	8,4616e-004	3,8091e-004	-1,0545e-004	-5,9615e-004	9,7706e-004 
