0	Time [s]	Pressure sensor 38 (NormX) [MPa]	Pressure sensor 38 (NormY) [MPa]	Pressure sensor 38 (NormZ) [MPa]	Pressure sensor 38 (ShearXY) [MPa]	Pressure sensor 38 (ShearYZ) [MPa]	Pressure sensor 38 (ShearXZ) [MPa]	Pressure sensor 38 (Equivalent (von-Mises)) [MPa]	Pressure sensor 38 (Maximum Principal) [MPa]	Pressure sensor 38 (Middle Principal) [MPa]	Pressure sensor 38 (Minimum Principal) [MPa]	Pressure sensor 38 (Intensity) [MPa] 
1	1,6667e-002	-1,0883e-004	-1,0884e-004	-1,1332e-004	9,5226e-010	-1,2792e-004	-3,1362e-005	2,2817e-004	2,0653e-005	-1,0883e-004	-2,4281e-004	2,6346e-004 
2	3,3333e-002	-2,2793e-004	-2,2779e-004	-2,3751e-004	4,0003e-008	-2,6072e-004	-6,2977e-005	4,6467e-004	3,5617e-005	-2,2794e-004	-5,0091e-004	5,3652e-004 
3	5,8333e-002	-4,1191e-004	-4,1127e-004	-4,297e-004	1,7066e-007	-4,6044e-004	-1,1003e-004	8,2017e-004	5,3033e-005	-4,1196e-004	-8,9396e-004	9,47e-004 
4	9,5833e-002	-6,9666e-004	-6,9459e-004	-7,2791e-004	5,2482e-007	-7,618e-004	-1,7885e-004	1,3557e-003	7,1505e-005	-6,9679e-004	-1,4939e-003	1,5654e-003 
5	0,15208	-1,1426e-003	-1,1368e-003	-1,1967e-003	1,4256e-006	-1,222e-003	-2,8216e-004	2,1731e-003	8,7969e-005	-1,1429e-003	-2,4211e-003	2,5091e-003 
6	0,23646	-1,8332e-003	-1,8183e-003	-1,9265e-003	3,5577e-006	-1,9146e-003	-4,3179e-004	3,401e-003	9,1429e-005	-1,834e-003	-3,8354e-003	3,9268e-003 
7	0,36302	-2,9405e-003	-2,9033e-003	-3,1055e-003	8,4835e-006	-2,9752e-003	-6,4736e-004	5,277e-003	4,3027e-005	-2,9424e-003	-6,05e-003	6,093e-003 
8	0,48958	-4,0213e-003	-3,9522e-003	-4,2677e-003	1,5387e-005	-4,0242e-003	-8,5774e-004	7,1326e-003	9,4056e-006	-4,0246e-003	-8,226e-003	8,2354e-003 
9	0,65625	-5,489e-003	-5,3623e-003	-5,862e-003	2,7371e-005	-5,4163e-003	-1,1244e-003	9,5921e-003	-7,1726e-005	-5,4946e-003	-1,1147e-002	1,1075e-002 
10	0,82292	-6,9747e-003	-6,7727e-003	-7,495e-003	4,2644e-005	-6,8144e-003	-1,3857e-003	1,2062e-002	-1,6603e-004	-6,9833e-003	-1,4093e-002	1,3927e-002 
11	0,91146	-7,751e-003	-7,5024e-003	-8,3564e-003	5,1903e-005	-7,5485e-003	-1,5196e-003	1,3359e-002	-2,1209e-004	-7,7614e-003	-1,5636e-002	1,5424e-002 
12	1,	-8,5181e-003	-8,2182e-003	-9,2136e-003	6,2117e-005	-8,2822e-003	-1,655e-003	1,4656e-002	-2,4874e-004	-8,5305e-003	-1,7171e-002	1,6922e-002 
