0	Time [s]	Pressure sensor 23 (NormX) [MPa]	Pressure sensor 23 (NormY) [MPa]	Pressure sensor 23 (NormZ) [MPa]	Pressure sensor 23 (ShearXY) [MPa]	Pressure sensor 23 (ShearYZ) [MPa]	Pressure sensor 23 (ShearXZ) [MPa]	Pressure sensor 23 (Equivalent (von-Mises)) [MPa]	Pressure sensor 23 (Maximum Principal) [MPa]	Pressure sensor 23 (Middle Principal) [MPa]	Pressure sensor 23 (Minimum Principal) [MPa]	Pressure sensor 23 (Intensity) [MPa] 
1	1,6667e-002	-2,6085e-004	-2,6101e-004	-2,7168e-004	2,902e-009	1,3274e-004	1,4263e-004	3,3764e-004	-7,1384e-005	-2,6094e-004	-4,6121e-004	3,8983e-004 
2	3,3333e-002	-5,224e-004	-5,2275e-004	-5,4462e-004	1,7941e-007	2,645e-004	2,8668e-004	6,7597e-004	-1,4328e-004	-5,2276e-004	-9,2372e-004	7,8044e-004 
3	5,8333e-002	-9,0805e-004	-9,0879e-004	-9,4804e-004	7,4469e-007	4,4968e-004	4,9929e-004	1,1645e-003	-2,556e-004	-9,092e-004	-1,6001e-003	1,3445e-003 
4	9,5833e-002	-1,4863e-003	-1,4879e-003	-1,5551e-003	2,253e-006	7,2243e-004	8,1617e-004	1,8891e-003	-4,2938e-004	-1,4894e-003	-2,6105e-003	2,1811e-003 
5	0,15208	-2,3357e-003	-2,339e-003	-2,4513e-003	5,9083e-006	1,12e-003	1,2884e-003	2,9591e-003	-6,8308e-004	-2,3434e-003	-4,0995e-003	3,4164e-003 
6	0,23646	-3,5997e-003	-3,6065e-003	-3,795e-003	1,4426e-005	1,7074e-003	1,9784e-003	4,5306e-003	-1,0763e-003	-3,6179e-003	-6,3071e-003	5,2308e-003 
7	0,36302	-5,4583e-003	-5,4745e-003	-5,7925e-003	3,3204e-005	2,5141e-003	3,0165e-003	6,8095e-003	-1,6815e-003	-5,5005e-003	-9,5433e-003	7,8618e-003 
8	0,48958	-7,2874e-003	-7,3154e-003	-7,7845e-003	5,9827e-005	3,3425e-003	4,0382e-003	9,093e-003	-2,2631e-003	-7,3628e-003	-1,2761e-002	1,0498e-002 
9	0,65625	-9,6571e-003	-9,7068e-003	-1,0403e-002	1,0509e-004	4,3824e-003	5,3643e-003	1,2021e-002	-3,0491e-003	-9,7898e-003	-1,6928e-002	1,3879e-002 
10	0,82292	-1,198e-002	-1,2059e-002	-1,3013e-002	1,6209e-004	5,3894e-003	6,6918e-003	1,4918e-002	-3,8212e-003	-1,2186e-002	-2,1045e-002	1,7224e-002 
11	0,91146	-1,3208e-002	-1,3305e-002	-1,441e-002	1,9706e-004	5,921e-003	7,3876e-003	1,6443e-002	-4,2396e-003	-1,3459e-002	-2,3223e-002	1,8984e-002 
12	1,	-1,4418e-002	-1,4534e-002	-1,5799e-002	2,3553e-004	6,4571e-003	8,0822e-003	1,7972e-002	-4,6419e-003	-1,4718e-002	-2,5391e-002	2,0749e-002 
