0.000000000000000000e+00,5.833700000000000691e-03,1.458370000000000152e-02,2.770870000000000277e-02,4.739569999999999894e-02,7.692670000000000063e-02,1.064567000000000013e-01,1.507567000000000212e-01,2.171967000000000203e-01,3.168667000000000011e-01,4.663667000000000229e-01,6.330367000000000077e-01,7.997066999999999926e-01,8.969366999999999202e-01,9.941666999999999588e-01
5.866899999999999338e-01,1.196000000000000174e+00,2.060200000000000031e+00,3.365800000000000125e+00,5.304799999999999294e+00,8.222599999999999909e+00,1.107099999999999973e+01,1.533099999999999952e+01,2.160700000000000287e+01,3.098299999999999699e+01,4.448599999999999710e+01,5.931099999999999994e+01,7.323700000000000898e+01,8.258899999999999864e+01,9.094400000000000261e+01
6.262800000000000311e-02,8.235699999999999965e-02,1.205399999999999944e-01,1.748399999999999954e-01,2.143200000000000105e-01,2.633699999999999930e-01,2.227200000000000013e-01,1.330900000000000138e-01,-6.493000000000000160e-02,-5.966199999999999282e-01,-2.162100000000000133e+00,-4.244699999999999918e+00,-7.426800000000000068e+00,-8.011400000000000077e+00,-9.755700000000000927e+00
4.824600000000000416e-02,6.079200000000000575e-02,8.277099999999999735e-02,1.102199999999999985e-01,1.065699999999999981e-01,7.700300000000000200e-02,-4.447600000000000164e-02,-2.870099999999999874e-01,-7.197799999999999754e-01,-1.708900000000000086e+00,-4.188200000000000145e+00,-7.473200000000000287e+00,-1.206200000000000117e+01,-1.314799999999999969e+01,-1.578799999999999848e+01
5.545599999999999835e-02,9.887200000000000155e-02,1.612399999999999944e-01,2.445700000000000374e-01,3.478899999999999770e-01,4.544799999999999951e-01,5.362299999999999844e-01,5.724299999999999944e-01,5.841500000000000581e-01,3.818799999999999972e-01,-7.860900000000000665e-01,-2.519600000000000062e+00,-5.190800000000000303e+00,-5.548100000000000698e+00,-7.036000000000000476e+00
5.778099999999999348e-01,1.222099999999999964e+00,2.126500000000000057e+00,3.481100000000000083e+00,5.506499999999999950e+00,8.512199999999999989e+00,1.153500000000000014e+01,1.601600000000000179e+01,2.266499999999999915e+01,3.248700000000000188e+01,4.644999999999999574e+01,6.187500000000000000e+01,7.639099999999999113e+01,8.605500000000000682e+01,9.458699999999998909e+01
5.401399999999999535e-01,1.132099999999999884e+00,1.952499999999999902e+00,3.221400000000000041e+00,5.064000000000000057e+00,7.753000000000000114e+00,1.039199999999999946e+01,1.412500000000000000e+01,1.905700000000000216e+01,2.635800000000000054e+01,3.462599999999999767e+01,4.249499999999999744e+01,4.745000000000000284e+01,5.416999999999999460e+01,5.703199999999999648e+01
3.897199999999999775e+00,8.549500000000000099e+00,1.508300000000000018e+01,2.494900000000000162e+01,3.974000000000000199e+01,6.213000000000000256e+01,8.497100000000000364e+01,1.183200000000000074e+02,1.669200000000000159e+02,2.388199999999999932e+02,3.418800000000000523e+02,4.571000000000000227e+02,5.647999999999999545e+02,6.350699999999999363e+02,6.973799999999999955e+02
7.532100000000000684e+00,1.576000000000000156e+01,2.731300000000000239e+01,4.464600000000000080e+01,7.052200000000000557e+01,1.104000000000000057e+02,1.494699999999999989e+02,2.082099999999999795e+02,2.946599999999999682e+02,4.229900000000000091e+02,6.105499999999999545e+02,8.201999999999999318e+02,1.019899999999999977e+03,1.149700000000000045e+03,1.264500000000000000e+03
4.147999999999999687e+00,8.525399999999999423e+00,1.473000000000000043e+01,2.402899999999999991e+01,3.796300000000000097e+01,5.909599999999999653e+01,7.952100000000000080e+01,1.099699999999999989e+02,1.553199999999999932e+02,2.228200000000000216e+02,3.182899999999999636e+02,4.240099999999999909e+02,5.222699999999999818e+02,5.896799999999999500e+02,6.461399999999999864e+02
