0.000000000000000000e+00,1.666600000000000026e-02,4.166600000000000165e-02,7.916600000000000026e-02,1.354130000000000056e-01,2.197930000000000161e-01,3.463530000000000220e-01,5.130230000000000068e-01,6.796830000000000371e-01,8.463530000000000220e-01,9.833330000000000126e-01
1.706100000000000172e+00,3.433400000000000230e+00,6.010100000000000442e+00,9.840199999999999392e+00,1.560500000000000043e+01,2.427099999999999724e+01,3.711599999999999966e+01,5.407900000000000063e+01,7.084000000000000341e+01,8.763300000000000978e+01,1.013199999999999932e+02
1.235800000000000010e+00,2.490599999999999703e+00,4.353200000000000180e+00,7.125200000000000422e+00,1.130300000000000082e+01,1.756199999999999761e+01,2.683999999999999986e+01,3.908800000000000097e+01,5.116100000000000136e+01,6.326100000000000279e+01,7.314000000000000057e+01
1.199000000000000066e+00,2.414800000000000058e+00,4.221400000000000041e+00,6.914299999999999891e+00,1.097199999999999953e+01,1.704599999999999937e+01,2.607199999999999918e+01,3.799000000000000199e+01,4.974699999999999989e+01,6.153600000000000136e+01,7.118600000000000705e+01
8.057100000000000373e-01,1.620800000000000018e+00,2.832000000000000295e+00,4.643699999999999939e+00,7.367600000000000371e+00,1.144000000000000128e+01,1.751899999999999835e+01,2.552799999999999869e+01,3.345199999999999818e+01,4.140200000000000102e+01,4.790299999999999869e+01
1.433499999999999996e+00,2.888600000000000279e+00,5.046599999999999753e+00,8.277300000000000324e+00,1.312999999999999901e+01,2.039300000000000068e+01,3.122099999999999653e+01,4.549399999999999977e+01,5.960099999999999909e+01,7.372699999999998965e+01,8.528900000000000148e+01
1.929000000000000048e+00,3.880599999999999827e+00,6.787000000000000810e+00,1.107799999999999940e+01,1.754199999999999804e+01,2.724099999999999966e+01,4.146999999999999886e+01,6.029700000000000415e+01,7.867700000000000671e+01,9.711499999999999488e+01,1.120499999999999972e+02
1.983000000000000040e-01,4.034200000000000008e-01,6.846299999999999608e-01,1.046000000000000041e+00,1.628399999999999848e+00,2.388700000000000045e+00,3.246300000000000185e+00,4.368100000000000094e+00,5.036200000000000010e+00,5.708800000000000097e+00,6.175300000000000011e+00
5.567099999999999271e-01,1.118700000000000028e+00,1.933400000000000007e+00,3.106199999999999850e+00,4.902400000000000091e+00,7.441799999999999748e+00,1.095500000000000007e+01,1.557499999999999929e+01,1.972400000000000020e+01,2.379599999999999937e+01,2.717500000000000071e+01
5.642800000000000038e-01,1.125099999999999989e+00,1.948099999999999943e+00,3.157099999999999795e+00,4.988500000000000156e+00,7.610200000000000742e+00,1.130199999999999960e+01,1.626800000000000068e+01,2.071099999999999852e+01,2.523200000000000287e+01,2.892800000000000082e+01
1.390700000000000047e+00,2.786499999999999755e+00,4.859499999999999709e+00,7.959799999999999542e+00,1.260299999999999976e+01,1.948000000000000043e+01,2.966200000000000259e+01,4.305600000000000449e+01,5.608800000000000097e+01,6.915600000000000591e+01,7.977400000000000091e+01
3.614199999999999857e+00,7.213099999999999845e+00,1.272899999999999920e+01,2.075199999999999889e+01,3.284799999999999898e+01,5.133700000000000330e+01,7.804099999999999682e+01,1.142500000000000000e+02,1.492500000000000000e+02,1.851099999999999852e+02,2.140500000000000114e+02
1.267700000000000138e+01,2.505899999999999750e+01,4.452700000000000102e+01,7.286599999999999966e+01,1.157500000000000000e+02,1.812000000000000171e+02,2.788299999999999841e+02,4.091599999999999682e+02,5.397300000000000182e+02,6.719800000000000182e+02,7.805899999999999181e+02
8.958700000000000330e+00,1.783000000000000185e+01,3.156200000000000117e+01,5.171699999999999875e+01,8.216100000000000136e+01,1.285799999999999841e+02,1.977000000000000171e+02,2.902199999999999704e+02,3.849599999999999795e+02,4.788200000000000500e+02,5.584400000000000546e+02
4.996000000000000441e+00,1.017500000000000071e+01,1.779599999999999937e+01,2.912199999999999989e+01,4.639099999999999824e+01,7.273899999999999011e+01,1.108599999999999994e+02,1.640600000000000023e+02,2.151400000000000148e+02,2.677800000000000296e+02,3.123600000000000136e+02
8.778299999999999992e-01,1.745600000000000041e+00,3.027499999999999858e+00,4.907200000000000450e+00,7.800900000000000389e+00,1.193399999999999928e+01,1.784400000000000119e+01,2.598499999999999943e+01,3.303799999999999670e+01,4.067999999999999972e+01,4.674000000000000199e+01
3.770799999999999841e+01,7.606799999999999784e+01,1.333499999999999943e+02,2.190500000000000114e+02,3.482800000000000296e+02,5.439899999999998954e+02,8.348799999999999955e+02,1.222400000000000091e+03,1.608700000000000045e+03,1.999599999999999909e+03,2.318800000000000182e+03
1.211800000000000068e+02,2.412800000000000011e+02,4.260399999999999636e+02,6.998300000000000409e+02,1.112399999999999864e+03,1.739400000000000091e+03,2.680200000000000273e+03,3.929300000000000182e+03,5.180699999999999818e+03,6.442399999999999636e+03,7.477100000000000364e+03
1.679099999999999966e+02,3.374000000000000341e+02,5.925499999999999545e+02,9.743199999999999363e+02,1.545799999999999955e+03,2.414500000000000000e+03,3.719699999999999818e+03,5.441399999999999636e+03,7.179900000000000546e+03,8.909800000000001091e+03,1.033600000000000000e+04
1.147699999999999960e+02,2.332000000000000171e+02,4.076200000000000045e+02,6.694800000000000182e+02,1.064800000000000182e+03,1.663400000000000091e+03,2.558599999999999909e+03,3.749800000000000182e+03,4.934699999999999818e+03,6.128000000000000000e+03,7.113600000000000364e+03
3.546699999999999875e+01,7.208400000000000318e+01,1.256700000000000017e+02,2.062199999999999989e+02,3.283399999999999750e+02,5.113000000000000114e+02,7.871599999999999682e+02,1.152900000000000091e+03,1.516799999999999955e+03,1.885399999999999864e+03,2.188299999999999727e+03
1.519299999999999784e+02,3.065699999999999932e+02,5.357199999999999136e+02,8.794299999999999500e+02,1.396799999999999955e+03,2.173900000000000091e+03,3.336899999999999636e+03,4.866900000000000546e+03,6.393099999999999454e+03,7.931300000000000182e+03,9.185799999999999272e+03
1.942100000000000080e+02,3.912400000000000091e+02,6.836200000000000045e+02,1.123200000000000045e+03,1.786599999999999909e+03,2.776799999999999727e+03,4.272000000000000000e+03,6.223900000000000546e+03,8.191600000000000364e+03,1.014700000000000000e+04,1.175400000000000000e+04
1.252500000000000142e+02,2.520099999999999909e+02,4.410799999999999841e+02,7.252599999999999909e+02,1.150000000000000000e+03,1.790799999999999955e+03,2.760700000000000273e+03,4.027700000000000273e+03,5.313300000000000182e+03,6.585199999999999818e+03,7.632599999999999454e+03
1.823000000000000114e+02,3.696400000000000432e+02,6.447000000000000455e+02,1.058399999999999864e+03,1.679799999999999955e+03,2.612599999999999909e+03,4.013700000000000273e+03,5.856700000000000728e+03,7.697599999999999454e+03,9.537600000000000364e+03,1.105200000000000000e+04
1.431800000000000068e+02,2.906799999999999500e+02,5.055100000000000477e+02,8.306700000000000728e+02,1.319400000000000091e+03,2.051600000000000364e+03,3.153800000000000182e+03,4.608500000000000000e+03,6.060500000000000000e+03,7.523500000000000000e+03,8.722600000000000364e+03
2.105200000000000102e+02,4.248899999999999864e+02,7.383600000000000136e+02,1.208899999999999864e+03,1.919399999999999864e+03,2.978199999999999818e+03,4.573399999999999636e+03,6.653000000000000000e+03,8.729600000000000364e+03,1.079900000000000000e+04,1.249900000000000000e+04
8.406400000000000716e+01,1.697599999999999909e+02,2.951899999999999977e+02,4.839500000000000455e+02,7.697000000000000455e+02,1.192500000000000000e+03,1.838299999999999955e+03,2.674199999999999818e+03,3.522899999999999636e+03,4.361900000000000546e+03,5.066400000000000546e+03
-3.520999999999999908e+00,-7.255900000000000460e+00,-1.291800000000000104e+01,-2.149899999999999878e+01,-3.474199999999999733e+01,-5.590300000000000580e+01,-8.561800000000000921e+01,-1.287199999999999989e+02,-1.689099999999999966e+02,-2.150600000000000023e+02,-2.509200000000000159e+02
