0	Time [s]	Pressure sensor 19 (NormX) [MPa]	Pressure sensor 19 (NormY) [MPa]	Pressure sensor 19 (NormZ) [MPa]	Pressure sensor 19 (ShearXY) [MPa]	Pressure sensor 19 (ShearYZ) [MPa]	Pressure sensor 19 (ShearXZ) [MPa]	Pressure sensor 19 (Equivalent (von-Mises)) [MPa]	Pressure sensor 19 (Maximum Principal) [MPa]	Pressure sensor 19 (Middle Principal) [MPa]	Pressure sensor 19 (Minimum Principal) [MPa]	Pressure sensor 19 (Intensity) [MPa] 
1	1,6667e-002	-6,4231e-005	-6,4215e-005	-6,6527e-005	-2,5519e-008	1,8811e-005	-3,9336e-005	7,5557e-005	-2,175e-005	-6,4238e-005	-1,0899e-004	8,7236e-005 
2	3,3333e-002	-1,2903e-004	-1,2901e-004	-1,3367e-004	-5,7341e-008	3,8511e-005	-7,8847e-005	1,5206e-004	-4,3547e-005	-1,2906e-004	-2,1911e-004	1,7556e-004 
3	5,8333e-002	-2,2739e-004	-2,2738e-004	-2,3566e-004	-1,186e-007	6,7002e-005	-1,3953e-004	2,6821e-004	-7,6645e-005	-2,2748e-004	-3,8632e-004	3,0967e-004 
4	9,5833e-002	-3,7266e-004	-3,7272e-004	-3,8643e-004	-2,3888e-007	1,1074e-004	-2,2821e-004	4,3957e-004	-1,257e-004	-3,7289e-004	-6,3321e-004	5,0751e-004 
5	0,15208	-5,9058e-004	-5,9083e-004	-6,1289e-004	-4,8456e-007	1,7608e-004	-3,6165e-004	6,9705e-004	-1,9917e-004	-5,9116e-004	-1,004e-003	8,048e-004 
6	0,23646	-9,1853e-004	-9,193e-004	-9,5441e-004	-1,0019e-006	2,7516e-004	-5,6095e-004	1,0828e-003	-3,1108e-004	-9,1994e-004	-1,5612e-003	1,2501e-003 
7	0,36302	-1,4101e-003	-1,4122e-003	-1,4679e-003	-2,104e-006	4,2275e-004	-8,5886e-004	1,659e-003	-4,8062e-004	-1,4134e-003	-2,3961e-003	1,9154e-003 
8	0,52969	-2,0556e-003	-2,0602e-003	-2,1448e-003	-4,148e-006	6,1617e-004	-1,2474e-003	2,4114e-003	-7,0697e-004	-2,0626e-003	-3,4911e-003	2,7841e-003 
9	0,69635	-2,7077e-003	-2,7158e-003	-2,8318e-003	-6,8698e-006	8,1048e-004	-1,6348e-003	3,1627e-003	-9,4201e-004	-2,7197e-003	-4,5936e-003	3,6516e-003 
10	0,86302	-3,3537e-003	-3,3662e-003	-3,5152e-003	-1,0239e-005	1,0043e-003	-2,0145e-003	3,9019e-003	-1,1791e-003	-3,3719e-003	-5,6841e-003	4,505e-003 
11	1,	-3,8956e-003	-3,9126e-003	-4,0907e-003	-1,3502e-005	1,1618e-003	-2,3297e-003	4,513e-003	-1,3842e-003	-3,92e-003	-6,5948e-003	5,2106e-003 
