0	Time [s]	Pressure sensor 35 (NormX) [MPa]	Pressure sensor 35 (NormY) [MPa]	Pressure sensor 35 (NormZ) [MPa]	Pressure sensor 35 (ShearXY) [MPa]	Pressure sensor 35 (ShearYZ) [MPa]	Pressure sensor 35 (ShearXZ) [MPa]	Pressure sensor 35 (Equivalent (von-Mises)) [MPa]	Pressure sensor 35 (Maximum Principal) [MPa]	Pressure sensor 35 (Middle Principal) [MPa]	Pressure sensor 35 (Minimum Principal) [MPa]	Pressure sensor 35 (Intensity) [MPa] 
1	1,6667e-002	1,2283e-006	1,2355e-006	1,4433e-006	4,2018e-008	-2,0056e-005	1,3409e-005	4,1788e-005	2,5445e-005	1,2694e-006	-2,2807e-005	4,8252e-005 
2	3,3333e-002	2,5059e-006	2,5224e-006	2,9336e-006	8,2164e-008	-4,0538e-005	2,7135e-005	8,4493e-005	5,147e-005	2,587e-006	-4,6095e-005	9,7564e-005 
3	5,8333e-002	4,4049e-006	4,4386e-006	5,1357e-006	1,373e-007	-7,1181e-005	4,7494e-005	1,4822e-004	9,0291e-005	4,5421e-006	-8,0854e-005	1,7114e-004 
4	9,5833e-002	7,3297e-006	7,3989e-006	8,4875e-006	2,0974e-007	-1,1709e-004	7,8285e-005	2,4396e-004	1,4869e-004	7,5449e-006	-1,3302e-004	2,817e-004 
5	0,15208	1,1833e-005	1,1975e-005	1,3561e-005	2,9197e-007	-1,8557e-004	1,2415e-004	3,8672e-004	2,3588e-004	1,2147e-005	-2,1066e-004	4,4655e-004 
6	0,23646	1,8648e-005	1,8944e-005	2,1072e-005	3,6028e-007	-2,8887e-004	1,9365e-004	6,0236e-004	3,6757e-004	1,9073e-005	-3,2798e-004	6,9555e-004 
7	0,36302	2,9599e-005	3,0226e-005	3,2729e-005	3,3366e-007	-4,4271e-004	2,9705e-004	9,2342e-004	5,6436e-004	3,0102e-005	-5,0191e-004	1,0663e-003 
8	0,52969	4,4018e-005	4,5262e-005	4,7396e-005	6,3152e-008	-6,462e-004	4,348e-004	1,349e-003	8,2497e-004	4,4464e-005	-7,3276e-004	1,5577e-003 
9	0,69635	5,9178e-005	6,1242e-005	6,2065e-005	-4,7275e-007	-8,4962e-004	5,7255e-004	1,7745e-003	1,0861e-003	5,9385e-005	-9,6298e-004	2,0491e-003 
10	0,86302	7,5103e-005	7,8185e-005	7,6756e-005	-1,2778e-006	-1,0521e-003	7,1104e-004	2,1995e-003	1,3475e-003	7,4884e-005	-1,1923e-003	2,5397e-003 
11	1,	8,8525e-005	9,2597e-005	8,8601e-005	-2,1403e-006	-1,2186e-003	8,2426e-004	2,5482e-003	1,5622e-003	8,7817e-005	-1,3803e-003	2,9425e-003 
