0	Time [s]	Pressure sensor 36 (NormX) [MPa]	Pressure sensor 36 (NormY) [MPa]	Pressure sensor 36 (NormZ) [MPa]	Pressure sensor 36 (ShearXY) [MPa]	Pressure sensor 36 (ShearYZ) [MPa]	Pressure sensor 36 (ShearXZ) [MPa]	Pressure sensor 36 (Equivalent (von-Mises)) [MPa]	Pressure sensor 36 (Maximum Principal) [MPa]	Pressure sensor 36 (Middle Principal) [MPa]	Pressure sensor 36 (Minimum Principal) [MPa]	Pressure sensor 36 (Intensity) [MPa] 
1	1,6667e-002	-1,477e-006	-1,4748e-006	-1,527e-006	4,0587e-009	-9,1491e-006	-3,8258e-006	1,7177e-005	8,4172e-006	-1,4796e-006	-1,1416e-005	1,9834e-005 
2	3,3333e-002	-2,9924e-006	-2,9872e-006	-3,0947e-006	8,6699e-009	-1,8657e-005	-7,7757e-006	3,5009e-005	1,7174e-005	-2,9978e-006	-2,3251e-005	4,0425e-005 
3	5,8333e-002	-5,1954e-006	-5,1846e-006	-5,3759e-006	1,6014e-008	-3,2414e-005	-1,3573e-005	6,0866e-005	2,9866e-005	-5,2052e-006	-4,0416e-005	7,0282e-005 
4	9,5833e-002	-8,5006e-006	-8,4784e-006	-8,8032e-006	2,8644e-008	-5,3178e-005	-2,232e-005	9,9891e-005	4,904e-005	-8,5177e-006	-6,6305e-005	1,1534e-004 
5	0,15208	-1,3445e-005	-1,3399e-005	-1,3941e-005	5,1112e-008	-8,445e-005	-3,5433e-005	1,5862e-004	7,7927e-005	-1,3474e-005	-1,0524e-004	1,8316e-004 
6	0,23646	-2,0765e-005	-2,0669e-005	-2,1572e-005	9,2528e-008	-1,3116e-004	-5,5168e-005	2,4645e-004	1,212e-004	-2,0817e-005	-1,6339e-004	2,8458e-004 
7	0,36302	-3,1642e-005	-3,1438e-005	-3,2966e-005	1,7183e-007	-2,0108e-004	-8,4708e-005	3,7792e-004	1,8604e-004	-3,1734e-005	-2,5035e-004	4,3638e-004 
8	0,52969	-4,566e-005	-4,5254e-005	-4,7754e-005	3,0833e-007	-2,9301e-004	-1,2376e-004	5,5092e-004	2,7165e-004	-4,582e-005	-3,645e-004	6,3615e-004 
9	0,69635	-5,9411e-005	-5,8738e-005	-6,2374e-005	4,7925e-007	-3,8404e-004	-1,6253e-004	7,2231e-004	3,5659e-004	-5,9653e-005	-4,7746e-004	8,3405e-004 
10	0,86302	-7,3106e-005	-7,2096e-005	-7,7054e-005	6,8848e-007	-4,7593e-004	-2,0188e-004	8,9545e-004	4,4258e-004	-7,3447e-005	-5,9139e-004	1,034e-003 
11	1,	-8,3976e-005	-8,2644e-005	-8,8796e-005	8,842e-007	-5,502e-004	-2,3366e-004	1,0354e-003	5,1227e-004	-8,4409e-005	-6,8327e-004	1,1955e-003 
