0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	1,6667e-002	-9,9652e-007	-9,9768e-007	-1,0295e-006	2,0444e-010	-5,7058e-006	1,0407e-006	1,0046e-005	4,7863e-006	-9,9648e-007	-6,8135e-006	1,16e-005 
2	3,3333e-002	-2,0202e-006	-2,0222e-006	-2,0874e-006	3,3415e-010	-1,1564e-005	2,128e-006	2,0366e-005	9,7035e-006	-2,0202e-006	-1,3813e-005	2,3517e-005 
3	5,8333e-002	-3,5274e-006	-3,5301e-006	-3,6457e-006	4,3511e-010	-2,0213e-005	3,6818e-006	3,5586e-005	1,6957e-005	-3,5274e-006	-2,4133e-005	4,1091e-005 
4	9,5833e-002	-5,7864e-006	-5,7886e-006	-5,9826e-006	3,6626e-010	-3,3219e-005	6,0523e-006	5,8484e-005	2,788e-005	-5,7863e-006	-3,9651e-005	6,7531e-005 
5	0,15208	-9,1628e-006	-9,1612e-006	-9,479e-006	-3,762e-010	-5,2644e-005	9,6183e-006	9,2691e-005	4,4195e-005	-9,1629e-006	-6,2835e-005	1,0703e-004 
6	0,23646	-1,4218e-005	-1,4204e-005	-1,4721e-005	-2,718e-009	-8,185e-005	1,4972e-005	1,4412e-004	6,8746e-005	-1,4218e-005	-9,7671e-005	1,6642e-004 
7	0,36302	-2,1734e-005	-2,1685e-005	-2,2533e-005	-9,1617e-009	-1,254e-004	2,2997e-005	2,2081e-004	1,0538e-004	-2,1736e-005	-1,496e-004	2,5497e-004 
8	0,52969	-3,1585e-005	-3,1461e-005	-3,2802e-005	-2,2914e-008	-1,8285e-004	3,3621e-005	3,2202e-004	1,5379e-004	-3,1589e-005	-2,1805e-004	3,7184e-004 
9	0,69635	-4,1302e-005	-4,1073e-005	-4,2968e-005	-4,2523e-008	-2,3986e-004	4,4135e-005	4,2242e-004	2,0187e-004	-4,131e-005	-2,859e-004	4,8777e-004 
10	0,86302	-5,0975e-005	-5,0607e-005	-5,3124e-005	-6,8307e-008	-2,9702e-004	5,4869e-005	5,2316e-004	2,5019e-004	-5,0988e-005	-3,5391e-004	6,0409e-004 
11	1,	-5,8835e-005	-5,833e-005	-6,1402e-005	-9,3774e-008	-3,4351e-004	6,3478e-005	6,0506e-004	2,8948e-004	-5,8852e-005	-4,0919e-004	6,9867e-004 
