0	Time [s]	Pressure sensor 9 (NormX) [MPa]	Pressure sensor 9 (NormY) [MPa]	Pressure sensor 9 (NormZ) [MPa]	Pressure sensor 9 (ShearXY) [MPa]	Pressure sensor 9 (ShearYZ) [MPa]	Pressure sensor 9 (ShearXZ) [MPa]	Pressure sensor 9 (Equivalent (von-Mises)) [MPa]	Pressure sensor 9 (Maximum Principal) [MPa]	Pressure sensor 9 (Middle Principal) [MPa]	Pressure sensor 9 (Minimum Principal) [MPa]	Pressure sensor 9 (Intensity) [MPa] 
1	1,6667e-002	-1,3107e-005	-1,3179e-005	-1,3664e-005	-1,8744e-008	4,5215e-005	1,6486e-005	8,3359e-005	3,4704e-005	-1,3103e-005	-6,155e-005	9,6254e-005 
2	3,3333e-002	-2,6665e-005	-2,6794e-005	-2,7825e-005	-3,1017e-008	9,1739e-005	3,3479e-005	1,6915e-004	7,0347e-005	-2,666e-005	-1,2497e-004	1,9532e-004 
3	5,8333e-002	-4,6858e-005	-4,7039e-005	-4,8966e-005	-3,5801e-008	1,6134e-004	5,8941e-005	2,9753e-004	1,2377e-004	-4,6856e-005	-2,1978e-004	3,4355e-004 
4	9,5833e-002	-7,6944e-005	-7,7129e-005	-8,0575e-005	-1,1124e-008	2,6533e-004	9,7219e-005	4,8945e-004	2,0374e-004	-7,6959e-005	-3,6143e-004	5,6517e-004 
5	0,15208	-1,2169e-004	-1,2171e-004	-1,2783e-004	9,6735e-008	4,2118e-004	1,5442e-004	7,7701e-004	3,2386e-004	-1,2175e-004	-5,7334e-004	8,972e-004 
6	0,23646	-1,8924e-004	-1,8865e-004	-1,9973e-004	4,1821e-007	6,5577e-004	2,4056e-004	1,2099e-003	5,0444e-004	-1,8944e-004	-8,9261e-004	1,397e-003 
7	0,36302	-2,8681e-004	-2,8447e-004	-3,0488e-004	1,2514e-006	1,0039e-003	3,6865e-004	1,8524e-003	7,7506e-004	-2,8734e-004	-1,3639e-003	2,1389e-003 
8	0,52969	-4,1699e-004	-4,1079e-004	-4,4747e-004	3,0139e-006	1,4673e-003	5,3859e-004	2,7075e-003	1,1347e-003	-4,182e-004	-1,9917e-003	3,1264e-003 
9	0,69635	-5,4107e-004	-5,2932e-004	-5,8614e-004	5,4829e-006	1,9243e-003	7,056e-004	3,5504e-003	1,4931e-003	-5,4322e-004	-2,6065e-003	4,0996e-003 
10	0,86302	-6,6304e-004	-6,4408e-004	-7,2515e-004	8,6862e-006	2,3797e-003	8,7425e-004	4,3918e-003	1,8526e-003	-6,6641e-004	-3,2185e-003	5,0711e-003 
11	1,	-7,6185e-004	-7,3566e-004	-8,3978e-004	1,1847e-005	2,7543e-003	1,0111e-003	5,0827e-003	2,149e-003	-7,6641e-004	-3,7199e-003	5,869e-003 
