0	Time [s]	Pressure sensor 37 (NormX) [MPa]	Pressure sensor 37 (NormY) [MPa]	Pressure sensor 37 (NormZ) [MPa]	Pressure sensor 37 (ShearXY) [MPa]	Pressure sensor 37 (ShearYZ) [MPa]	Pressure sensor 37 (ShearXZ) [MPa]	Pressure sensor 37 (Equivalent (von-Mises)) [MPa]	Pressure sensor 37 (Maximum Principal) [MPa]	Pressure sensor 37 (Middle Principal) [MPa]	Pressure sensor 37 (Minimum Principal) [MPa]	Pressure sensor 37 (Intensity) [MPa] 
1	1,6667e-002	-9,0071e-006	-9,0835e-006	-9,2157e-006	-8,5943e-008	-4,6218e-005	-1,6813e-005	8,5185e-005	4,0008e-005	-8,9608e-006	-5,8354e-005	9,8362e-005 
2	3,3333e-002	-1,7857e-005	-1,799e-005	-1,8288e-005	-1,6642e-007	-9,2804e-005	-3,4044e-005	1,7122e-004	8,0667e-005	-1,7766e-005	-1,1704e-004	1,977e-004 
3	5,8333e-002	-3,0661e-005	-3,0842e-005	-3,1459e-005	-2,6847e-007	-1,6026e-004	-5,9281e-005	2,9596e-004	1,3965e-004	-3,0508e-005	-2,021e-004	3,4174e-004 
4	9,5833e-002	-5,0512e-005	-5,0705e-005	-5,1994e-005	-3,9487e-007	-2,6408e-004	-9,7175e-005	4,8738e-004	2,2992e-004	-5,0279e-005	-3,3286e-004	5,6278e-004 
5	0,15208	-7,9869e-005	-7,9918e-005	-8,26e-005	-5,1678e-007	-4,1922e-004	-1,5368e-004	7,7337e-004	3,6508e-004	-7,954e-005	-5,2793e-004	8,9301e-004 
6	0,23646	-1,2235e-004	-1,2181e-004	-1,2741e-004	-5,4641e-007	-6,5047e-004	-2,3935e-004	1,2005e-003	5,6829e-004	-1,2193e-004	-8,1793e-004	1,3862e-003 
7	0,36302	-1,8563e-004	-1,834e-004	-1,9537e-004	-2,4495e-007	-9,9851e-004	-3,6755e-004	1,843e-003	8,7443e-004	-1,8521e-004	-1,2536e-003	2,1281e-003 
8	0,52969	-2,6655e-004	-2,6064e-004	-2,8453e-004	7,7387e-007	-1,4547e-003	-5,3523e-004	2,6849e-003	1,2774e-003	-2,6635e-004	-1,8228e-003	3,1003e-003 
9	0,69635	-3,4157e-004	-3,3034e-004	-3,6991e-004	2,4827e-006	-1,9065e-003	-7,015e-004	3,5188e-003	1,6816e-003	-3,4184e-004	-2,3815e-003	4,0631e-003 
10	0,86302	-4,191e-004	-4,0082e-004	-4,6051e-004	4,9356e-006	-2,3634e-003	-8,7067e-004	4,3629e-003	2,0887e-003	-4,2011e-004	-2,9491e-003	5,0378e-003 
11	1,	-4,7714e-004	-4,5195e-004	-5,3071e-004	7,4263e-006	-2,7325e-003	-1,007e-003	5,0445e-003	2,422e-003	-4,7895e-004	-3,4029e-003	5,8249e-003 
