0	Time [s]	Pressure sensor 23 (NormX) [MPa]	Pressure sensor 23 (NormY) [MPa]	Pressure sensor 23 (NormZ) [MPa]	Pressure sensor 23 (ShearXY) [MPa]	Pressure sensor 23 (ShearYZ) [MPa]	Pressure sensor 23 (ShearXZ) [MPa]	Pressure sensor 23 (Equivalent (von-Mises)) [MPa]	Pressure sensor 23 (Maximum Principal) [MPa]	Pressure sensor 23 (Middle Principal) [MPa]	Pressure sensor 23 (Minimum Principal) [MPa]	Pressure sensor 23 (Intensity) [MPa] 
1	1,6667e-002	-1,6514e-005	-1,6665e-005	-1,672e-005	2,2589e-008	8,0054e-007	2,008e-007	1,4419e-006	-1,5854e-005	-1,6535e-005	-1,751e-005	1,6562e-006 
2	3,3333e-002	-3,3373e-005	-3,368e-005	-3,3788e-005	4,4822e-008	1,3971e-006	3,3664e-007	2,5181e-006	-3,2271e-005	-3,3412e-005	-3,5158e-005	2,8866e-006 
3	5,8333e-002	-5,7702e-005	-5,8241e-005	-5,84e-005	7,9132e-008	2,0538e-007	-1,6137e-006	2,8911e-006	-5,6398e-005	-5,8214e-005	-5,9732e-005	3,3339e-006 
4	9,5833e-002	-9,3909e-005	-9,4798e-005	-9,5022e-005	1,3319e-007	4,973e-007	-2,1763e-006	4,0056e-006	-9,2204e-005	-9,4702e-005	-9,6824e-005	4,6201e-006 
5	0,15208	-1,4791e-004	-1,4932e-004	-1,4963e-004	2,0652e-007	-6,5519e-007	-3,4139e-007	2,073e-006	-1,4777e-004	-1,4894e-004	-1,5016e-004	2,3935e-006 
6	0,23646	-2,259e-004	-2,281e-004	-2,2843e-004	3,1957e-007	5,8153e-007	-4,4209e-006	8,1007e-006	-2,2257e-004	-2,2799e-004	-2,3188e-004	9,3121e-006 
7	0,36302	-3,4402e-004	-3,4741e-004	-3,4782e-004	4,963e-007	-6,8429e-007	-6,3524e-006	1,1671e-005	-3,3921e-004	-3,4747e-004	-3,5256e-004	1,3352e-005 
8	0,52969	-4,9199e-004	-4,9694e-004	-4,9718e-004	7,104e-007	-2,6136e-006	-9,6869e-006	1,8145e-005	-4,8419e-004	-4,9696e-004	-5,0496e-004	2,077e-005 
9	0,69635	-6,3607e-004	-6,4258e-004	-6,4255e-004	9,3638e-007	3,4546e-006	-2,1446e-005	3,8214e-005	-6,1753e-004	-6,4212e-004	-6,6155e-004	4,4025e-005 
10	0,86302	-7,757e-004	-7,8376e-004	-7,8331e-004	1,1487e-006	-4,3712e-006	-1,9596e-005	3,5705e-005	-7,59e-004	-7,8387e-004	-7,9991e-004	4,0912e-005 
11	1,	-8,8203e-004	-8,9138e-004	-8,9026e-004	1,3212e-006	3,6231e-007	-2,5859e-005	4,5716e-005	-8,5994e-004	-8,9133e-004	-9,1239e-004	5,245e-005 
