0	Time [s]	Pressure sensor 14 (NormX) [MPa]	Pressure sensor 14 (NormY) [MPa]	Pressure sensor 14 (NormZ) [MPa]	Pressure sensor 14 (ShearXY) [MPa]	Pressure sensor 14 (ShearYZ) [MPa]	Pressure sensor 14 (ShearXZ) [MPa]	Pressure sensor 14 (Equivalent (von-Mises)) [MPa]	Pressure sensor 14 (Maximum Principal) [MPa]	Pressure sensor 14 (Middle Principal) [MPa]	Pressure sensor 14 (Minimum Principal) [MPa]	Pressure sensor 14 (Intensity) [MPa] 
1	1,6667e-002	-1,4047e-004	-1,4045e-004	-1,4631e-004	1,5103e-008	8,2245e-005	4,5046e-005	1,6253e-004	-4,9555e-005	-1,4048e-004	-2,3719e-004	1,8764e-004 
2	3,3333e-002	-2,8581e-004	-2,8573e-004	-2,9779e-004	6,6289e-008	1,6662e-004	9,1992e-005	3,2987e-004	-1,0132e-004	-2,8584e-004	-4,8216e-004	3,8084e-004 
3	5,8333e-002	-5,0318e-004	-5,0293e-004	-5,2456e-004	2,1226e-007	2,9309e-004	1,6268e-004	5,81e-004	-1,783e-004	-5,033e-004	-8,4907e-004	6,7077e-004 
4	9,5833e-002	-8,2576e-004	-8,2505e-004	-8,6153e-004	5,846e-007	4,8098e-004	2,6835e-004	9,5465e-004	-2,9205e-004	-8,2609e-004	-1,3942e-003	1,1022e-003 
5	0,15208	-1,3133e-003	-1,3115e-003	-1,3719e-003	1,4894e-006	7,6445e-004	4,2675e-004	1,5176e-003	-4,6526e-004	-1,3142e-003	-2,2173e-003	1,7521e-003 
6	0,23646	-2,0448e-003	-2,0404e-003	-2,1398e-003	3,6274e-006	1,1891e-003	6,6474e-004	2,3616e-003	-7,2578e-004	-2,0468e-003	-3,4523e-003	2,7265e-003 
7	0,36302	-3,1309e-003	-3,1205e-003	-3,2852e-003	8,5872e-006	1,8241e-003	1,0224e-003	3,6254e-003	-1,1077e-003	-3,1357e-003	-5,2932e-003	4,1856e-003 
8	0,52969	-4,5746e-003	-4,5522e-003	-4,8173e-003	1,8398e-005	2,6673e-003	1,4949e-003	5,3021e-003	-1,6189e-003	-4,5849e-003	-7,7403e-003	6,1214e-003 
9	0,69635	-5,998e-003	-5,9593e-003	-6,3389e-003	3,1798e-005	3,5059e-003	1,9632e-003	6,9693e-003	-2,117e-003	-6,0159e-003	-1,0163e-002	8,0462e-003 
10	0,86302	-7,4103e-003	-7,3508e-003	-7,8597e-003	4,8937e-005	4,3433e-003	2,4368e-003	8,6397e-003	-2,6041e-003	-7,4378e-003	-1,2579e-002	9,9747e-003 
11	1,	-8,5719e-003	-8,4919e-003	-9,1187e-003	6,5759e-005	5,0343e-003	2,8233e-003	1,0015e-002	-3,0054e-003	-8,6089e-003	-1,4568e-002	1,1563e-002 
