0	Time [s]	Pressure sensor 27 (NormX) [MPa]	Pressure sensor 27 (NormY) [MPa]	Pressure sensor 27 (NormZ) [MPa]	Pressure sensor 27 (ShearXY) [MPa]	Pressure sensor 27 (ShearYZ) [MPa]	Pressure sensor 27 (ShearXZ) [MPa]	Pressure sensor 27 (Equivalent (von-Mises)) [MPa]	Pressure sensor 27 (Maximum Principal) [MPa]	Pressure sensor 27 (Middle Principal) [MPa]	Pressure sensor 27 (Minimum Principal) [MPa]	Pressure sensor 27 (Intensity) [MPa] 
1	1,6667e-002	-1,9476e-004	-1,9472e-004	-2,0292e-004	1,0279e-007	1,7931e-005	9,1906e-006	3,5847e-005	-1,7822e-004	-1,9483e-004	-2,1936e-004	4,114e-005 
2	3,3333e-002	-3,9038e-004	-3,903e-004	-4,0675e-004	2,0925e-007	3,5454e-005	1,7808e-005	7,0651e-005	-3,5792e-004	-3,9053e-004	-4,3898e-004	8,1067e-005 
3	5,8333e-002	-6,7203e-004	-6,7189e-004	-7,0022e-004	3,6387e-007	5,9941e-005	2,9529e-005	1,1914e-004	-6,1759e-004	-6,7229e-004	-7,5426e-004	1,3666e-004 
4	9,5833e-002	-1,1064e-003	-1,1062e-003	-1,1529e-003	6,0734e-007	1,0216e-004	4,7082e-005	2,0033e-004	-1,0144e-003	-1,1069e-003	-1,2443e-003	2,2986e-004 
5	0,15208	-1,7616e-003	-1,7612e-003	-1,8357e-003	9,9345e-007	1,6011e-004	8,0104e-005	3,1885e-004	-1,6152e-003	-1,7624e-003	-1,981e-003	3,6586e-004 
6	0,23646	-2,736e-003	-2,7353e-003	-2,8511e-003	1,602e-006	2,5179e-004	1,2345e-004	4,9926e-004	-2,5062e-003	-2,7371e-003	-3,0791e-003	5,7292e-004 
7	0,36302	-4,2031e-003	-4,2018e-003	-4,3804e-003	2,589e-006	3,9148e-004	1,8679e-004	7,7209e-004	-3,8472e-003	-4,2049e-003	-4,7333e-003	8,8607e-004 
8	0,52969	-6,1322e-003	-6,1299e-003	-6,3917e-003	4,0402e-006	5,7375e-004	2,761e-004	1,1332e-003	-5,6091e-003	-6,1349e-003	-6,9098e-003	1,3006e-003 
9	0,69635	-8,0697e-003	-8,0662e-003	-8,4123e-003	5,6639e-006	7,6369e-004	3,6357e-004	1,505e-003	-7,3736e-003	-8,0734e-003	-9,1011e-003	1,7274e-003 
10	0,86302	-1,0001e-002	-9,996e-003	-1,0427e-002	7,4657e-006	9,4238e-004	4,5871e-004	1,8652e-003	-9,1383e-003	-1,0006e-002	-1,1279e-002	2,141e-003 
11	1,	-1,159e-002	-1,1584e-002	-1,2085e-002	9,0575e-006	1,1025e-003	5,275e-004	2,1747e-003	-1,0584e-002	-1,1596e-002	-1,308e-002	2,4964e-003 
