0	Time [s]	Pressure sensor 28 (NormX) [MPa]	Pressure sensor 28 (NormY) [MPa]	Pressure sensor 28 (NormZ) [MPa]	Pressure sensor 28 (ShearXY) [MPa]	Pressure sensor 28 (ShearYZ) [MPa]	Pressure sensor 28 (ShearXZ) [MPa]	Pressure sensor 28 (Equivalent (von-Mises)) [MPa]	Pressure sensor 28 (Maximum Principal) [MPa]	Pressure sensor 28 (Middle Principal) [MPa]	Pressure sensor 28 (Minimum Principal) [MPa]	Pressure sensor 28 (Intensity) [MPa] 
1	1,6667e-002	-1,2431e-004	-1,243e-004	-1,2932e-004	-2,4256e-008	5,5108e-005	1,6409e-006	9,5623e-005	-7,1623e-005	-1,2431e-004	-1,82e-004	1,1038e-004 
2	3,3333e-002	-2,525e-004	-2,5246e-004	-2,6271e-004	-4,895e-008	1,1236e-004	1,9625e-006	1,9491e-004	-1,451e-004	-2,525e-004	-3,7008e-004	2,2498e-004 
3	5,8333e-002	-4,3695e-004	-4,3682e-004	-4,5469e-004	-8,3961e-008	1,9419e-004	-8,3532e-007	3,3681e-004	-2,5136e-004	-4,3695e-004	-6,4014e-004	3,8878e-004 
4	9,5833e-002	-7,1839e-004	-7,1798e-004	-7,4772e-004	-1,368e-007	3,2007e-004	3,6102e-007	5,5517e-004	-4,1243e-004	-7,1839e-004	-1,0533e-003	6,4084e-004 
5	0,15208	-1,1365e-003	-1,1354e-003	-1,1833e-003	-2,0412e-007	5,0616e-004	5,077e-006	8,7801e-004	-6,5262e-004	-1,1365e-003	-1,6661e-003	1,0135e-003 
6	0,23646	-1,7682e-003	-1,7656e-003	-1,8421e-003	-3,1979e-007	7,9209e-004	3,2607e-006	1,374e-003	-1,0108e-003	-1,7682e-003	-2,5968e-003	1,586e-003 
7	0,36302	-2,7151e-003	-2,7088e-003	-2,8308e-003	-4,7114e-007	1,2188e-003	4,3678e-006	2,1144e-003	-1,5495e-003	-2,7151e-003	-3,9902e-003	2,4407e-003 
8	0,52969	-3,9557e-003	-3,9419e-003	-4,1288e-003	-6,5857e-007	1,7839e-003	5,8411e-006	3,0952e-003	-2,249e-003	-3,9556e-003	-5,8218e-003	3,5728e-003 
9	0,69635	-5,2013e-003	-5,1774e-003	-5,435e-003	-8,6938e-007	2,3526e-003	3,1324e-006	4,0823e-003	-2,95e-003	-5,2013e-003	-7,6623e-003	4,7123e-003 
10	0,86302	-6,4286e-003	-6,3917e-003	-6,7247e-003	-9,9738e-007	2,9158e-003	5,8275e-006	5,0602e-003	-3,6376e-003	-6,4286e-003	-9,4788e-003	5,8411e-003 
11	1,	-7,4493e-003	-7,3992e-003	-7,7998e-003	-1,1213e-006	3,3943e-003	6,1138e-006	5,8913e-003	-4,1992e-003	-7,4492e-003	-1,1e-002	6,8005e-003 
