0	Time [s]	Pressure sensor 32 (NormX) [MPa]	Pressure sensor 32 (NormY) [MPa]	Pressure sensor 32 (NormZ) [MPa]	Pressure sensor 32 (ShearXY) [MPa]	Pressure sensor 32 (ShearYZ) [MPa]	Pressure sensor 32 (ShearXZ) [MPa]	Pressure sensor 32 (Equivalent (von-Mises)) [MPa]	Pressure sensor 32 (Maximum Principal) [MPa]	Pressure sensor 32 (Middle Principal) [MPa]	Pressure sensor 32 (Minimum Principal) [MPa]	Pressure sensor 32 (Intensity) [MPa] 
1	1,6667e-002	-1,3907e-004	-1,3908e-004	-1,4477e-004	3,0812e-008	-8,5309e-005	-4,6738e-005	1,6858e-004	-4,4595e-005	-1,391e-004	-2,3922e-004	1,9463e-004 
2	3,3333e-002	-2,782e-004	-2,7819e-004	-2,8972e-004	9,6068e-008	-1,71e-004	-9,5065e-005	3,3907e-004	-8,818e-005	-2,7828e-004	-4,7965e-004	3,9147e-004 
3	5,8333e-002	-4,7819e-004	-4,7805e-004	-4,9826e-004	2,6092e-007	-2,9465e-004	-1,6496e-004	5,8523e-004	-1,5023e-004	-4,7838e-004	-8,259e-004	6,7567e-004 
4	9,5833e-002	-7,9092e-004	-7,9041e-004	-8,2482e-004	6,7276e-007	-4,8604e-004	-2,7125e-004	9,6468e-004	-2,5051e-004	-7,9137e-004	-1,3643e-003	1,1138e-003 
5	0,15208	-1,2566e-003	-1,255e-003	-1,3121e-003	1,6341e-006	-7,7285e-004	-4,2916e-004	1,5322e-003	-3,9856e-004	-1,2576e-003	-2,1675e-003	1,769e-003 
6	0,23646	-1,9491e-003	-1,9451e-003	-2,0391e-003	3,8655e-006	-1,1996e-003	-6,6878e-004	2,3807e-003	-6,1663e-004	-1,9514e-003	-3,3652e-003	2,7486e-003 
7	0,36302	-2,9936e-003	-2,9838e-003	-3,1409e-003	9,0123e-006	-1,8436e-003	-1,0285e-003	3,6597e-003	-9,4701e-004	-2,9989e-003	-5,1723e-003	4,2253e-003 
8	0,52969	-4,3617e-003	-4,3402e-003	-4,5937e-003	1,904e-005	-2,6894e-003	-1,502e-003	5,341e-003	-1,3782e-003	-4,3728e-003	-7,5446e-003	6,1664e-003 
9	0,69635	-5,7191e-003	-5,6814e-003	-6,0461e-003	3,2758e-005	-3,5368e-003	-1,9728e-003	7,0233e-003	-1,7999e-003	-5,738e-003	-9,9086e-003	8,1087e-003 
10	0,86302	-7,0771e-003	-7,0188e-003	-7,5104e-003	5,0268e-005	-4,384e-003	-2,4487e-003	8,7104e-003	-2,2219e-003	-7,106e-003	-1,2278e-002	1,0057e-002 
11	1,	-8,1853e-003	-8,1069e-003	-8,7137e-003	6,744e-005	-5,0775e-003	-2,8408e-003	1,0094e-002	-2,5638e-003	-8,2241e-003	-1,4218e-002	1,1654e-002 
