0	Time [s]	Pressure sensor 6 (NormX) [MPa]	Pressure sensor 6 (NormY) [MPa]	Pressure sensor 6 (NormZ) [MPa]	Pressure sensor 6 (ShearXY) [MPa]	Pressure sensor 6 (ShearYZ) [MPa]	Pressure sensor 6 (ShearXZ) [MPa]	Pressure sensor 6 (Equivalent (von-Mises)) [MPa]	Pressure sensor 6 (Maximum Principal) [MPa]	Pressure sensor 6 (Middle Principal) [MPa]	Pressure sensor 6 (Minimum Principal) [MPa]	Pressure sensor 6 (Intensity) [MPa] 
1	1,6667e-002	2,2805e-008	8,8693e-008	1,6359e-007	-4,9645e-008	4,0903e-005	-5,5696e-005	1,1969e-004	6,923e-005	1,8238e-008	-6,8974e-005	1,382e-004 
2	3,3333e-002	3,3401e-007	4,5067e-007	5,4678e-007	-1,218e-007	8,1507e-005	-1,1149e-004	2,3921e-004	1,3863e-004	2,9398e-007	-1,3759e-004	2,7622e-004 
3	5,8333e-002	1,1122e-006	1,2762e-006	1,2999e-006	-2,6783e-007	1,4067e-004	-1,9319e-004	4,1393e-004	2,4034e-004	9,6451e-007	-2,3762e-004	4,7796e-004 
4	9,5833e-002	2,8268e-006	3,0009e-006	2,6865e-006	-5,7125e-007	2,278e-004	-3,1442e-004	6,725e-004	3,9133e-004	2,3981e-006	-3,8521e-004	7,7654e-004 
5	0,15208	5,7634e-006	5,8229e-006	4,4618e-006	-1,2157e-006	3,5738e-004	-4,9527e-004	1,0579e-003	6,1645e-004	4,6488e-006	-6,0505e-004	1,2215e-003 
6	0,23646	1,3965e-005	1,3566e-005	9,6586e-006	-2,5649e-006	5,4441e-004	-7,5868e-004	1,6174e-003	9,4676e-004	1,1272e-005	-9,2085e-004	1,8676e-003 
7	0,32083	2,5164e-005	2,3984e-005	1,6321e-005	-4,3704e-006	7,2843e-004	-1,0181e-003	2,1683e-003	1,2745e-003	2,0247e-005	-1,2293e-003	2,5038e-003 
8	0,4474	4,0556e-005	3,7598e-005	2,1727e-005	-7,9402e-006	1,0032e-003	-1,4062e-003	2,992e-003	1,7618e-003	3,1088e-005	-1,693e-003	3,4548e-003 
9	0,57396	5,9318e-005	5,3853e-005	2,6966e-005	-1,2526e-005	1,2755e-003	-1,7923e-003	3,8103e-003	2,248e-003	4,3856e-005	-2,1518e-003	4,3998e-003 
10	0,74062	8,758e-005	7,776e-005	3,2273e-005	-2,0018e-005	1,6282e-003	-2,2937e-003	4,8724e-003	2,8808e-003	6,2153e-005	-2,7453e-003	5,6261e-003 
11	0,90729	1,1922e-004	1,0378e-004	3,4871e-005	-2,9221e-005	1,9789e-003	-2,7947e-003	5,9319e-003	3,513e-003	8,1375e-005	-3,3365e-003	6,8496e-003 
12	1,	1,3907e-004	1,2009e-004	3,6621e-005	-3,4888e-005	2,1677e-003	-3,0641e-003	6,502e-003	3,855e-003	9,352e-005	-3,6528e-003	7,5078e-003 
