Node Number	Normal Stress (MPa)
43620	-5,1403e-003
43626	-3,0578e-003
43632	-4,6898e-003
43633	-3,7046e-003
43634	-3,1897e-003
43635	-4,0138e-003
43636	-5,3909e-003
43637	-2,7509e-003
43638	-4,3917e-003
43639	-2,6768e-003
43640	-2,4805e-003
43641	-3,0655e-003
43642	-3,6255e-003
43643	-2,184e-003
43644	-2,3315e-003
43645	-3,5027e-003
43646	-2,2581e-003
43647	-4,0341e-003
43648	-2,9267e-003
43649	-4,2626e-003
43650	-2,5378e-003
43651	-2,5194e-003
43652	-3,9448e-003
43653	-2,3789e-003
43654	-2,5095e-003
43655	-4,6272e-003
43656	-2,6856e-003
43657	-2,5643e-003
43658	-3,7347e-003
43659	-2,5098e-003
43660	-4,6845e-003
43661	-2,4337e-003
43662	-3,5699e-003
43663	-2,3293e-003
43664	-2,7202e-003
43665	-4,9734e-003
43666	-2,7753e-003
43667	-3,5102e-003
43668	-3,5837e-003
43669	-5,3859e-003
43670	-3,3852e-003
43671	-2,8414e-003
43672	-4,3875e-003
43673	-2,6149e-003
43674	-4,176e-003
43675	-2,5801e-003
43676	-2,7961e-003
43677	-4,1188e-003
43678	-2,6502e-003
43679	-3,9137e-003
43680	-1,8237e-003
43681	-3,8221e-003
43682	-2,3951e-003
43683	-4,1621e-003
43684	-3,1351e-003
43685	-2,87e-003
43686	-3,8845e-003
43687	-2,7041e-003
43688	-3,951e-003
43689	-2,3072e-003
43690	-3,7063e-003
43691	-2,5684e-003
43692	-2,6892e-003
43693	-3,9372e-003
43694	-2,527e-003
43695	-4,3356e-003
43696	-2,9297e-003
43697	-2,6468e-003
43698	-3,9591e-003
43699	-1,3036e-002
43705	-2,9654e-003
43706	-8,0211e-003
43707	-5,6861e-003
43708	-7,7529e-003
43709	-6,5243e-003
43710	-5,0657e-003
43711	-6,6763e-003
43712	-5,5472e-003
43713	-8,2898e-003
43714	-6,0356e-003
43715	-5,7826e-003
43716	-9,6289e-003
43717	-6,7748e-003
43718	-6,4911e-003
43719	-9,3304e-003
43720	-5,5122e-003
43721	-1,1484e-002
43722	-8,7563e-003
43723	-7,8193e-003
43724	-1,4068e-002
43725	-1,0928e-002
43726	-9,6556e-003
43727	-1,4598e-002
43728	-1,9062e-002
43729	-1,4537e-002
43730	-1,4743e-002
43731	-2,1463e-002
43732	-1,5823e-002
43733	-1,8774e-002
43734	-1,7512e-002
43735	-2,0204e-002
43736	-2,7757e-002
43737	-2,0698e-002
43738	-3,3199e-002
43739	-2,3398e-002
43740	-3,4176e-002
43741	-3,529e-002
43742	-2,8014e-002
43743	-3,3343e-002
43744	-3,8134e-002
43745	-2,8364e-002
43746	-4,509e-002
43747	-3,5103e-002
43748	-2,2763e-002
43749	-3,8383e-002
43750	-3,0709e-002
43751	-3,2966e-002
43752	-4,7677e-002
43753	-3,1307e-002
43754	-5,2409e-002
43755	-3,8811e-002
43756	-3,9784e-002
43757	-5,4374e-002
43758	-2,779e-002
43759	-2,9403e-002
43760	-4,6115e-002
43761	-2,6587e-002
43762	-3,7971e-002
43763	-2,3851e-002
43764	-2,3102e-002
43765	-3,9311e-002
43766	-2,2914e-002
43767	-3,5543e-002
43768	-1,8703e-002
43769	-3,1493e-002
43770	-1,9689e-002
43771	-1,7764e-002
43772	-2,4612e-002
43773	-1,7186e-002
43774	-1,6255e-002
43775	-1,7155e-002
43776	-1,1723e-002
43777	-1,1488e-002
43778	-1,1163e-002
43779	-9,5779e-003
43780	-1,3798e-002
43781	-8,4326e-003
43782	-1,171e-002
43783	-8,0333e-003
43784	-1,0894e-002
43785	-6,6267e-003
43786	-6,6486e-003
43787	-9,5244e-003
43788	-4,8748e-003
43789	-6,9533e-003
43790	-4,9563e-003
43791	-5,0416e-003
43792	-6,2857e-003
43793	-4,3747e-003
43794	-5,2647e-003
43795	-4,1178e-003
43796	-3,8773e-003
43797	-4,6267e-003
43798	-2,9034e-003
43799	-2,8023e-003
43800	-3,6269e-003
43801	-2,5143e-003
43802	-3,1291e-003
43803	-1,8671e-003
43804	-2,5608e-003
43805	-1,5669e-003
43806	-2,4581e-003
43807	-1,5138e-003
43808	-1,3814e-003
43809	-2,3642e-003
43810	-1,8863e-003
43811	-1,4276e-003
43812	-1,8995e-003
43813	-1,3192e-003
43814	-1,3018e-003
43815	-1,6217e-003
43816	-3,2636e-003
43817	-1,025e-002
43823	-6,5142e-003
43824	-8,4632e-003
43825	-5,2457e-003
43826	-1,0461e-002
43827	-7,2714e-003
43828	-1,1502e-002
43829	-6,9815e-003
43830	-6,9511e-003
43831	-8,3574e-003
43832	-5,8271e-003
43833	-1,0676e-002
43834	-9,4616e-003
43835	-3,0919e-003
43836	-7,4252e-003
43837	-5,8675e-003
43838	-6,4138e-003
43839	-9,7817e-003
43840	-6,5083e-003
43841	-9,4995e-003
43842	-6,7294e-003
43843	-1,05e-002
43844	-6,9495e-003
43845	-1,1203e-002
43846	-8,9238e-003
43847	-9,719e-003
43848	-8,3684e-003
43849	-1,3435e-002
43850	-9,1763e-003
43851	-1,3109e-002
43852	-9,689e-003
43853	-1,2011e-002
43854	-1,1082e-002
43855	-9,9941e-003
43856	-1,1517e-002
43857	-9,077e-003
43858	-1,3806e-002
43859	-8,5924e-003
43860	-1,0141e-002
43861	-6,4605e-003
43862	-1,2304e-002
43863	-8,9479e-003
43864	-1,2914e-002
43865	-7,2568e-003
43866	-1,3964e-002
43867	-9,6641e-003
43868	-9,1807e-003
43869	-1,2702e-002
43870	-6,6155e-003
43871	-7,4373e-003
43872	-1,1619e-002
43873	-6,2818e-003
43874	-1,0676e-002
43875	-5,5195e-003
43876	-5,7186e-003
43877	-8,4451e-003
43878	-6,7302e-003
43879	-1,1764e-002
43880	-7,6062e-003
43881	-1,0497e-002
43882	-7,6424e-003
43883	-9,3701e-003
43884	-6,5551e-003
43885	-7,1023e-003
43886	-1,0863e-002
43887	-6,5421e-003
43888	-6,0997e-003
43889	-8,023e-003
43890	-1,4393e-003
43891	-2,0092e-003
43892	-1,6573e-003
43893	-1,6579e-003
43894	-9,8585e-004
43895	-1,5207e-003
43896	-1,1479e-003
43897	-1,3008e-003
43898	-2,2617e-003
