0	Time [s]	Pressure sensor 20 (NormX) [MPa]	Pressure sensor 20 (NormY) [MPa]	Pressure sensor 20 (NormZ) [MPa]	Pressure sensor 20 (ShearXY) [MPa]	Pressure sensor 20 (ShearYZ) [MPa]	Pressure sensor 20 (ShearXZ) [MPa]	Pressure sensor 20 (Equivalent (von-Mises)) [MPa]	Pressure sensor 20 (Maximum Principal) [MPa]	Pressure sensor 20 (Middle Principal) [MPa]	Pressure sensor 20 (Minimum Principal) [MPa]	Pressure sensor 20 (Intensity) [MPa] 
1	1,6667e-002	-1,697e-004	-1,6966e-004	-1,7683e-004	2,6799e-007	8,7967e-006	9,7436e-005	1,696e-004	-7,5342e-005	-1,6971e-004	-2,7114e-004	1,958e-004 
2	3,3333e-002	-3,4839e-004	-3,484e-004	-3,6324e-004	5,5974e-007	1,7119e-005	1,9874e-004	3,4583e-004	-1,5615e-004	-3,4849e-004	-5,5539e-004	3,9924e-004 
3	5,8333e-002	-6,044e-004	-6,0465e-004	-6,3064e-004	9,8925e-007	3,1264e-005	3,4601e-004	6,0231e-004	-2,6976e-004	-6,0483e-004	-9,6511e-004	6,9534e-004 
4	9,5833e-002	-9,922e-004	-9,9319e-004	-1,0365e-003	1,6763e-006	5,1299e-005	5,6738e-004	9,8772e-004	-4,4406e-004	-9,9348e-004	-1,5843e-003	1,1403e-003 
5	0,15208	-1,5738e-003	-1,5768e-003	-1,6469e-003	2,784e-006	8,1345e-005	8,9973e-004	1,5664e-003	-7,0597e-004	-1,5772e-003	-2,5143e-003	1,8083e-003 
6	0,23646	-2,4348e-003	-2,4426e-003	-2,5546e-003	4,5949e-006	1,2514e-004	1,3945e-003	2,4278e-003	-1,0929e-003	-2,4434e-003	-3,8957e-003	2,8028e-003 
7	0,36302	-3,722e-003	-3,7414e-003	-3,9204e-003	7,6698e-006	1,9183e-004	2,1337e-003	3,7155e-003	-1,676e-003	-3,7426e-003	-5,9653e-003	4,2893e-003 
8	0,52969	-5,3915e-003	-5,4337e-003	-5,7082e-003	1,2311e-005	2,7509e-004	3,1026e-003	5,4033e-003	-2,43e-003	-5,4356e-003	-8,6678e-003	6,2378e-003 
9	0,69635	-7,036e-003	-7,1097e-003	-7,4875e-003	1,7659e-005	3,6019e-004	4,0625e-003	7,0765e-003	-3,1758e-003	-7,1122e-003	-1,1345e-002	8,1695e-003 
10	0,86302	-8,6646e-003	-8,778e-003	-9,2675e-003	2,3732e-005	4,4565e-004	5,0184e-003	8,744e-003	-3,9171e-003	-8,7813e-003	-1,4012e-002	1,0095e-002 
11	1,	-9,9834e-003	-1,0136e-002	-1,0723e-002	2,9185e-005	5,1312e-004	5,8003e-003	1,0108e-002	-4,5163e-003	-1,014e-002	-1,6186e-002	1,167e-002 
