0	Time [s]	Pressure sensor 2 (NormX) [MPa]	Pressure sensor 2 (NormY) [MPa]	Pressure sensor 2 (NormZ) [MPa]	Pressure sensor 2 (ShearXY) [MPa]	Pressure sensor 2 (ShearYZ) [MPa]	Pressure sensor 2 (ShearXZ) [MPa]	Pressure sensor 2 (Equivalent (von-Mises)) [MPa]	Pressure sensor 2 (Maximum Principal) [MPa]	Pressure sensor 2 (Middle Principal) [MPa]	Pressure sensor 2 (Minimum Principal) [MPa]	Pressure sensor 2 (Intensity) [MPa] 
1	1,6667e-002	-4,0027e-006	-4,0411e-006	-4,1531e-006	1,1592e-008	3,9112e-005	-1,2143e-005	7,0934e-005	3,6855e-005	-3,9995e-006	-4,5052e-005	8,1908e-005 
2	3,3333e-002	-8,0496e-006	-8,1134e-006	-8,3703e-006	1,857e-008	7,8821e-005	-2,4542e-005	1,4299e-004	7,4309e-005	-8,0447e-006	-9,0798e-005	1,6511e-004 
3	5,8333e-002	-1,4325e-005	-1,4402e-005	-1,4945e-005	2,0174e-008	1,3839e-004	-4,3038e-005	2,5103e-004	1,3026e-004	-1,432e-005	-1,5961e-004	2,8986e-004 
4	9,5833e-002	-2,3401e-005	-2,3439e-005	-2,4532e-005	2,7273e-009	2,2698e-004	-7,0461e-005	4,1166e-004	2,1369e-004	-2,3403e-005	-2,6165e-004	4,7534e-004 
5	0,15208	-3,6925e-005	-3,6775e-005	-3,8988e-005	-6,7543e-008	3,5968e-004	-1,1188e-004	6,5243e-004	3,3881e-004	-3,695e-005	-4,1455e-004	7,5336e-004 
6	0,23646	-5,7235e-005	-5,6512e-005	-6,1088e-005	-2,739e-007	5,5946e-004	-1,7384e-004	1,0147e-003	5,2709e-004	-5,7327e-005	-6,446e-004	1,1717e-003 
7	0,36302	-8,7346e-005	-8,5111e-005	-9,4734e-005	-8,0796e-007	8,5836e-004	-2,6682e-004	1,5569e-003	8,091e-004	-8,7607e-005	-9,8868e-004	1,7978e-003 
8	0,52969	-1,2587e-004	-1,2047e-004	-1,3943e-004	-1,9149e-006	1,2497e-003	-3,8865e-004	2,2669e-003	1,1792e-003	-1,2648e-004	-1,4385e-003	2,6176e-003 
9	0,69635	-1,6447e-004	-1,5456e-004	-1,8599e-004	-3,4873e-006	1,6414e-003	-5,1067e-004	2,9775e-003	1,5493e-003	-1,6557e-004	-1,8888e-003	3,4381e-003 
10	0,86302	-2,0197e-004	-1,8624e-004	-2,3315e-004	-5,5136e-006	2,0314e-003	-6,3206e-004	3,6852e-003	1,9188e-003	-2,0371e-004	-2,3365e-003	4,2553e-003 
11	1,	-2,3297e-004	-2,1146e-004	-2,7343e-004	-7,5243e-006	2,3517e-003	-7,3201e-004	4,2665e-003	2,222e-003	-2,3534e-004	-2,7045e-003	4,9265e-003 
