Node Number	Normal Stress (MPa)
7115	-1,3681e-003
7121	-1,9641e-003
7127	-1,6366e-003
7128	-1,3331e-003
7129	-1,5798e-003
7130	-2,059e-003
7131	-2,8404e-003
7132	-1,3771e-003
7133	-2,4593e-003
7134	-1,3568e-003
7135	-1,2265e-003
7136	-1,8714e-003
7137	-1,7643e-003
7138	-1,2068e-003
7139	-1,203e-003
7140	-1,6291e-003
7141	-1,1876e-003
7142	-1,9662e-003
7143	-1,3741e-003
7144	-1,9851e-003
7145	-1,4948e-003
7146	-1,4698e-003
7147	-2,2512e-003
7148	-1,3251e-003
7149	-1,6304e-003
7150	-1,5398e-003
7151	-1,2797e-003
7152	-1,3088e-003
7153	-1,7539e-003
7154	-1,2705e-003
7155	-1,8113e-003
7156	-1,2819e-003
7157	-1,7119e-003
7158	-9,3931e-004
7159	-1,2239e-003
7160	-1,2927e-003
7161	-1,1983e-003
7162	-1,4415e-003
7163	-1,0706e-003
7164	-2,0839e-003
7165	-1,2427e-003
7166	-1,3089e-003
7167	-1,9358e-003
7168	-1,1275e-003
7169	-1,5815e-003
7170	-1,0951e-003
7171	-1,1519e-003
7172	-1,6721e-003
7173	-1,1748e-003
7174	-1,6418e-003
7175	-9,0674e-004
7176	-1,4726e-003
7177	-1,1088e-003
7178	-1,6004e-003
7179	-1,0093e-003
7180	-1,0305e-003
7181	-1,2514e-003
7182	-1,0782e-003
7183	-1,4567e-003
7184	-8,6102e-004
7185	-1,485e-003
7186	-1,0177e-003
7187	-1,0121e-003
7188	-1,5837e-003
7189	-9,4004e-004
7190	-1,5863e-003
7191	-1,0691e-003
7192	-1,1073e-003
7193	-2,1258e-003
7194	-1,8846e-002
7200	-1,4324e-002
7201	-9,9457e-003
7202	-1,0209e-002
7203	-1,3653e-002
7204	-1,1152e-002
7205	-1,3143e-002
7206	-5,8907e-003
7207	-9,5629e-003
7208	-1,2761e-002
7209	-1,0267e-002
7210	-1,0211e-002
7211	-1,6646e-002
7212	-1,1483e-002
7213	-1,0092e-002
7214	-1,53e-002
7215	-1,1703e-002
7216	-1,8992e-002
7217	-1,1692e-002
7218	-1,8419e-002
7219	-1,5787e-002
7220	-2,1831e-002
7221	-1,3999e-002
7222	-1,5281e-002
7223	-2,7839e-002
7224	-2,0709e-002
7225	-2,145e-002
7226	-3,2209e-002
7227	-2,2086e-002
7228	-2,4304e-002
7229	-2,669e-002
7230	-2,2705e-002
7231	-2,0041e-002
7232	-3,6896e-002
7233	-2,226e-002
7234	-4,0644e-002
7235	-3,326e-002
7236	-2,3456e-002
7237	-4,3039e-002
7238	-3,1261e-002
7239	-2,7773e-002
7240	-4,2007e-002
7241	-2,7255e-002
7242	-3,6792e-002
7243	-2,1083e-004
7244	-3,0301e-002
7245	-2,3602e-002
7246	-3,5151e-002
7247	-1,573e-002
7248	-2,959e-002
7249	-1,9859e-002
7250	-3,227e-002
7251	-1,5858e-002
7252	-2,2959e-002
7253	-1,4233e-002
7254	-1,5256e-002
7255	-2,429e-002
7256	-1,5248e-002
7257	-1,6366e-002
7258	-2,1652e-002
7259	-1,2248e-002
7260	-1,3178e-002
7261	-1,7274e-002
7262	-1,0637e-002
7263	-1,531e-002
7264	-9,9911e-003
7265	-9,375e-003
7266	-1,2125e-002
7267	-6,5306e-003
7268	-8,9746e-003
7269	-6,6466e-003
7270	-1,0681e-002
7271	-6,0289e-003
7272	-6,2946e-003
7273	-8,1904e-003
7274	-4,433e-003
7275	-7,2007e-003
7276	-4,4028e-003
7277	-6,3251e-003
7278	-3,6832e-003
7279	-5,1624e-003
7280	-3,892e-003
7281	-3,9309e-003
7282	-5,2086e-003
7283	-2,7206e-003
7284	-3,8496e-003
7285	-2,0919e-003
7286	-1,9505e-003
7287	-3,2662e-003
7288	-2,1901e-003
7289	-3,5117e-003
7290	-2,0231e-003
7291	-1,7549e-003
7292	-1,8684e-003
7293	-1,2835e-003
7294	-1,3263e-003
7295	-1,7648e-003
7296	-9,2336e-004
7297	-1,389e-003
7298	-8,5654e-004
7299	-1,2102e-003
7300	-7,2867e-004
7301	-1,0101e-003
7302	-6,8972e-004
7303	-6,8188e-004
7304	-1,0089e-003
7305	-9,0427e-004
7306	-7,8594e-004
7307	-9,4688e-004
7308	-5,217e-004
7309	-5,6136e-004
7310	-1,6472e-004
7311	-1,3422e-003
7312	-8,3421e-003
7318	-1,0213e-002
7319	-4,98e-003
7320	-4,6315e-003
7321	-8,5137e-003
7322	-6,0383e-003
7323	-8,871e-003
7324	-5,6339e-003
7325	-5,5764e-003
7326	-6,6743e-003
7327	-5,2197e-003
7328	-7,9934e-003
7329	-4,5109e-003
7330	-1,0627e-002
7331	-9,3948e-003
7332	-7,4984e-003
7333	-7,0189e-003
7334	-1,0292e-002
7335	-7,6074e-003
7336	-1,231e-002
7337	-6,9266e-003
7338	-1,2087e-002
7339	-7,4092e-003
7340	-1,2264e-002
7341	-7,7457e-003
7342	-1,3012e-002
7343	-1,0142e-002
7344	-1,8096e-002
7345	-1,2711e-002
7346	-1,8708e-002
7347	-1,3492e-002
7348	-1,7951e-002
7349	-1,5468e-002
7350	-1,2789e-002
7351	-1,8246e-002
7352	-1,3928e-002
7353	-1,9219e-002
7354	-1,5156e-002
7355	-1,2009e-002
7356	-9,7012e-003
7357	-1,7782e-002
7358	-1,1612e-002
7359	-1,9685e-002
7360	-1,1542e-002
7361	-2,218e-002
7362	-1,5577e-002
7363	-1,5389e-002
7364	-2,0507e-002
7365	-1,2806e-002
7366	-1,4468e-002
7367	-1,8953e-002
7368	-1,1174e-002
7369	-1,7787e-002
7370	-9,9175e-003
7371	-1,01e-002
7372	-1,6228e-002
7373	-1,1261e-002
7374	-1,7675e-002
7375	-1,1644e-002
7376	-1,9794e-002
7377	-1,042e-002
7378	-1,4277e-002
7379	-1,1853e-002
7380	-1,1962e-002
7381	-1,8037e-002
7382	-1,1469e-002
7383	-1,171e-002
7384	-1,6168e-002
7385	-1,3366e-003
7386	-6,7338e-004
7387	-6,9877e-004
7388	-8,562e-004
7389	-4,8554e-004
7390	-6,5499e-004
7391	-5,4972e-004
7392	-5,5365e-004
7393	-9,3641e-004
7394	-8,505e-004
7395	-8,1285e-004
7396	-1,3328e-003
7397	-8,6451e-004
7398	-8,443e-004
7399	-1,1202e-003
7400	-8,3786e-004
7401	-1,4676e-003
7402	-1,1335e-003
7403	-1,6575e-003
7404	-1,0684e-003
7405	-1,8031e-003
7406	-1,2207e-003
7407	-1,2058e-003
7408	-2,325e-003
7409	-1,6527e-003
7410	-2,3626e-003
7411	-2,7681e-003
7412	-2,2765e-003
7413	-2,2197e-003
7414	-3,5368e-003
7415	-2,8212e-003
7416	-2,546e-003
7417	-4,0039e-003
7418	-3,0852e-003
7419	-3,8471e-003
7420	-3,3971e-003
7421	-3,3927e-003
7422	-4,8973e-003
7423	-3,0762e-003
7424	-5,027e-003
7425	-4,4108e-003
7426	-5,9742e-003
7427	-5,9729e-003
7428	-8,4972e-003
7429	-6,4424e-003
7430	-7,5238e-003
7431	-5,6616e-003
7432	-9,0614e-003
7433	-7,2872e-003
7434	-6,3708e-003
7435	-1,0158e-002
7436	-5,2025e-003
7437	-9,7632e-003
7438	-6,2823e-003
7439	-6,6703e-003
7440	-1,0943e-002
7441	-8,5187e-003
7442	-1,2301e-002
7443	-7,4581e-003
7444	-7,8266e-003
7445	-1,6221e-002
7446	-1,0129e-002
7447	-9,9526e-003
7448	-1,4476e-002
7449	-1,0313e-002
7450	-1,194e-002
7451	-1,1093e-002
7452	-1,0722e-002
7453	-1,4734e-002
7454	-8,9385e-003
7455	-8,6571e-003
7456	-1,236e-002
7457	-1,5062e-002
7458	-1,0596e-002
7459	-9,3438e-003
7460	-1,4375e-002
7461	-1,5291e-002
7462	-1,2463e-002
7463	-9,0405e-003
7464	-1,3454e-002
7465	-1,0844e-002
7466	-9,9283e-003
7467	-1,2377e-002
7468	-8,7472e-003
7469	-1,3898e-002
7470	-8,6191e-003
7471	-7,8318e-003
7472	-1,2095e-002
7473	-8,1157e-003
7474	-1,1139e-002
7475	-6,7242e-003
7476	-6,2497e-003
7477	-1,0545e-002
7478	-6,7835e-003
7479	-7,0159e-003
7480	-1,1158e-002
7481	-6,8019e-003
7482	-9,3635e-003
7483	-6,2322e-003
7484	-1,0101e-002
7485	-5,2959e-003
7486	-9,3612e-003
7487	-6,1655e-003
7488	-6,0942e-003
7489	-9,3433e-003
7490	-7,4366e-003
7491	-7,5377e-003
7492	-1,1134e-002
7493	-6,1154e-003
7494	-5,5455e-003
7495	-4,5442e-003
7496	-9,3728e-003
7734	-2,2843e-004
7735	-1,356e-004
7736	-1,1748e-004
7737	-5,7263e-004
7738	-1,7827e-002
7739	-9,6112e-004
7740	-7,8098e-003
7741	-3,4727e-005
7742	7,9334e-004
7743	-4,192e-002
7744	-6,6353e-005
7745	-6,0773e-005
7746	-3,1527e-003
7747	-1,9449e-005
7748	-6,7964e-005
7749	-9,87e-003
7750	-2,1658e-003
7751	-1,186e-004
7752	-4,3097e-005
7753	-7,8433e-005
7754	-1,3764e-003
7755	-3,8659e-002
7756	-1,0787e-004
7757	-2,31e-006
7758	-9,1039e-003
7759	4,6105e-005
7760	8,8831e-004
7761	-1,708e-002
7762	-7,4437e-005
7763	-1,7989e-005
7764	-1,5299e-004
7765	-1,4171e-004
7766	-5,2661e-002
7767	-6,7319e-003
7768	-7,0355e-004
7769	-3,6561e-002
7770	-2,5253e-004
7771	-1,4162e-004
7772	-9,2243e-004
7773	-6,2032e-005
7774	-4,3939e-005
7775	-2,8043e-004
7776	1,7091e-004
7777	-4,0068e-004
7778	4,221e-005
7779	-5,5758e-004
7780	-4,5974e-005
7781	-1,4923e-004
7782	-4,3854e-004
7783	-1,0181e-002
7784	-8,8727e-005
7785	-8,5138e-003
7786	-4,0082e-002
7787	-1,0365e-004
7788	-7,9485e-005
7789	1,8623e-004
7790	-1,6131e-004
7791	-3,1324e-003
7792	-2,3656e-004
7793	-7,9175e-004
7794	-1,0836e-004
7795	-6,8893e-005
7796	-1,3138e-004
7797	-8,668e-005
7798	-9,5281e-005
7799	6,831e-004
7800	-5,4164e-003
7801	-7,7802e-005
7802	-2,4976e-004
7803	-9,585e-004
7804	-7,3911e-005
7805	-3,1757e-003
7806	-1,4925e-002
7807	-4,2615e-003
7808	-9,2937e-005
7809	-2,6599e-004
7810	4,9748e-004
7811	-1,3914e-004
7812	-2,1412e-004
7813	-6,4755e-005
7814	-1,5009e-004
7815	-5,9676e-005
7816	-4,8646e-004
7817	-7,1963e-004
7818	-1,2042e-004
7819	-1,4628e-003
7820	-5,4903e-005
7821	-7,649e-005
7822	-2,0846e-004
7823	-7,4793e-004
7824	2,6638e-004
7825	-1,2939e-004
7826	-1,427e-004
7827	9,9598e-005
7828	-1,4573e-004
7829	-2,3795e-004
7830	-1,0766e-004
7831	-4,0239e-005
7832	-1,0664e-004
7833	-8,2636e-005
7834	-1,4808e-003
7835	-9,9569e-006
7836	-1,3007e-004
7837	-1,0908e-004
7838	-3,8857e-005
7839	-2,3152e-004
7840	-5,587e-004
7841	-2,3677e-004
7842	-8,121e-004
7843	-4,1444e-002
7844	-1,2722e-002
7845	-6,0035e-002
7846	3,9139e-004
7847	-1,2442e-002
7848	-1,8847e-002
7849	-1,0946e-002
7850	-1,9012e-002
7851	-9,5992e-004
7852	2,7512e-004
7853	-2,7682e-003
7854	-8,5718e-004
7855	4,3332e-005
7856	-1,6224e-003
7857	-1,3271e-005
7858	-3,8265e-002
7859	-1,0344e-004
7860	-7,472e-004
7861	-1,6194e-003
7862	-8,0504e-005
7863	-2,1472e-002
7864	-5,8714e-002
7865	-6,5457e-005
7866	-2,0089e-004
7867	-1,1155e-004
7868	-1,4537e-004
7869	-4,5754e-004
7870	-9,5266e-004
7871	2,7647e-004
7872	-6,5105e-003
7873	1,4865e-004
7874	-9,4045e-003
7875	-9,2186e-005
7876	-1,0416e-002
7877	8,7823e-004
7878	-7,3639e-005
7879	-1,1808e-004
7880	-1,9563e-004
7881	-1,4319e-004
7882	-2,9223e-004
7883	-7,0769e-005
7884	-6,7432e-005
7885	-9,2994e-005
7886	-8,2402e-004
7887	-1,1555e-004
7888	-4,9601e-005
7889	-1,0149e-004
7890	-8,7845e-005
7891	-1,1724e-003
7892	-5,5371e-005
7893	-4,924e-005
7894	-1,2569e-003
7895	-1,9409e-004
7896	-1,0702e-002
7897	-3,6466e-004
7898	-1,287e-004
7899	-1,0849e-004
7900	1,8437e-004
7901	-5,6267e-005
7902	-2,3706e-003
7903	-4,0281e-003
7904	-6,8374e-002
7905	-4,2827e-003
7906	-2,2656e-002
7907	-6,6336e-002
7908	-3,3659e-002
7909	-1,9454e-002
7910	-2,3666e-003
7911	-3,4727e-002
7912	-8,9438e-005
7913	1,48e-005
7914	4,6908e-005
7915	-6,3989e-005
7916	-7,9595e-005
7917	2,3983e-004
7918	-1,2261e-002
7919	2,1208e-004
7920	-2,1087e-004
7921	-2,9705e-002
7922	-1,413e-003
7923	-1,1922e-004
7924	-2,8129e-003
7925	1,1221e-004
7926	-4,1586e-005
7927	-1,0407e-003
7928	-4,4293e-004
