0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	5,8333e-003	1,4892e-007	1,6521e-007	1,9514e-007	-5,1214e-009	1,8729e-006	1,1543e-005	2,0254e-005	1,1865e-005	1,6642e-007	-1,1522e-005	2,3388e-005 
2	1,1667e-002	3,8803e-007	4,2201e-007	4,879e-007	-1,0917e-008	3,9502e-006	2,4983e-005	4,3809e-005	2,573e-005	4,2455e-007	-2,4857e-005	5,0587e-005 
3	2,0417e-002	7,2975e-007	7,8547e-007	8,9968e-007	-1,8687e-008	7,0313e-006	4,3641e-005	7,6564e-005	4,5017e-005	7,8992e-007	-4,3392e-005	8,8409e-005 
4	3,3542e-002	1,2644e-006	1,3476e-006	1,5294e-006	-2,9641e-008	1,1525e-005	7,224e-005	1,2671e-004	7,4547e-005	1,3547e-006	-7,1761e-005	1,4631e-004 
5	5,3229e-002	2,2952e-006	2,4047e-006	2,6825e-006	-4,4055e-008	1,8473e-005	1,1455e-004	2,0096e-004	1,1851e-004	2,4158e-006	-1,1354e-004	2,3205e-004 
6	8,276e-002	3,9686e-006	4,0863e-006	4,4787e-006	-6,0911e-008	2,8569e-005	1,7867e-004	3,134e-004	1,8516e-004	4,1023e-006	-1,7673e-004	3,6188e-004 
7	0,12706	7,375e-006	7,4328e-006	7,9602e-006	-7,5898e-008	4,4063e-005	2,7428e-004	4,8117e-004	2,8546e-004	7,4551e-006	-2,7015e-004	5,556e-004 
8	0,17135	1,1409e-005	1,1321e-005	1,1915e-005	-7,7829e-008	5,9233e-005	3,6933e-004	6,4787e-004	3,857e-004	1,1347e-005	-3,624e-004	7,481e-004 
9	0,2378	1,8051e-005	1,7588e-005	1,8139e-005	-5,3549e-008	8,2664e-005	5,09e-004	8,9316e-004	5,3375e-004	1,7617e-005	-4,9759e-004	1,0313e-003 
10	0,33747	2,9083e-005	2,7695e-005	2,782e-005	3,7683e-008	1,1693e-004	7,2259e-004	1,2678e-003	7,6043e-004	2,7719e-005	-7,0355e-004	1,464e-003 
11	0,48697	4,9047e-005	4,5505e-005	4,4285e-005	2,9869e-007	1,6778e-004	1,0367e-003	1,819e-003	1,0969e-003	4,5501e-005	-1,0036e-003	2,1004e-003 
12	0,65364	7,4047e-005	6,7013e-005	6,3193e-005	7,5875e-007	2,2289e-004	1,3851e-003	2,4299e-003	1,4716e-003	6,6953e-005	-1,3343e-003	2,8059e-003 
13	0,8203	1,0216e-004	9,053e-005	8,3022e-005	1,3849e-006	2,7628e-004	1,7291e-003	3,0329e-003	1,8437e-003	9,0388e-005	-1,6584e-003	3,5021e-003 
14	0,91015	1,1736e-004	1,0272e-004	9,2632e-005	1,802e-006	3,0517e-004	1,9182e-003	3,3643e-003	2,0475e-003	1,0252e-004	-1,8373e-003	3,8848e-003 
15	1,	1,3518e-004	1,1732e-004	1,0451e-004	2,2711e-006	3,3517e-004	2,101e-003	3,6851e-003	2,2476e-003	1,1705e-004	-2,0076e-003	4,2552e-003 
