0	Time [s]	Pressure sensor 34 (NormX) [MPa]	Pressure sensor 34 (NormY) [MPa]	Pressure sensor 34 (NormZ) [MPa]	Pressure sensor 34 (ShearXY) [MPa]	Pressure sensor 34 (ShearYZ) [MPa]	Pressure sensor 34 (ShearXZ) [MPa]	Pressure sensor 34 (Equivalent (von-Mises)) [MPa]	Pressure sensor 34 (Maximum Principal) [MPa]	Pressure sensor 34 (Middle Principal) [MPa]	Pressure sensor 34 (Minimum Principal) [MPa]	Pressure sensor 34 (Intensity) [MPa] 
1	5,8333e-003	-7,8263e-007	-7,81e-007	-8,1828e-007	-8,9972e-010	-3,0548e-006	1,716e-006	6,0688e-006	2,7044e-006	-7,8301e-007	-4,3033e-006	7,0076e-006 
2	1,1667e-002	-1,6637e-006	-1,6601e-006	-1,7398e-006	-1,9972e-009	-6,5723e-006	3,6779e-006	1,3045e-005	5,832e-006	-1,6646e-006	-9,231e-006	1,5063e-005 
3	2,0417e-002	-2,8795e-006	-2,8728e-006	-3,012e-006	-3,7256e-009	-1,1524e-005	6,4378e-006	2,2864e-005	1,0259e-005	-2,8811e-006	-1,6142e-005	2,6401e-005 
4	3,3542e-002	-4,689e-006	-4,6772e-006	-4,9063e-006	-6,6197e-009	-1,8992e-005	1,057e-005	3,7647e-005	1,6945e-005	-4,6918e-006	-2,6526e-005	4,3471e-005 
5	5,3229e-002	-7,312e-006	-7,2918e-006	-7,6546e-006	-1,1569e-008	-2,9956e-005	1,6634e-005	5,9349e-005	2,6794e-005	-7,3171e-006	-4,1735e-005	6,853e-005 
6	8,276e-002	-1,13e-005	-1,1265e-005	-1,1837e-005	-2,04e-008	-4,6834e-005	2,5927e-005	9,2721e-005	4,1986e-005	-1,1309e-005	-6,5079e-005	1,0706e-004 
7	0,12706	-1,7071e-005	-1,701e-005	-1,7901e-005	-3,6951e-008	-7,2042e-005	3,972e-005	1,4249e-004	6,482e-005	-1,7088e-005	-9,9715e-005	1,6454e-004 
8	0,17135	-2,2767e-005	-2,2673e-005	-2,3897e-005	-5,7107e-008	-9,7305e-005	5,3485e-005	1,9232e-004	8,7766e-005	-2,2793e-005	-1,3431e-004	2,2208e-004 
9	0,2378	-3,1041e-005	-3,0894e-005	-3,2629e-005	-9,363e-008	-1,3432e-004	7,3713e-005	2,6539e-004	1,2148e-004	-3,1086e-005	-1,8496e-004	3,0645e-004 
10	0,33747	-4,3468e-005	-4,3216e-005	-4,5789e-005	-1,6372e-007	-1,9123e-004	1,0449e-004	3,7745e-004	1,7346e-004	-4,3548e-005	-2,6238e-004	4,3584e-004 
11	0,48697	-6,1426e-005	-6,0975e-005	-6,4912e-005	-3,005e-007	-2,7523e-004	1,4981e-004	5,4277e-004	2,505e-004	-6,1575e-005	-3,7624e-004	6,2674e-004 
12	0,65364	-8,0994e-005	-8,0265e-005	-8,5885e-005	-4,9515e-007	-3,675e-004	1,9934e-004	7,2415e-004	3,3514e-004	-8,1243e-005	-5,0104e-004	8,3617e-004 
13	0,8203	-1,004e-004	-9,9328e-005	-1,0682e-004	-7,3532e-007	-4,5989e-004	2,4861e-004	9,0552e-004	4,1991e-004	-1,0077e-004	-6,2569e-004	1,0456e-003 
14	0,91015	-1,1069e-004	-1,0941e-004	-1,1799e-004	-8,8273e-007	-5,0928e-004	2,7486e-004	1,0024e-003	4,6526e-004	-1,1114e-004	-6,9221e-004	1,1575e-003 
15	1,	-1,2046e-004	-1,1896e-004	-1,2864e-004	-1,0405e-006	-5,5751e-004	3,0048e-004	1,097e-003	5,0982e-004	-1,2099e-004	-7,5689e-004	1,2667e-003 
