0	Time [s]	Pressure sensor 25 (NormX) [MPa]	Pressure sensor 25 (NormY) [MPa]	Pressure sensor 25 (NormZ) [MPa]	Pressure sensor 25 (ShearXY) [MPa]	Pressure sensor 25 (ShearYZ) [MPa]	Pressure sensor 25 (ShearXZ) [MPa]	Pressure sensor 25 (Equivalent (von-Mises)) [MPa]	Pressure sensor 25 (Maximum Principal) [MPa]	Pressure sensor 25 (Middle Principal) [MPa]	Pressure sensor 25 (Minimum Principal) [MPa]	Pressure sensor 25 (Intensity) [MPa] 
1	5,8333e-003	-4,8813e-007	-4,7094e-007	-4,7362e-007	1,0274e-008	-3,3164e-006	7,3217e-006	1,3922e-005	7,5545e-006	-4,6615e-007	-8,521e-006	1,6076e-005 
2	1,1667e-002	-1,0276e-006	-9,909e-007	-9,9633e-007	2,1944e-008	-7,1727e-006	1,5766e-005	3,0001e-005	1,6304e-005	-9,8065e-007	-1,8338e-005	3,4642e-005 
3	2,0417e-002	-1,7237e-006	-1,6596e-006	-1,6665e-006	3,8613e-008	-1,2585e-005	2,7807e-005	5,2866e-005	2,8818e-005	-1,6415e-006	-3,2227e-005	6,1045e-005 
4	3,3542e-002	-2,7725e-006	-2,6683e-006	-2,6803e-006	6,3052e-008	-2,085e-005	4,6106e-005	8,7644e-005	4,786e-005	-2,6386e-006	-5,3343e-005	1,012e-004 
5	5,3229e-002	-4,1878e-006	-4,0279e-006	-4,0487e-006	9,7631e-008	-3,3066e-005	7,3361e-005	1,3938e-004	7,6327e-005	-3,9818e-006	-8,461e-005	1,6094e-004 
6	8,276e-002	-6,2672e-006	-6,0326e-006	-6,0818e-006	1,447e-007	-5,1754e-005	1,1499e-004	2,1841e-004	1,1989e-004	-5,9638e-006	-1,3231e-004	2,522e-004 
7	0,12706	-8,8381e-006	-8,512e-006	-8,6197e-006	2,0546e-007	-7,9883e-005	1,7822e-004	3,3828e-004	1,8653e-004	-8,4132e-006	-2,0408e-004	3,9061e-004 
8	0,17135	-1,1261e-005	-1,0874e-005	-1,1088e-005	2,4972e-007	-1,08e-004	2,418e-004	4,5868e-004	2,5358e-004	-1,0752e-005	-2,7605e-004	5,2964e-004 
9	0,2378	-1,4347e-005	-1,3926e-005	-1,4379e-005	2,8605e-007	-1,494e-004	3,3653e-004	6,3774e-004	3,5377e-004	-1,3783e-005	-3,8264e-004	7,364e-004 
10	0,33747	-1,8787e-005	-1,8449e-005	-1,9489e-005	2,6937e-007	-2,1316e-004	4,8193e-004	9,1273e-004	5,0776e-004	-1,8305e-005	-5,4618e-004	1,0539e-003 
11	0,48697	-2,319e-005	-2,3277e-005	-2,563e-005	8,575e-008	-3,0744e-004	6,9826e-004	1,3215e-003	7,385e-004	-2,3199e-005	-7,874e-004	1,5259e-003 
12	0,65364	-2,6369e-005	-2,7348e-005	-3,1842e-005	-3,4849e-007	-4,1221e-004	9,3722e-004	1,7734e-003	9,9481e-004	-2,7446e-005	-1,0529e-003	2,0477e-003 
13	0,8203	-2,8521e-005	-3,0846e-005	-3,8235e-005	-1,0291e-006	-5,1702e-004	1,1765e-003	2,2258e-003	1,2519e-003	-3,1227e-005	-1,3183e-003	2,5702e-003 
14	0,91015	-2,9131e-005	-3,2366e-005	-4,1635e-005	-1,5009e-006	-5,7421e-004	1,3058e-003	2,4707e-003	1,3914e-003	-3,2948e-005	-1,4615e-003	2,8529e-003 
15	1,	-2,8478e-005	-3,2756e-005	-4,4061e-005	-2,0314e-006	-6,301e-004	1,4349e-003	2,7145e-003	1,5313e-003	-3,356e-005	-1,6031e-003	3,1344e-003 
