0	Time [s]	Pressure sensor 31 (NormX) [MPa]	Pressure sensor 31 (NormY) [MPa]	Pressure sensor 31 (NormZ) [MPa]	Pressure sensor 31 (ShearXY) [MPa]	Pressure sensor 31 (ShearYZ) [MPa]	Pressure sensor 31 (ShearXZ) [MPa]	Pressure sensor 31 (Equivalent (von-Mises)) [MPa]	Pressure sensor 31 (Maximum Principal) [MPa]	Pressure sensor 31 (Middle Principal) [MPa]	Pressure sensor 31 (Minimum Principal) [MPa]	Pressure sensor 31 (Intensity) [MPa] 
1	5,8333e-003	-1,227e-006	-1,2242e-006	-1,2796e-006	2,3247e-010	-4,0481e-006	-1,6582e-006	7,5771e-006	3,1226e-006	-1,2268e-006	-5,6266e-006	8,7492e-006 
2	1,1667e-002	-2,6153e-006	-2,6091e-006	-2,7276e-006	5,7054e-010	-8,6605e-006	-3,5612e-006	1,6219e-005	6,6957e-006	-2,6148e-006	-1,2033e-005	1,8728e-005 
3	2,0417e-002	-4,5351e-006	-4,5241e-006	-4,7306e-006	1,1857e-009	-1,505e-005	-6,2397e-006	2,822e-005	1,1665e-005	-4,5343e-006	-2,092e-005	3,2585e-005 
4	3,3542e-002	-7,3788e-006	-7,3599e-006	-7,6985e-006	2,4165e-009	-2,4527e-005	-1,0264e-005	4,6053e-005	1,9059e-005	-7,3777e-006	-3,4118e-005	5,3177e-005 
5	5,3229e-002	-1,1568e-005	-1,1536e-005	-1,2073e-005	4,931e-009	-3,8473e-005	-1,6125e-005	7,2256e-005	2,9912e-005	-1,1567e-005	-5,3522e-005	8,3433e-005 
6	8,276e-002	-1,789e-005	-1,7835e-005	-1,868e-005	1,0327e-008	-5,9589e-005	-2,5221e-005	1,1208e-004	4,645e-005	-1,7889e-005	-8,2966e-005	1,2942e-004 
7	0,12706	-2,711e-005	-2,7015e-005	-2,8326e-005	2,1809e-008	-9,0439e-005	-3,8713e-005	1,704e-004	7,0709e-005	-2,7111e-005	-1,2605e-004	1,9676e-004 
8	0,17135	-3,6178e-005	-3,6037e-005	-3,7827e-005	3,7313e-008	-1,2085e-004	-5,2144e-005	2,2798e-004	9,4693e-005	-3,6183e-005	-1,6855e-004	2,6325e-004 
9	0,2378	-4,949e-005	-4,9267e-005	-5,1798e-005	6,7479e-008	-1,6542e-004	-7,158e-005	3,1219e-004	1,2972e-004	-4,9504e-005	-2,3077e-004	3,6049e-004 
10	0,33747	-6,9357e-005	-6,8982e-005	-7,2702e-005	1,2977e-007	-2,323e-004	-1,0148e-004	4,391e-004	1,8269e-004	-6,9392e-005	-3,2433e-004	5,0702e-004 
11	0,48697	-9,8476e-005	-9,7814e-005	-1,0346e-004	2,5849e-007	-3,306e-004	-1,456e-004	6,2572e-004	2,6066e-004	-9,8559e-005	-4,6185e-004	7,2251e-004 
12	0,65364	-1,303e-004	-1,2924e-004	-1,3723e-004	4,4957e-007	-4,3807e-004	-1,9382e-004	8,2974e-004	3,4589e-004	-1,3046e-004	-6,1221e-004	9,581e-004 
13	0,8203	-1,6171e-004	-1,6017e-004	-1,7073e-004	6,909e-007	-5,4422e-004	-2,419e-004	1,0316e-003	4,3027e-004	-1,6197e-004	-7,6091e-004	1,1912e-003 
14	0,91015	-1,7852e-004	-1,7667e-004	-1,8871e-004	8,412e-007	-6,0099e-004	-2,6761e-004	1,1395e-003	4,7538e-004	-1,7884e-004	-8,4044e-004	1,3158e-003 
15	1,	-1,947e-004	-1,9255e-004	-2,0608e-004	9,9977e-007	-6,5579e-004	-2,9217e-004	1,2436e-003	5,1885e-004	-1,9509e-004	-9,1708e-004	1,4359e-003 
