0	Time [s]	Pressure sensor 23 (NormX) [MPa]	Pressure sensor 23 (NormY) [MPa]	Pressure sensor 23 (NormZ) [MPa]	Pressure sensor 23 (ShearXY) [MPa]	Pressure sensor 23 (ShearYZ) [MPa]	Pressure sensor 23 (ShearXZ) [MPa]	Pressure sensor 23 (Equivalent (von-Mises)) [MPa]	Pressure sensor 23 (Maximum Principal) [MPa]	Pressure sensor 23 (Middle Principal) [MPa]	Pressure sensor 23 (Minimum Principal) [MPa]	Pressure sensor 23 (Intensity) [MPa] 
1	5,8333e-003	-2,2227e-005	-2,2264e-005	-2,2956e-005	-1,0224e-008	-5,0647e-005	2,1071e-005	9,5015e-005	3,2253e-005	-2,2239e-005	-7,746e-005	1,0971e-004 
2	1,1667e-002	-4,8324e-005	-4,8382e-005	-4,996e-005	-3,4065e-008	-1,0866e-004	4,4562e-005	2,0342e-004	6,8289e-005	-4,8356e-005	-1,666e-004	2,3489e-004 
3	2,0417e-002	-8,852e-005	-8,8569e-005	-9,165e-005	-8,9117e-008	-1,9257e-004	7,7819e-005	3,5975e-004	1,1763e-004	-8,8589e-005	-2,9778e-004	4,154e-004 
4	3,3542e-002	-1,517e-004	-1,5163e-004	-1,5736e-004	-2,1906e-007	-3,1964e-004	1,2716e-004	5,9586e-004	1,8959e-004	-1,5184e-004	-4,9844e-004	6,8803e-004 
5	5,3229e-002	-2,4749e-004	-2,4702e-004	-2,5737e-004	-5,2122e-007	-5,0993e-004	1,9941e-004	9,4841e-004	2,9551e-004	-2,4778e-004	-7,9961e-004	1,0951e-003 
6	8,276e-002	-4,0061e-004	-3,9895e-004	-4,1809e-004	-1,2244e-006	-8,024e-004	3,0865e-004	1,4892e-003	4,5156e-004	-4,0121e-004	-1,268e-003	1,7196e-003 
7	0,12706	-6,4801e-004	-6,4322e-004	-6,7971e-004	-2,845e-006	-1,2532e-003	4,6934e-004	2,3181e-003	6,7752e-004	-6,4929e-004	-1,9992e-003	2,6767e-003 
8	0,17135	-9,046e-004	-8,9496e-004	-9,5336e-004	-5,1333e-006	-1,7076e-003	6,2825e-004	3,1519e-003	8,9667e-004	-9,0677e-004	-2,7428e-003	3,6395e-003 
9	0,2378	-1,2844e-003	-1,2644e-003	-1,363e-003	-9,7908e-006	-2,3874e-003	8,6229e-004	4,3976e-003	1,2272e-003	-1,2883e-003	-3,8506e-003	5,0778e-003 
10	0,33747	-1,8932e-003	-1,85e-003	-2,0289e-003	-1,9503e-005	-3,4239e-003	1,2057e-003	6,2895e-003	1,6955e-003	-1,9006e-003	-5,5669e-003	7,2623e-003 
11	0,48697	-2,8208e-003	-2,7257e-003	-3,0662e-003	-4,013e-005	-4,9898e-003	1,7096e-003	9,1411e-003	2,3889e-003	-2,8354e-003	-8,1662e-003	1,0555e-002 
12	0,65364	-3,8365e-003	-3,6596e-003	-4,2356e-003	-7,1349e-005	-6,7285e-003	2,2575e-003	1,2304e-002	3,1685e-003	-3,8616e-003	-1,1038e-002	1,4207e-002 
13	0,8203	-4,8529e-003	-4,5684e-003	-5,4399e-003	-1,1107e-004	-8,4718e-003	2,7931e-003	1,5471e-002	3,9469e-003	-4,8911e-003	-1,3917e-002	1,7864e-002 
14	0,91015	-5,3954e-003	-5,0421e-003	-6,0973e-003	-1,3595e-004	-9,4113e-003	3,0777e-003	1,7177e-002	4,3705e-003	-5,4416e-003	-1,5464e-002	1,9834e-002 
15	1,	-5,9441e-003	-5,5138e-003	-6,7714e-003	-1,6302e-004	-1,0358e-002	3,3534e-003	1,8892e-002	4,792e-003	-5,9988e-003	-1,7022e-002	2,1815e-002 
