Node Number	Normal Stress (MPa)
15686	-6,0067e-003
15692	-3,9975e-003
15698	-2,8514e-003
15699	-2,0635e-003
15700	-2,6808e-003
15701	-3,3705e-003
15702	-4,6329e-003
15703	-2,2782e-003
15704	-3,9803e-003
15705	-2,735e-003
15706	-2,1396e-003
15707	-4,4272e-003
15708	-3,2843e-003
15709	-2,0904e-003
15710	-2,3147e-003
15711	-3,484e-003
15712	-2,5123e-003
15713	-3,631e-003
15714	-2,7645e-003
15715	-3,9471e-003
15716	-3,3232e-003
15717	-2,9615e-003
15718	-3,5722e-003
15719	-2,7362e-003
15720	-2,8401e-003
15721	-3,863e-003
15722	-3,5669e-003
15723	-3,817e-003
15724	-4,879e-003
15725	-3,1267e-003
15726	-6,2025e-003
15727	-3,8099e-003
15728	-5,227e-003
15729	-3,564e-003
15730	-3,569e-003
15731	-5,683e-003
15732	-3,4288e-003
15733	-5,5008e-003
15734	-2,4591e-003
15735	-5,9833e-003
15736	-5,4614e-003
15737	-4,0647e-003
15738	-6,4939e-003
15739	-3,3421e-003
15740	-6,1682e-003
15741	-4,4346e-003
15742	-5,2158e-003
15743	-6,5757e-003
15744	-3,4519e-003
15745	-5,9089e-003
15746	-3,6871e-003
15747	-6,0958e-003
15748	-3,9296e-003
15749	-6,835e-003
15750	-4,3248e-003
15751	-4,679e-003
15752	-6,3716e-003
15753	-4,2573e-003
15754	-7,8273e-003
15755	-4,927e-003
15756	-7,0249e-003
15757	-4,5421e-003
15758	-4,3471e-003
15759	-7,3562e-003
15760	-4,4464e-003
15761	-7,4547e-003
15762	-5,6097e-003
15763	-5,6843e-003
15764	-9,9989e-003
15765	-6,0112e-003
15771	-6,2379e-003
15772	-3,9345e-003
15773	-4,1225e-003
15774	-5,4951e-003
15775	-4,2528e-003
15776	-5,117e-003
15777	-1,1347e-003
15778	-4,3426e-003
15779	-5,1713e-003
15780	-4,0865e-003
15781	-4,138e-003
15782	-7,0748e-003
15783	-4,6995e-003
15784	-4,2157e-003
15785	-6,7067e-003
15786	-4,2912e-003
15787	-6,6793e-003
15788	-5,4241e-003
15789	-7,7768e-003
15790	-4,5506e-003
15791	-7,4546e-003
15792	-6,3988e-003
15793	-6,7306e-003
15794	-1,0344e-002
15795	-8,722e-003
15796	-1,0264e-002
15797	-1,4808e-002
15798	-1,1011e-002
15799	-1,0121e-002
15800	-1,4616e-002
15801	-9,5246e-003
15802	-1,0942e-002
15803	-1,6869e-002
15804	-1,0125e-002
15805	-1,7003e-002
15806	-1,6084e-002
15807	-1,2238e-002
15808	-2,0142e-002
15809	-1,4621e-002
15810	-1,4981e-002
15811	-2,0365e-002
15812	-1,1447e-002
15813	-1,356e-002
15814	-1,2182e-002
15815	-1,4574e-002
15816	-1,2834e-002
15817	-1,8658e-002
15818	-1,3056e-002
15819	-1,8171e-002
15820	-1,2346e-002
15821	-1,8785e-002
15822	-1,3398e-002
15823	-1,7675e-002
15824	-1,1136e-002
15825	-1,2295e-002
15826	-1,6848e-002
15827	-1,262e-002
15828	-1,1803e-002
15829	-1,7202e-002
15830	-1,1573e-002
15831	-1,1497e-002
15832	-1,9147e-002
15833	-1,0215e-002
15834	-1,604e-002
15835	-1,0071e-002
15836	-1,0042e-002
15837	-1,4555e-002
15838	-7,3105e-003
15839	-1,1661e-002
15840	-8,188e-003
15841	-1,1909e-002
15842	-8,0913e-003
15843	-9,3208e-003
15844	-8,2342e-003
15845	-5,9303e-003
15846	-9,208e-003
15847	-6,182e-003
15848	-9,1415e-003
15849	-5,9328e-003
15850	-8,7076e-003
15851	-5,1302e-003
15852	-5,29e-003
15853	-8,1415e-003
15854	-3,9524e-003
15855	-6,2798e-003
15856	-3,9077e-003
15857	-3,7605e-003
15858	-5,7671e-003
15859	-3,7992e-003
15860	-6,9057e-003
15861	-3,9682e-003
15862	-4,1047e-003
15863	-4,6564e-003
15864	-3,1053e-003
15865	-3,2257e-003
15866	-3,9158e-003
15867	-2,4514e-003
15868	-3,7395e-003
15869	-2,2229e-003
15870	-2,8824e-003
15871	-1,8609e-003
15872	-2,7398e-003
15873	-2,0727e-003
15874	-1,9683e-003
15875	-2,685e-003
15876	-2,6249e-003
15877	-1,8941e-003
15878	-2,8497e-003
15879	-1,9577e-003
15880	-2,0316e-003
15881	-1,0508e-003
15882	-2,7997e-003
15883	-6,1605e-003
15889	-6,1461e-003
15890	-4,2698e-003
15891	-4,1257e-003
15892	-7,3888e-003
15893	-4,6893e-003
15894	-7,8354e-003
15895	-4,5388e-003
15896	-4,2684e-003
15897	-5,6549e-003
15898	-3,6612e-003
15899	-6,2832e-003
15900	-3,9806e-003
15901	-7,5452e-003
15902	-6,9488e-003
