0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	1,6667e-002	-6,9054e-007	-6,7298e-007	-6,1982e-007	-9,1629e-009	2,4225e-005	3,1737e-005	6,9153e-005	3,9269e-005	-6,7061e-007	-4,0582e-005	7,9851e-005 
2	3,3333e-002	-1,4809e-006	-1,4505e-006	-1,3686e-006	-1,0781e-008	4,8394e-005	6,4013e-005	1,3899e-004	7,8823e-005	-1,4512e-006	-8,1671e-005	1,6049e-004 
3	5,8333e-002	-2,5227e-006	-2,4833e-006	-2,3922e-006	7,5802e-010	8,3696e-005	1,1225e-004	2,4252e-004	1,3757e-004	-2,4981e-006	-1,4247e-004	2,8004e-004 
4	9,5833e-002	-4,3993e-006	-4,3691e-006	-4,3674e-006	5,0254e-008	1,37e-004	1,8593e-004	4,0002e-004	2,266e-004	-4,4277e-006	-2,3531e-004	4,6191e-004 
5	0,15208	-6,1912e-006	-6,2268e-006	-6,512e-006	1,9292e-007	2,1447e-004	2,9424e-004	6,3066e-004	3,5784e-004	-6,3981e-006	-3,7038e-004	7,2822e-004 
6	0,23646	-1,0126e-005	-1,0398e-005	-1,1631e-005	5,7055e-007	3,3072e-004	4,6322e-004	9,8583e-004	5,5851e-004	-1,0846e-005	-5,7982e-004	1,1383e-003 
7	0,36302	-1,2237e-005	-1,3154e-005	-1,6602e-005	1,4675e-006	4,9813e-004	7,1141e-004	1,5042e-003	8,546e-004	-1,4231e-005	-8,8236e-004	1,737e-003 
8	0,48958	-1,4086e-005	-1,6039e-005	-2,2882e-005	2,7797e-006	6,6385e-004	9,636e-004	2,0268e-003	1,1527e-003	-1,8008e-005	-1,1877e-003	2,3403e-003 
9	0,65625	-1,4165e-005	-1,8062e-005	-3,1031e-005	5,1103e-006	8,7818e-004	1,2946e-003	2,7096e-003	1,5436e-003	-2,1582e-005	-1,5853e-003	3,1288e-003 
10	0,82292	-1,1985e-005	-1,8506e-005	-3,9439e-005	8,1088e-006	1,0883e-003	1,625e-003	3,3875e-003	1,9328e-003	-2,3985e-005	-1,9788e-003	3,9116e-003 
11	0,91146	-1,0136e-005	-1,833e-005	-4,4288e-005	9,9822e-006	1,1998e-003	1,8012e-003	3,7487e-003	2,1404e-003	-2,5023e-005	-2,1882e-003	4,3286e-003 
12	1,	-7,8308e-006	-1,7871e-005	-4,9382e-005	1,2047e-005	1,3112e-003	1,9765e-003	4,1084e-003	2,3474e-003	-2,5902e-005	-2,3966e-003	4,744e-003 
