0	Time [s]	Pressure sensor 36 (NormX) [MPa]	Pressure sensor 36 (NormY) [MPa]	Pressure sensor 36 (NormZ) [MPa]	Pressure sensor 36 (ShearXY) [MPa]	Pressure sensor 36 (ShearYZ) [MPa]	Pressure sensor 36 (ShearXZ) [MPa]	Pressure sensor 36 (Equivalent (von-Mises)) [MPa]	Pressure sensor 36 (Maximum Principal) [MPa]	Pressure sensor 36 (Middle Principal) [MPa]	Pressure sensor 36 (Minimum Principal) [MPa]	Pressure sensor 36 (Intensity) [MPa] 
1	1,6667e-002	-2,3773e-006	-2,3721e-006	-2,4596e-006	5,2355e-009	-8,6056e-006	-6,9604e-006	1,9171e-005	8,6538e-006	-2,3804e-006	-1,3483e-005	2,2136e-005 
2	3,3333e-002	-4,7272e-006	-4,7163e-006	-4,8919e-006	1,1268e-008	-1,7322e-005	-1,4222e-005	3,8819e-005	1,7611e-005	-4,7339e-006	-2,7213e-005	4,4825e-005 
3	5,8333e-002	-8,216e-006	-8,1964e-006	-8,5064e-006	2,1396e-008	-3,0267e-005	-2,5028e-005	6,8026e-005	3,093e-005	-8,2291e-006	-4,7619e-005	7,8549e-005 
4	9,5833e-002	-1,3321e-005	-1,3288e-005	-1,3802e-005	3,9028e-008	-4,9412e-005	-4,1121e-005	1,1135e-004	5,0753e-005	-1,3346e-005	-7,7818e-005	1,2857e-004 
5	0,15208	-2,0986e-005	-2,0931e-005	-2,1771e-005	7,1695e-008	-7,8386e-005	-6,5645e-005	1,7709e-004	8,0917e-005	-2,1034e-005	-1,2357e-004	2,0449e-004 
6	0,23646	-3,2286e-005	-3,2193e-005	-3,3556e-005	1,3401e-007	-1,2158e-004	-1,0269e-004	2,7565e-004	1,2632e-004	-3,2379e-005	-1,9197e-004	3,1829e-004 
7	0,36302	-4,8524e-005	-4,8368e-005	-5,0577e-005	2,5548e-007	-1,851e-004	-1,5744e-004	4,2089e-004	1,9362e-004	-4,8711e-005	-2,9238e-004	4,86e-004 
8	0,48958	-6,4482e-005	-6,4255e-005	-6,7409e-005	4,1156e-007	-2,4827e-004	-2,1236e-004	5,6587e-004	2,6103e-004	-6,4793e-005	-3,9238e-004	6,5341e-004 
9	0,65625	-8,5278e-005	-8,4946e-005	-8,9505e-005	6,7236e-007	-3,3167e-004	-2,8577e-004	7,5831e-004	3,5085e-004	-8,5801e-005	-5,2477e-004	8,7562e-004 
10	0,82292	-1,0548e-004	-1,0503e-004	-1,1115e-004	9,9164e-007	-4,1423e-004	-3,5866e-004	9,4906e-004	4,4024e-004	-1,0627e-004	-6,5563e-004	1,0959e-003 
11	0,91146	-1,1596e-004	-1,1544e-004	-1,2246e-004	1,1822e-006	-4,5756e-004	-3,9642e-004	1,0486e-003	4,8693e-004	-1,1691e-004	-7,2389e-004	1,2108e-003 
12	1,	-1,2634e-004	-1,2575e-004	-1,3371e-004	1,3893e-006	-5,0072e-004	-4,3434e-004	1,1481e-003	5,337e-004	-1,2746e-004	-7,9204e-004	1,3257e-003 
