0	Time [s]	Pressure sensor 29 (NormX) [MPa]	Pressure sensor 29 (NormY) [MPa]	Pressure sensor 29 (NormZ) [MPa]	Pressure sensor 29 (ShearXY) [MPa]	Pressure sensor 29 (ShearYZ) [MPa]	Pressure sensor 29 (ShearXZ) [MPa]	Pressure sensor 29 (Equivalent (von-Mises)) [MPa]	Pressure sensor 29 (Maximum Principal) [MPa]	Pressure sensor 29 (Middle Principal) [MPa]	Pressure sensor 29 (Minimum Principal) [MPa]	Pressure sensor 29 (Intensity) [MPa] 
1	1,6667e-002	-4,3307e-004	-4,3362e-004	-4,5165e-004	8,6821e-008	-9,042e-005	-6,1657e-006	1,5804e-004	-3,5155e-004	-4,3309e-004	-5,3371e-004	1,8216e-004 
2	3,3333e-002	-8,8068e-004	-8,8172e-004	-9,1852e-004	1,7554e-007	-1,6987e-004	-9,1981e-006	2,97e-004	-7,29e-004	-8,807e-004	-1,0712e-003	3,4222e-004 
3	5,8333e-002	-1,5444e-003	-1,5461e-003	-1,611e-003	3,0723e-007	-2,8803e-004	-1,2703e-005	5,0368e-004	-1,2884e-003	-1,5445e-003	-1,8687e-003	5,8027e-004 
4	9,5833e-002	-2,5264e-003	-2,5288e-003	-2,6356e-003	5,052e-007	-4,543e-004	-1,5556e-005	7,9472e-004	-2,1245e-003	-2,5264e-003	-3,0399e-003	9,154e-004 
5	0,15208	-4,0014e-003	-4,0046e-003	-4,1752e-003	7,8735e-007	-6,9504e-004	-1,6933e-005	1,2165e-003	-3,3894e-003	-4,0015e-003	-4,7903e-003	1,4009e-003 
6	0,23646	-6,1882e-003	-6,1916e-003	-6,4588e-003	1,1648e-006	-1,0432e-003	-1,1102e-005	1,8269e-003	-5,2734e-003	-6,1882e-003	-7,3769e-003	2,1036e-003 
7	0,36302	-9,4439e-003	-9,4462e-003	-9,8604e-003	1,568e-006	-1,5229e-003	1,2952e-005	2,6703e-003	-8,1163e-003	-9,4439e-003	-1,119e-002	3,0739e-003 
8	0,48958	-1,2681e-002	-1,2681e-002	-1,3245e-002	1,7351e-006	-1,9785e-003	4,6958e-005	3,4739e-003	-1,0964e-002	-1,2681e-002	-1,4962e-002	3,9981e-003 
9	0,65625	-1,6892e-002	-1,6886e-002	-1,7651e-002	1,6044e-006	-2,5683e-003	1,0043e-004	4,5166e-003	-1,467e-002	-1,6892e-002	-1,9867e-002	5,1972e-003 
10	0,82292	-2,1087e-002	-2,1072e-002	-2,2043e-002	9,3043e-007	-3,1235e-003	1,6949e-004	5,503e-003	-1,8392e-002	-2,1086e-002	-2,4723e-002	6,331e-003 
11	0,91146	-2,3307e-002	-2,3287e-002	-2,4369e-002	3,6678e-007	-3,4205e-003	2,0942e-004	6,0316e-003	-2,0359e-002	-2,3307e-002	-2,7298e-002	6,9386e-003 
12	1,	-2,5521e-002	-2,5495e-002	-2,6689e-002	-3,6918e-007	-3,707e-003	2,5286e-004	6,5431e-003	-2,2329e-002	-2,5521e-002	-2,9855e-002	7,5265e-003 
