0	Time [s]	Pressure sensor 33 (NormX) [MPa]	Pressure sensor 33 (NormY) [MPa]	Pressure sensor 33 (NormZ) [MPa]	Pressure sensor 33 (ShearXY) [MPa]	Pressure sensor 33 (ShearYZ) [MPa]	Pressure sensor 33 (ShearXZ) [MPa]	Pressure sensor 33 (Equivalent (von-Mises)) [MPa]	Pressure sensor 33 (Maximum Principal) [MPa]	Pressure sensor 33 (Middle Principal) [MPa]	Pressure sensor 33 (Minimum Principal) [MPa]	Pressure sensor 33 (Intensity) [MPa] 
1	1,6667e-002	-4,3659e-005	-4,3597e-005	-4,5415e-005	2,1021e-008	-6,4387e-005	-5,7756e-005	1,4983e-004	4,1991e-005	-4,3653e-005	-1,3101e-004	1,73e-004 
2	3,3333e-002	-9,7426e-005	-9,7297e-005	-1,0147e-004	7,4972e-008	-1,3256e-004	-1,2269e-004	3,1287e-004	8,1257e-005	-9,7441e-005	-2,8001e-004	3,6127e-004 
3	5,8333e-002	-1,7813e-004	-1,779e-004	-1,8584e-004	2,3128e-007	-2,3393e-004	-2,1945e-004	5,5561e-004	1,3896e-004	-1,7825e-004	-5,0258e-004	6,4155e-004 
4	9,5833e-002	-3,0663e-004	-3,0623e-004	-3,2069e-004	6,3345e-007	-3,8553e-004	-3,6782e-004	9,2303e-004	2,1966e-004	-3,0707e-004	-8,4613e-004	1,0658e-003 
5	0,15208	-5,09e-004	-5,0834e-004	-5,3425e-004	1,6465e-006	-6,1643e-004	-5,962e-004	1,4856e-003	3,3706e-004	-5,1033e-004	-1,3783e-003	1,7154e-003 
6	0,23646	-8,3146e-004	-8,3045e-004	-8,7724e-004	4,1063e-006	-9,6359e-004	-9,4728e-004	2,3409e-003	4,9944e-004	-8,3507e-004	-2,2035e-003	2,7029e-003 
7	0,36302	-1,349e-003	-1,3476e-003	-1,4339e-003	9,9966e-006	-1,4863e-003	-1,4905e-003	3,647e-003	7,1941e-004	-1,3583e-003	-3,4916e-003	4,211e-003 
8	0,48958	-1,8845e-003	-1,8831e-003	-2,018e-003	1,8627e-005	-2,0131e-003	-2,0449e-003	4,9721e-003	9,2895e-004	-1,9024e-003	-4,8121e-003	5,7411e-003 
9	0,65625	-2,622e-003	-2,6213e-003	-2,8342e-003	3,4213e-005	-2,7069e-003	-2,7864e-003	6,7322e-003	1,1759e-003	-2,6558e-003	-6,5975e-003	7,7734e-003 
10	0,82292	-3,3785e-003	-3,3791e-003	-3,6858e-003	5,4719e-005	-3,4042e-003	-3,5377e-003	8,5096e-003	1,4079e-003	-3,4335e-003	-8,4178e-003	9,8257e-003 
11	0,91146	-3,7715e-003	-3,773e-003	-4,1346e-003	6,7435e-005	-3,772e-003	-3,9314e-003	9,4443e-003	1,5328e-003	-3,8397e-003	-9,3722e-003	1,0905e-002 
12	1,	-4,1708e-003	-4,1735e-003	-4,5946e-003	8,1569e-005	-4,1399e-003	-4,33e-003	1,0386e-002	1,6534e-003	-4,2537e-003	-1,0339e-002	1,1992e-002 
