0	Time [s]	Pressure sensor 4 (NormX) [MPa]	Pressure sensor 4 (NormY) [MPa]	Pressure sensor 4 (NormZ) [MPa]	Pressure sensor 4 (ShearXY) [MPa]	Pressure sensor 4 (ShearYZ) [MPa]	Pressure sensor 4 (ShearXZ) [MPa]	Pressure sensor 4 (Equivalent (von-Mises)) [MPa]	Pressure sensor 4 (Maximum Principal) [MPa]	Pressure sensor 4 (Middle Principal) [MPa]	Pressure sensor 4 (Minimum Principal) [MPa]	Pressure sensor 4 (Intensity) [MPa] 
1	1,6667e-002	-6,8979e-007	-6,9009e-007	-7,0468e-007	-1,3047e-009	3,1719e-006	1,7052e-006	6,2374e-006	2,9033e-006	-6,8877e-007	-4,2991e-006	7,2023e-006 
2	3,3333e-002	-1,395e-006	-1,3956e-006	-1,4253e-006	-2,5813e-009	6,4438e-006	3,4469e-006	1,2658e-005	5,8964e-006	-1,393e-006	-8,7193e-006	1,4616e-005 
3	5,8333e-002	-2,4566e-006	-2,4573e-006	-2,5103e-006	-4,3984e-009	1,1396e-005	6,0646e-006	2,2359e-005	1,0423e-005	-2,4531e-006	-1,5395e-005	2,5818e-005 
4	9,5833e-002	-4,0467e-006	-4,0474e-006	-4,1363e-006	-6,8741e-009	1,8853e-005	9,9821e-006	3,695e-005	1,7238e-005	-4,0412e-006	-2,5428e-005	4,2666e-005 
5	0,15208	-6,4395e-006	-6,4393e-006	-6,5846e-006	-1,0089e-008	3,0143e-005	1,5859e-005	5,8995e-005	2,7545e-005	-6,4311e-006	-4,0577e-005	6,8122e-005 
6	0,23646	-1,0056e-005	-1,0052e-005	-1,0288e-005	-1,3705e-008	4,7339e-005	2,4743e-005	9,2519e-005	4,3239e-005	-1,0044e-005	-6,3592e-005	1,0683e-004 
7	0,36302	-1,5505e-005	-1,5493e-005	-1,5878e-005	-1,6329e-008	7,3428e-005	3,8107e-005	1,4329e-004	6,7034e-005	-1,5489e-005	-9,8421e-005	1,6546e-004 
8	0,52969	-2,2544e-005	-2,2512e-005	-2,3116e-005	-1,4179e-008	1,0737e-004	5,537e-005	2,0924e-004	9,7983e-005	-2,2526e-005	-1,4363e-004	2,4161e-004 
9	0,69635	-2,9664e-005	-2,9602e-005	-3,0452e-005	-6,3555e-009	1,4205e-004	7,2813e-005	2,7647e-004	1,2959e-004	-2,9646e-005	-1,8966e-004	3,1924e-004 
10	0,86302	-3,6719e-005	-3,6619e-005	-3,7741e-005	7,4636e-009	1,765e-004	9,0066e-005	3,4321e-004	1,6096e-004	-3,6704e-005	-2,3534e-004	3,963e-004 
11	1,	-4,2535e-005	-4,2397e-005	-4,3763e-005	2,3284e-008	2,0504e-004	1,0427e-004	3,9842e-004	1,8694e-004	-4,2525e-005	-2,7311e-004	4,6006e-004 
