Node Number	Normal Stress (MPa)
20989	-7,5813e-003
20995	-2,1475e-002
21001	-2,8488e-002
21002	-2,0355e-002
21003	-1,8754e-002
21004	-2,2753e-002
21005	-2,9138e-002
21006	-1,4892e-002
21007	-2,6026e-002
21008	-1,5722e-002
21009	-1,3665e-002
21010	-2,0837e-002
21011	-2,1026e-002
21012	-3,2834e-002
21013	-1,747e-002
21014	-2,5975e-002
21015	-1,9159e-002
21016	-2,7346e-002
21017	-2,0787e-002
21018	-3,1398e-002
21019	-2,2247e-002
21020	-1,9214e-002
21021	-2,3217e-002
21022	-1,9761e-002
21023	-2,6826e-002
21024	-3,6306e-002
21025	-2,504e-002
21026	-2,396e-002
21027	-3,6518e-002
21028	-2,5694e-002
21029	-3,6868e-002
21030	-2,6774e-002
21031	-3,6096e-002
21032	-1,9677e-002
21033	-2,2621e-002
21034	-3,487e-002
21035	-2,2376e-002
21036	-3,1582e-002
21037	-2,1061e-002
21038	-3,5702e-002
21039	-2,2952e-002
21040	-1,9419e-002
21041	-2,6792e-002
21042	-1,6373e-002
21043	-2,2727e-002
21044	-1,5406e-002
21045	-1,4138e-002
21046	-1,6397e-002
21047	-7,9592e-003
21048	-1,1961e-002
21049	-7,21e-003
21050	-1,0614e-002
21051	-7,3744e-003
21052	-7,7971e-003
21053	-4,8491e-003
21054	-4,9946e-003
21055	-7,6777e-003
21056	-3,7726e-003
21057	-5,7875e-003
21058	-3,4348e-003
21059	-4,8694e-003
21060	-3,2231e-003
21061	-3,058e-003
21062	-3,7272e-003
21063	-2,7175e-003
21064	-4,7791e-003
21065	-2,8611e-003
21066	-2,9126e-003
21067	-4,9599e-003
21068	-2,7632e-003
21074	-1,7612e-003
21075	-1,2161e-003
21076	-1,3687e-003
21077	-1,116e-003
21078	-1,2614e-003
21079	-1,0621e-003
21080	-1,2228e-003
21081	-1,0257e-003
21082	-1,5861e-003
21083	-1,2027e-003
21084	-1,309e-003
21085	-1,7255e-003
21086	-1,3003e-003
21087	-1,1995e-003
21088	-1,9217e-003
21089	-1,4192e-003
21090	-2,2759e-003
21091	-1,8323e-003
21092	-2,9381e-003
21093	-1,8222e-003
21094	-2,4716e-003
21095	-2,444e-003
21096	-2,8383e-003
21097	-5,1056e-003
21098	-3,6713e-003
21099	-4,1894e-003
21100	-5,1468e-003
21101	-4,1225e-003
21102	-4,0832e-003
21103	-5,3969e-003
21104	-5,0729e-003
21105	-4,6624e-003
21106	-7,3836e-003
21107	-5,3944e-003
21108	-9,6158e-003
21109	-1,0016e-002
21110	-6,3757e-003
21111	-1,4884e-002
21112	-1,0592e-002
21113	-1,1913e-002
21114	-1,3401e-002
21115	-1,2e-002
21116	-1,9082e-002
21117	-9,5004e-004
21118	-1,8784e-002
21119	-1,4845e-002
21120	-2,5886e-002
21121	-1,9233e-002
21122	-3,7009e-002
21123	-2,5688e-002
21124	-3,2496e-002
21125	-4,4298e-002
21126	-2,8885e-002
21127	-3,123e-002
21128	-5,0057e-002
21129	-5,7214e-002
21130	-4,2569e-002
21131	-4,0907e-002
21132	-6,7924e-002
21133	-4,8243e-002
21134	-7,5265e-002
21135	-5,4653e-002
21136	-9,1844e-002
21137	-5,7606e-002
21138	-9,5848e-002
21139	-6,0641e-002
21140	-8,5163e-002
21141	-6,9004e-002
21142	-6,9215e-002
21143	-9,0537e-002
21144	-6,1921e-002
21145	-9,387e-002
21146	-7,6871e-002
21147	-7,558e-002
21148	-0,10327
21149	-7,2901e-002
21150	-9,5518e-002
21151	-5,3653e-002
21152	-9,4182e-002
21153	-6,576e-002
21154	-8,1756e-002
21155	-5,7303e-002
21156	-8,4843e-002
21157	-5,0707e-002
21158	-7,5594e-002
21159	-5,9527e-002
21160	-5,8744e-002
21161	-7,4316e-002
21162	-4,4855e-002
21163	-4,739e-002
21164	-2,6732e-002
21165	-3,7013e-002
21166	-4,3527e-002
21167	-2,6792e-002
21168	-2,5815e-002
21169	-3,4678e-002
21170	-2,4629e-002
21171	-3,1038e-002
21172	-1,8734e-002
21173	-2,4833e-002
21174	-1,6507e-002
21175	-1,5693e-002
21176	-2,2016e-002
21177	-1,1906e-002
21178	-1,4968e-002
21179	-2,0476e-002
21180	-1,2565e-002
21181	-1,1373e-002
21182	-1,9677e-002
21183	-1,157e-002
21184	-1,3712e-002
21185	-2,444e-002
21186	-1,4889e-003
21192	-1,3216e-003
21193	-1,0316e-003
21194	-6,555e-004
21195	-1,5849e-003
21196	-1,0537e-003
21197	-1,7766e-003
21198	-9,9988e-004
21199	-1,0941e-003
21200	-1,485e-003
21201	-8,8978e-004
21202	-1,3574e-003
21203	-8,0117e-004
21204	-1,6808e-003
21205	-1,5251e-003
21206	-1,0967e-003
21207	-1,0913e-003
21208	-1,5776e-003
21209	-1,0589e-003
21210	-1,5738e-003
21211	-1,0686e-003
21212	-1,7415e-003
21213	-1,1965e-003
21214	-1,8513e-003
21215	-1,0878e-003
21216	-1,7179e-003
21217	-1,2229e-003
21218	-2,204e-003
21219	-1,507e-003
21220	-2,3218e-003
21221	-1,7756e-003
21222	-2,4422e-003
21223	-2,0778e-003
21224	-1,6001e-003
21225	-2,1729e-003
21226	-1,5404e-003
21227	-3,018e-003
21228	-1,906e-003
21229	-2,6022e-003
21230	-1,5292e-003
21231	-2,3881e-003
21232	-1,4953e-003
21233	-2,6862e-003
21234	-1,9654e-003
21235	-3,2287e-003
21236	-2,0942e-003
21237	-2,5982e-003
21238	-3,1169e-003
21239	-2,4748e-003
21240	-2,6977e-003
21241	-3,5305e-003
21242	-2,118e-003
21243	-3,0284e-003
21244	-2,0127e-003
21245	-2,169e-003
21246	-3,1924e-003
21247	-2,4315e-003
21248	-4,2404e-003
21249	-3,0388e-003
21250	-4,3414e-003
21251	-2,3775e-003
21252	-3,4315e-003
21253	-2,9532e-003
21254	-2,9448e-003
21255	-4,4171e-003
21256	-2,5138e-003
21257	-2,8967e-003
21258	-2,2667e-003
21259	-6,6476e-003
21260	-6,3122e-003
21261	-4,6293e-003
21262	-7,8464e-003
21263	-5,1407e-003
21264	-6,5169e-003
21265	-4,7164e-003
21266	-5,3595e-003
21267	-9,0806e-003
21268	-6,0389e-003
21269	-5,6742e-003
21270	-7,9127e-003
21271	-5,3437e-003
21272	-4,915e-003
21273	-6,9276e-003
21274	-4,6177e-003
21275	-7,2046e-003
21276	-4,2432e-003
21277	-7,7174e-003
21278	-4,2112e-003
21279	-7,1101e-003
21280	-4,4127e-003
21281	-4,2098e-003
21282	-6,6925e-003
21283	-4,109e-003
21284	-6,1309e-003
21285	-6,8426e-003
21286	-4,9524e-003
21287	-5,169e-003
21288	-7,9308e-003
21289	-4,8279e-003
21290	-4,8799e-003
21291	-8,1322e-003
21292	-4,0796e-003
21293	-5,7785e-003
21294	-5,2779e-003
21295	-5,5165e-003
21296	-7,8654e-003
21297	-4,2427e-003
21298	-6,4865e-003
21299	-5,6303e-003
21300	-6,6217e-003
21301	-6,2319e-003
21302	-8,1487e-003
21303	-6,0689e-003
21304	-6,4535e-003
21305	-5,9087e-003
21306	-6,0676e-003
