0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	1,6667e-002	-1,0792e-006	-1,0793e-006	-1,1219e-006	1,2695e-010	-4,1215e-006	-5,5774e-007	7,2039e-006	3,0586e-006	-1,0793e-006	-5,2597e-006	8,3183e-006 
2	3,3333e-002	-2,1813e-006	-2,1812e-006	-2,2676e-006	2,8368e-010	-8,3423e-006	-1,1254e-006	1,458e-005	6,1936e-006	-2,1813e-006	-1,0642e-005	1,6836e-005 
3	5,8333e-002	-3,814e-006	-3,8135e-006	-3,9655e-006	5,6003e-010	-1,4602e-005	-1,9545e-006	2,5517e-005	1,0843e-005	-3,8141e-006	-1,8622e-005	2,9465e-005 
4	9,5833e-002	-6,2765e-006	-6,2744e-006	-6,5269e-006	1,074e-009	-2,4073e-005	-3,1833e-006	4,2059e-005	1,7882e-005	-6,2767e-006	-3,0683e-005	4,8566e-005 
5	0,15208	-9,932e-006	-9,926e-006	-1,0331e-005	2,0517e-009	-3,8144e-005	-4,9876e-006	6,6631e-005	2,8341e-005	-9,9324e-006	-4,8598e-005	7,6939e-005 
6	0,23646	-1,5467e-005	-1,5451e-005	-1,6095e-005	4,0001e-009	-5,952e-005	-7,6672e-006	1,0394e-004	4,4239e-005	-1,5468e-005	-7,5785e-005	1,2002e-004 
7	0,36302	-2,3636e-005	-2,3597e-005	-2,461e-005	7,8955e-009	-9,1092e-005	-1,153e-005	1,5904e-004	6,7718e-005	-2,3637e-005	-1,1592e-004	1,8364e-004 
8	0,48958	-3,1787e-005	-3,1716e-005	-3,3118e-005	1,2928e-008	-1,227e-004	-1,5296e-005	2,1418e-004	9,1238e-005	-3,1789e-005	-1,5607e-004	2,4731e-004 
9	0,65625	-4,2361e-005	-4,2232e-005	-4,4169e-005	2,1077e-008	-1,6374e-004	-2,0017e-005	2,8572e-004	1,2176e-004	-4,2364e-005	-2,0816e-004	3,2992e-004 
10	0,82292	-5,2921e-005	-5,2718e-005	-5,5224e-005	3,0997e-008	-2,0491e-004	-2,4599e-005	3,5747e-004	1,5242e-004	-5,2926e-005	-2,6036e-004	4,1277e-004 
11	0,91146	-5,8462e-005	-5,8213e-005	-6,1031e-005	3,6968e-008	-2,2646e-004	-2,7022e-005	3,9502e-004	1,6845e-004	-5,8468e-005	-2,8769e-004	4,5613e-004 
12	1,	-6,3964e-005	-6,3664e-005	-6,6802e-005	4,3334e-008	-2,4785e-004	-2,9374e-005	4,323e-004	1,8435e-004	-6,397e-005	-3,1482e-004	4,9917e-004 
