Node Number	Normal Stress (MPa)
5264	-5,9028e-003
5270	-2,7632e-003
5276	-3,9115e-003
5277	-2,9972e-003
5278	-2,7207e-003
5279	-3,2659e-003
5280	-4,6102e-003
5281	-2,0884e-003
5282	-3,6273e-003
5283	-2,5122e-003
5284	-2,2505e-003
5285	-4,5779e-003
5286	-3,0466e-003
5287	-1,8494e-003
5288	-2,1162e-003
5289	-2,9502e-003
5290	-2,0286e-003
5291	-3,4186e-003
5292	-2,4128e-003
5293	-4,0216e-003
5294	-2,4239e-003
5295	-2,143e-003
5296	-2,8194e-003
5297	-2,6825e-003
5298	-2,4627e-003
5299	-3,5349e-003
5300	-2,413e-003
5301	-2,76e-003
5302	-3,8931e-003
5303	-2,4081e-003
5304	-4,9001e-003
5305	-2,9192e-003
5306	-4,0735e-003
5307	-3,0205e-003
5308	-2,8257e-003
5309	-4,7582e-003
5310	-2,9869e-003
5311	-3,8154e-003
5312	-2,7062e-003
5313	-5,2307e-003
5314	-4,0886e-003
5315	-3,1942e-003
5316	-4,3711e-003
5317	-2,9965e-003
5318	-4,9084e-003
5319	-3,2529e-003
5320	-3,0445e-003
5321	-4,6449e-003
5322	-3,2001e-003
5323	-4,5712e-003
5324	-2,1265e-003
5325	-4,7012e-003
5326	-3,4331e-003
5327	-4,5361e-003
5328	-2,9939e-003
5329	-3,1199e-003
5330	-4,3434e-003
5331	-3,191e-003
5332	-4,5296e-003
5333	-3,0058e-003
5334	-4,9662e-003
5335	-3,1938e-003
5336	-2,8461e-003
5337	-4,5385e-003
5338	-2,993e-003
5339	-5,4049e-003
5340	-3,1025e-003
5341	-2,988e-003
5342	-4,238e-003
5343	-6,5669e-003
5349	-1,5756e-003
5350	-4,1423e-003
5351	-2,8858e-003
5352	-3,97e-003
5353	-3,0729e-003
5354	-3,5842e-003
5355	-1,3612e-003
5356	-2,6934e-003
5357	-3,6634e-003
5358	-3,2593e-003
5359	-2,9978e-003
5360	-4,6785e-003
5361	-3,0277e-003
5362	-2,8613e-003
5363	-4,5403e-003
5364	-3,5364e-003
5365	-5,0734e-003
5366	-3,1346e-003
5367	-4,7763e-003
5368	-3,0778e-003
5369	-5,4197e-003
5370	-5,0699e-003
5371	-5,2175e-003
5372	-7,6863e-003
5373	-5,5719e-003
5374	-6,0692e-003
5375	-9,9958e-003
5376	-6,4312e-003
5377	-8,0399e-003
5378	-7,9952e-003
5379	-7,6425e-003
5380	-7,3471e-003
5381	-1,077e-002
5382	-7,9057e-003
5383	-1,3616e-002
5384	-1,2328e-002
5385	-8,2459e-003
5386	-1,4514e-002
5387	-1,2416e-002
5388	-1,0496e-002
5389	-1,7146e-002
5390	-1,2021e-002
5391	-1,0723e-002
5392	-9,8932e-003
5393	-1,3581e-002
5394	-1,042e-002
5395	-1,7987e-002
5396	-1,0362e-002
5397	-1,7982e-002
5398	-1,0781e-002
5399	-2,128e-002
5400	-1,2212e-002
5401	-1,5278e-002
5402	-9,8842e-003
5403	-1,0531e-002
5404	-1,8024e-002
5405	-1,239e-002
5406	-1,2038e-002
5407	-1,8716e-002
5408	-1,1907e-002
5409	-1,1454e-002
5410	-1,9574e-002
5411	-1,177e-002
5412	-1,7957e-002
5413	-1,2168e-002
5414	-1,1444e-002
5415	-1,5157e-002
5416	-7,886e-003
5417	-1,4072e-002
5418	-7,3608e-003
5419	-1,1313e-002
5420	-6,2306e-003
5421	-8,5471e-003
5422	-1,3168e-002
5423	-7,0008e-003
5424	-1,1359e-002
5425	-6,8359e-003
5426	-1,0021e-002
5427	-5,9716e-003
5428	-8,7518e-003
5429	-5,414e-003
5430	-5,669e-003
5431	-9,2581e-003
5432	-4,4961e-003
5433	-6,401e-003
5434	-5,3651e-003
5435	-5,422e-003
5436	-5,8722e-003
5437	-3,797e-003
5438	-6,1206e-003
5439	-4,4391e-003
5440	-4,0813e-003
5441	-4,3898e-003
5442	-2,8115e-003
5443	-2,9795e-003
5444	-3,828e-003
5445	-2,6723e-003
5446	-3,1386e-003
5447	-1,8429e-003
5448	-3,0129e-003
5449	-1,7868e-003
5450	-2,4452e-003
5451	-1,5192e-003
5452	-1,5e-003
5453	-2,3699e-003
5454	-2,2286e-003
5455	-1,6627e-003
5456	-2,5769e-003
5457	-1,745e-003
5458	-1,847e-003
5459	-1,7569e-003
5460	-3,0234e-003
5461	-6,0496e-003
5467	-7,0761e-003
5468	-4,9276e-003
5469	-4,74e-003
5470	-8,4338e-003
5471	-5,1105e-003
5472	-8,7775e-003
5473	-5,1672e-003
5474	-5,1473e-003
5475	-6,8742e-003
5476	-4,011e-003
5477	-6,2574e-003
5478	-6,7423e-003
5479	-3,1542e-003
5480	-5,6e-003
5481	-4,8554e-003
5482	-4,5016e-003
5483	-7,2038e-003
5484	-3,9124e-003
5485	-6,3573e-003
5486	-4,3198e-003
5487	-6,9571e-003
5488	-4,3859e-003
5489	-7,0721e-003
5490	-5,4384e-003
5491	-6,8125e-003
5492	-4,0864e-003
5493	-7,4831e-003
5494	-4,6655e-003
5495	-8,0082e-003
5496	-5,7918e-003
5497	-8,0596e-003
5498	-4,4527e-003
5499	-3,8731e-003
5500	-5,7973e-003
5501	-4,4762e-003
5502	-8,3371e-003
5503	-4,7636e-003
5504	-7,8678e-003
5505	-4,2523e-003
5506	-6,0344e-003
5507	-4,4307e-003
5508	-6,9833e-003
5509	-3,8369e-003
5510	-6,9179e-003
5511	-4,154e-003
5512	-4,399e-003
5513	-5,5926e-003
5514	-3,1058e-003
5515	-3,3198e-003
5516	-5,1876e-003
5517	-3,5382e-003
5518	-4,8269e-003
5519	-2,8641e-003
5520	-3,2175e-003
5521	-5,0811e-003
5522	-3,0006e-003
5523	-5,1659e-003
5524	-3,8935e-003
5525	-5,8062e-003
5526	-3,0418e-003
5527	-4,1964e-003
5528	-3,0123e-003
5529	-3,1066e-003
5530	-5,183e-003
5531	-2,9521e-003
5532	-2,8793e-003
5533	-3,8144e-003
5534	-1,0871e-003
5535	-2,4855e-003
5536	-2,1316e-003
5537	-2,7369e-003
5538	-1,3963e-003
5539	-1,5411e-003
5540	-3,2175e-003
5541	-1,6928e-003
5542	-2,8375e-003
5543	-2,0719e-003
5544	-2,1375e-003
5545	-3,3553e-003
5546	-2,41e-003
5547	-2,4729e-003
5548	-3,786e-003
5549	-2,645e-003
5550	-3,6036e-003
5551	-2,9167e-003
5552	-4,8676e-003
5553	-3,0826e-003
5554	-5,4107e-003
5555	-3,736e-003
5556	-3,7271e-003
5557	-7,706e-003
5558	-5,3941e-003
5559	-6,1463e-003
5560	-8,0322e-003
5561	-5,9235e-003
5562	-7,4558e-003
5563	-4,2426e-003
5564	-8,466e-003
5565	-6,4949e-003
5566	-1,1626e-002
5567	-9,3842e-003
5568	-1,2216e-002
5569	-8,2611e-003
5570	-8,5375e-003
5571	-1,2747e-002
5572	-9,0895e-003
5573	-1,3854e-002
5574	-1,2811e-002
5575	-2,2279e-002
5576	-1,4661e-002
5577	-2,2832e-002
