0	Time [s]	Pressure sensor 33 (NormX) [MPa]	Pressure sensor 33 (NormY) [MPa]	Pressure sensor 33 (NormZ) [MPa]	Pressure sensor 33 (ShearXY) [MPa]	Pressure sensor 33 (ShearYZ) [MPa]	Pressure sensor 33 (ShearXZ) [MPa]	Pressure sensor 33 (Equivalent (von-Mises)) [MPa]	Pressure sensor 33 (Maximum Principal) [MPa]	Pressure sensor 33 (Middle Principal) [MPa]	Pressure sensor 33 (Minimum Principal) [MPa]	Pressure sensor 33 (Intensity) [MPa] 
1	5,8333e-003	-1,7121e-006	-1,7403e-006	-1,7826e-006	4,1025e-009	-1,9724e-005	-2,0875e-006	3,4353e-005	1,8073e-005	-1,7133e-006	-2,1595e-005	3,9668e-005 
2	1,1667e-002	-3,8531e-006	-3,9095e-006	-4,0164e-006	9,275e-009	-4,2546e-005	-4,5834e-006	7,4119e-005	3,8831e-005	-3,8557e-006	-4,6754e-005	8,5585e-005 
3	2,0417e-002	-7,2617e-006	-7,3502e-006	-7,5806e-006	1,7452e-008	-7,4983e-005	-8,2328e-006	1,3066e-004	6,7971e-005	-7,2666e-006	-8,2897e-005	1,5087e-004 
4	3,3542e-002	-1,3116e-005	-1,3236e-005	-1,372e-005	3,2488e-008	-1,2505e-004	-1,3991e-005	2,1794e-004	1,1236e-004	-1,3125e-005	-1,393e-004	2,5166e-004 
5	5,3229e-002	-2,2301e-005	-2,2424e-005	-2,3396e-005	5,9932e-008	-2,0018e-004	-2,2814e-005	3,4897e-004	1,7858e-004	-2,2316e-005	-2,2438e-004	4,0296e-004 
6	8,276e-002	-3,708e-005	-3,7106e-005	-3,9065e-005	1,1522e-007	-3,1515e-004	-3,6747e-005	5,4955e-004	2,7921e-004	-3,7107e-005	-3,5536e-004	6,3457e-004 
7	0,11229	-5,2953e-005	-5,2754e-005	-5,6013e-005	1,8711e-007	-4,3162e-004	-5,1213e-005	7,5285e-004	3,8029e-004	-5,2994e-005	-4,8902e-004	8,6931e-004 
8	0,15659	-7,8055e-005	-7,7273e-005	-8,3041e-005	3,2701e-007	-6,0724e-004	-7,3352e-005	1,0594e-003	5,3154e-004	-7,8122e-005	-6,9178e-004	1,2233e-003 
9	0,22303	-1,194e-004	-1,1715e-004	-1,2806e-004	6,169e-007	-8,7733e-004	-1,0809e-004	1,5311e-003	7,6143e-004	-1,1951e-004	-1,0065e-003	1,768e-003 
10	0,3227	-1,8247e-004	-1,7673e-004	-1,981e-004	1,2306e-006	-1,2832e-003	-1,6173e-004	2,2403e-003	1,1061e-003	-1,8269e-004	-1,4807e-003	2,5868e-003 
11	0,4722	-2,8235e-004	-2,6834e-004	-3,1185e-004	2,5704e-006	-1,8974e-003	-2,4486e-004	3,3138e-003	1,6234e-003	-2,8277e-004	-2,2031e-003	3,8265e-003 
12	0,63887	-3,9128e-004	-3,6394e-004	-4,4056e-004	4,6375e-006	-2,5778e-003	-3,3784e-004	4,5036e-003	2,1982e-003	-3,9201e-004	-3,002e-003	5,2002e-003 
13	0,80554	-4,995e-004	-4,5455e-004	-5,7311e-004	7,3318e-006	-3,2547e-003	-4,3268e-004	5,6879e-003	2,7706e-003	-5,0064e-004	-3,7972e-003	6,5678e-003 
14	0,90277	-5,5505e-004	-4,9819e-004	-6,4427e-004	9,1295e-006	-3,6381e-003	-4,8612e-004	6,3587e-003	3,1007e-003	-5,5645e-004	-4,2417e-003	7,3424e-003 
15	0,9368	-5,7051e-004	-5,0942e-004	-6,6511e-004	9,77e-006	-3,765e-003	-5,0384e-004	6,5808e-003	3,2129e-003	-5,7201e-004	-4,3859e-003	7,5988e-003 
16	0,97083	-5,8919e-004	-5,2341e-004	-6,8977e-004	1,0471e-005	-3,8999e-003	-5,2262e-004	6,8168e-003	3,3299e-003	-5,9079e-004	-4,5415e-003	7,8714e-003 
17	1,	-6,0547e-004	-5,3552e-004	-7,1135e-004	1,1093e-005	-4,016e-003	-5,3872e-004	7,0199e-003	3,4304e-003	-6,0715e-004	-4,6756e-003	8,1059e-003 
