0	Time [s]	Pressure sensor 5 (NormX) [MPa]	Pressure sensor 5 (NormY) [MPa]	Pressure sensor 5 (NormZ) [MPa]	Pressure sensor 5 (ShearXY) [MPa]	Pressure sensor 5 (ShearYZ) [MPa]	Pressure sensor 5 (ShearXZ) [MPa]	Pressure sensor 5 (Equivalent (von-Mises)) [MPa]	Pressure sensor 5 (Maximum Principal) [MPa]	Pressure sensor 5 (Middle Principal) [MPa]	Pressure sensor 5 (Minimum Principal) [MPa]	Pressure sensor 5 (Intensity) [MPa] 
1	5,8333e-003	-1,1016e-006	-1,1045e-006	-1,1427e-006	-9,9755e-011	4,307e-006	1,6625e-006	7,9966e-006	3,4934e-006	-1,1019e-006	-5,7402e-006	9,2336e-006 
2	1,1667e-002	-2,3493e-006	-2,3553e-006	-2,4372e-006	-1,2008e-010	9,2806e-006	3,5674e-006	1,7221e-005	7,5468e-006	-2,35e-006	-1,2339e-005	1,9885e-005 
3	2,0417e-002	-4,089e-006	-4,0992e-006	-4,2427e-006	3,4596e-012	1,6251e-005	6,2374e-006	3,015e-005	1,3237e-005	-4,0903e-006	-2,1577e-005	3,4814e-005 
4	3,3542e-002	-6,664e-006	-6,6796e-006	-6,9161e-006	5,6095e-010	2,6664e-005	1,0197e-005	4,9446e-005	2,1751e-005	-6,6664e-006	-3,5345e-005	5,7096e-005 
5	5,3229e-002	-1,0557e-005	-1,0579e-005	-1,0961e-005	2,2167e-009	4,2601e-005	1,6243e-005	7,897e-005	3,4825e-005	-1,0562e-005	-5,6361e-005	9,1187e-005 
6	8,276e-002	-1,62e-005	-1,6228e-005	-1,6829e-005	6,5484e-009	6,6039e-005	2,5088e-005	1,2236e-004	5,412e-005	-1,6208e-005	-8,7169e-005	1,4129e-004 
7	0,11229	-2,1878e-005	-2,1908e-005	-2,2741e-005	1,3037e-008	8,9737e-005	3,4006e-005	1,6622e-004	7,3647e-005	-2,189e-005	-1,1828e-004	1,9193e-004 
8	0,15659	-3,0229e-005	-3,0251e-005	-3,145e-005	2,6751e-008	1,2494e-004	4,7273e-005	2,3138e-004	1,0275e-004	-3,0249e-005	-1,6443e-004	2,6717e-004 
9	0,22303	-4,2502e-005	-4,2495e-005	-4,4279e-005	5,5958e-008	1,7727e-004	6,6932e-005	3,2821e-004	1,4612e-004	-4,2538e-005	-2,3286e-004	3,7898e-004 
10	0,3227	-6,0465e-005	-6,0371e-005	-6,3123e-005	1,1861e-007	2,5478e-004	9,5918e-005	4,7154e-004	2,1053e-004	-6,0531e-005	-3,3396e-004	5,4449e-004 
11	0,4722	-8,6784e-005	-8,6466e-005	-9,088e-005	2,543e-007	3,7001e-004	1,3902e-004	6,8463e-004	3,0666e-004	-8,6912e-005	-4,8388e-004	7,9054e-004 
12	0,63887	-1,156e-004	-1,149e-004	-1,2147e-004	4,6199e-007	4,9684e-004	1,8614e-004	9,1899e-004	4,125e-004	-1,1582e-004	-6,4865e-004	1,0612e-003 
13	0,80554	-1,442e-004	-1,4299e-004	-1,5205e-004	7,2954e-007	6,2329e-004	2,3321e-004	1,1527e-003	5,1815e-004	-1,4453e-004	-8,1286e-004	1,331e-003 
14	0,90277	-1,6039e-004	-1,5882e-004	-1,6945e-004	9,0912e-007	6,954e-004	2,5979e-004	1,2858e-003	5,7843e-004	-1,6079e-004	-9,063e-004	1,4847e-003 
15	0,9368	-1,654e-004	-1,6371e-004	-1,7486e-004	9,6988e-007	7,1807e-004	2,6804e-004	1,3276e-003	5,9742e-004	-1,6583e-004	-9,3556e-004	1,533e-003 
16	0,97083	-1,7083e-004	-1,69e-004	-1,8071e-004	1,0371e-006	7,4244e-004	2,7699e-004	1,3726e-003	6,1782e-004	-1,7129e-004	-9,6708e-004	1,5849e-003 
17	1,	-1,7562e-004	-1,7366e-004	-1,8588e-004	1,0977e-006	7,6379e-004	2,848e-004	1,4119e-003	6,3565e-004	-1,761e-004	-9,9471e-004	1,6304e-003 
