0	Time [s]	Pressure sensor 4 (NormX) [MPa]	Pressure sensor 4 (NormY) [MPa]	Pressure sensor 4 (NormZ) [MPa]	Pressure sensor 4 (ShearXY) [MPa]	Pressure sensor 4 (ShearYZ) [MPa]	Pressure sensor 4 (ShearXZ) [MPa]	Pressure sensor 4 (Equivalent (von-Mises)) [MPa]	Pressure sensor 4 (Maximum Principal) [MPa]	Pressure sensor 4 (Middle Principal) [MPa]	Pressure sensor 4 (Minimum Principal) [MPa]	Pressure sensor 4 (Intensity) [MPa] 
1	5,8333e-003	-3,2848e-007	-3,3301e-007	-3,2992e-007	4,0217e-009	3,4542e-006	1,6437e-006	6,6257e-006	3,4959e-006	-3,3244e-007	-4,1549e-006	7,6507e-006 
2	1,1667e-002	-6,7621e-007	-6,86e-007	-6,7784e-007	8,878e-009	7,489e-006	3,5496e-006	1,4355e-005	7,61e-006	-6,8488e-007	-8,9652e-006	1,6575e-005 
3	2,0417e-002	-1,1349e-006	-1,1519e-006	-1,1356e-006	1,5929e-008	1,3155e-005	6,2027e-006	2,5191e-005	1,3408e-005	-1,1503e-006	-1,568e-005	2,9088e-005 
4	3,3542e-002	-1,8109e-006	-1,8384e-006	-1,8107e-006	2,6765e-008	2,1604e-005	1,0151e-005	4,1344e-005	2,2058e-005	-1,8365e-006	-2,5682e-005	4,774e-005 
5	5,3229e-002	-2,7861e-006	-2,8285e-006	-2,7846e-006	4,3867e-008	3,4332e-005	1,6077e-005	6,5663e-005	3,5124e-005	-2,8274e-006	-4,0696e-005	7,5821e-005 
6	8,276e-002	-4,1772e-006	-4,2403e-006	-4,1724e-006	7,1871e-008	5,3873e-005	2,5102e-005	1,0294e-004	5,5261e-005	-4,2435e-006	-6,3607e-005	1,1887e-004 
7	0,12706	-6,1659e-006	-6,2547e-006	-6,1625e-006	1,1714e-007	8,2981e-005	3,8459e-005	1,5841e-004	8,5304e-005	-6,271e-006	-9,7616e-005	1,8292e-004 
8	0,1935	-8,7387e-006	-8,8541e-006	-8,7404e-006	1,9338e-007	1,265e-004	5,8289e-005	2,4125e-004	1,3057e-004	-8,9059e-006	-1,48e-004	2,7857e-004 
9	0,25995	-1,119e-005	-1,1318e-005	-1,1217e-005	2,7858e-007	1,7003e-004	7,8009e-005	3,2401e-004	1,7592e-004	-1,1423e-005	-1,9822e-004	3,7413e-004 
10	0,35962	-1,4523e-005	-1,4642e-005	-1,4624e-005	4,2437e-007	2,3564e-004	1,0753e-004	4,4863e-004	2,4456e-004	-1,4864e-005	-2,7348e-004	5,1804e-004 
11	0,50912	-1,9055e-005	-1,9098e-005	-1,9355e-005	6,7827e-007	3,3335e-004	1,5125e-004	6,3403e-004	3,4709e-004	-1,9573e-005	-3,8502e-004	7,3211e-004 
12	0,67578	-2,3236e-005	-2,3108e-005	-2,387e-005	1,0077e-006	4,4028e-004	1,9898e-004	8,3686e-004	4,6004e-004	-2,3971e-005	-5,0628e-004	9,6632e-004 
13	0,84245	-2,7121e-005	-2,6733e-005	-2,8233e-005	1,3839e-006	5,4603e-004	2,4607e-004	1,0374e-003	5,7192e-004	-2,8092e-005	-6,2591e-004	1,1978e-003 
14	1,	-3,0243e-005	-2,9536e-005	-3,1918e-005	1,7787e-006	6,4399e-004	2,8963e-004	1,223e-003	6,76e-004	-3,1455e-005	-7,3625e-004	1,4123e-003 
