0	Time [s]	Pressure sensor 9 (NormX) [MPa]	Pressure sensor 9 (NormY) [MPa]	Pressure sensor 9 (NormZ) [MPa]	Pressure sensor 9 (ShearXY) [MPa]	Pressure sensor 9 (ShearYZ) [MPa]	Pressure sensor 9 (ShearXZ) [MPa]	Pressure sensor 9 (Equivalent (von-Mises)) [MPa]	Pressure sensor 9 (Maximum Principal) [MPa]	Pressure sensor 9 (Middle Principal) [MPa]	Pressure sensor 9 (Minimum Principal) [MPa]	Pressure sensor 9 (Intensity) [MPa] 
1	5,8333e-003	-4,6985e-008	-5,5998e-008	-2,8377e-008	-8,8647e-009	7,1506e-006	4,8145e-006	1,4931e-005	8,5755e-006	-4,1583e-008	-8,6652e-006	1,7241e-005 
2	1,1667e-002	-5,724e-008	-7,7143e-008	-1,5306e-008	-1,9241e-008	1,5628e-005	1,0475e-005	3,2587e-005	1,8762e-005	-4,5613e-008	-1,8866e-005	3,7628e-005 
3	2,0417e-002	-1,0478e-007	-1,4035e-007	-3,23e-008	-3,3677e-008	2,7744e-005	1,8498e-005	5,7755e-005	3,3249e-005	-8,4639e-008	-3,3441e-005	6,669e-005 
4	3,3542e-002	-2,0219e-007	-2,601e-007	-8,9815e-008	-5,3636e-008	4,5894e-005	3,047e-005	9,5415e-005	5,4897e-005	-1,7047e-007	-5,5279e-005	1,1018e-004 
5	5,3229e-002	-2,5461e-007	-3,4423e-007	-8,784e-008	-8,0421e-008	7,3503e-005	4,8602e-005	1,5263e-004	8,7879e-005	-2,0787e-007	-8,8358e-005	1,7624e-004 
6	8,276e-002	-5,0663e-007	-6,3968e-007	-2,8772e-007	-1,138e-007	1,1648e-004	7,6554e-005	2,4142e-004	1,3889e-004	-4,4231e-007	-1,3988e-004	2,7877e-004 
7	0,12706	-8,9923e-007	-1,0804e-006	-6,6287e-007	-1,4294e-007	1,8112e-004	1,1834e-004	3,7475e-004	2,1545e-004	-8,2253e-007	-2,1727e-004	4,3272e-004 
8	0,1935	-7,0863e-007	-9,2787e-007	-5,4519e-007	-1,4267e-007	2,7995e-004	1,8154e-004	5,7792e-004	3,3289e-004	-6,4328e-007	-3,3443e-004	6,6732e-004 
9	0,25995	-8,4019e-007	-1,0446e-006	-9,3676e-007	-8,2537e-008	3,7967e-004	2,4485e-004	7,825e-004	4,5078e-004	-8,2503e-007	-4,5277e-004	9,0355e-004 
10	0,35962	-2,5454e-007	-3,3427e-007	-1,0436e-006	1,2234e-007	5,3222e-004	3,4105e-004	1,0949e-003	6,3149e-004	-3,889e-007	-6,3274e-004	1,2642e-003 
11	0,50912	8,3518e-007	1,1867e-006	-1,7439e-006	6,9186e-007	7,6193e-004	4,8473e-004	1,5641e-003	9,0303e-004	3,0979e-007	-9,0307e-004	1,8061e-003 
12	0,67578	4,2474e-006	5,4217e-006	-1,2889e-006	1,6904e-006	1,0175e-003	6,4387e-004	2,0856e-003	1,2068e-003	3,0556e-006	-1,2015e-003	2,4082e-003 
13	0,84245	8,7327e-006	1,1095e-005	-8,0966e-007	3,0671e-006	1,2712e-003	8,0141e-004	2,6028e-003	1,5089e-003	6,6372e-006	-1,4965e-003	3,0054e-003 
14	1,	1,506e-005	1,8866e-005	8,4716e-007	4,706e-006	1,5092e-003	9,4891e-004	3,0878e-003	1,7942e-003	1,1897e-005	-1,7713e-003	3,5655e-003 
