0	Time [s]	Pressure sensor 10 (NormX) [MPa]	Pressure sensor 10 (NormY) [MPa]	Pressure sensor 10 (NormZ) [MPa]	Pressure sensor 10 (ShearXY) [MPa]	Pressure sensor 10 (ShearYZ) [MPa]	Pressure sensor 10 (ShearXZ) [MPa]	Pressure sensor 10 (Equivalent (von-Mises)) [MPa]	Pressure sensor 10 (Maximum Principal) [MPa]	Pressure sensor 10 (Middle Principal) [MPa]	Pressure sensor 10 (Minimum Principal) [MPa]	Pressure sensor 10 (Intensity) [MPa] 
1	5,8333e-003	-4,9533e-007	-4,9096e-007	-5,0988e-007	-1,891e-009	3,1721e-006	3,4543e-006	8,1229e-006	4,1872e-006	-4,9108e-007	-5,1923e-006	9,3795e-006 
2	1,1667e-002	-1,0288e-006	-1,0193e-006	-1,0588e-006	-4,0511e-009	6,892e-006	7,5041e-006	1,7647e-005	9,1451e-006	-1,0196e-006	-1,1232e-005	2,0377e-005 
3	2,0417e-002	-1,7496e-006	-1,7329e-006	-1,8007e-006	-6,9882e-009	1,215e-005	1,3233e-005	3,1115e-005	1,6189e-005	-1,7336e-006	-1,9739e-005	3,5929e-005 
4	3,3542e-002	-2,821e-006	-2,7936e-006	-2,9049e-006	-1,088e-008	2,0018e-005	2,1793e-005	5,1254e-005	2,6729e-005	-2,7953e-006	-3,2454e-005	5,9183e-005 
5	5,3229e-002	-4,3838e-006	-4,3405e-006	-4,519e-006	-1,5656e-008	3,1947e-005	3,4772e-005	8,1788e-005	4,2771e-005	-4,3447e-006	-5,167e-005	9,444e-005 
6	8,276e-002	-6,641e-006	-6,5739e-006	-6,8578e-006	-2,0462e-008	5,0213e-005	5,47e-005	1,2861e-004	6,7508e-005	-6,5842e-006	-8,0996e-005	1,485e-004 
7	0,12706	-9,9674e-006	-9,8656e-006	-1,0325e-005	-2,1213e-008	7,7712e-005	8,4593e-005	1,9896e-004	1,0474e-004	-9,8911e-006	-1,25e-004	2,2974e-004 
8	0,1935	-1,4313e-005	-1,4162e-005	-1,4902e-005	-8,4164e-009	1,1894e-004	1,295e-004	3,0456e-004	1,6126e-004	-1,4222e-005	-1,9042e-004	3,5168e-004 
9	0,25995	-1,8572e-005	-1,8375e-005	-1,9447e-005	2,2321e-008	1,6039e-004	1,7462e-004	4,1068e-004	2,1815e-004	-1,8487e-005	-2,5606e-004	4,7421e-004 
10	0,35962	-2,4513e-005	-2,4253e-005	-2,591e-005	1,0313e-007	2,2318e-004	2,4313e-004	5,7164e-004	3,0493e-004	-2,4474e-005	-3,5514e-004	6,6007e-004 
11	0,50912	-3,2758e-005	-3,2419e-005	-3,516e-005	3,0186e-007	3,1719e-004	3,455e-004	8,1238e-004	4,353e-004	-3,2875e-005	-5,0276e-004	9,3805e-004 
12	0,67578	-4,0728e-005	-4,0321e-005	-4,454e-005	6,3e-007	4,21e-004	4,5862e-004	1,0783e-003	5,8033e-004	-4,1135e-005	-6,6478e-004	1,2451e-003 
13	0,84245	-4,813e-005	-4,7676e-005	-5,3677e-005	1,0683e-006	5,2369e-004	5,7038e-004	1,3412e-003	7,2407e-004	-4,8948e-005	-8,246e-004	1,5487e-003 
14	1,	-5,4481e-005	-5,4002e-005	-6,1961e-005	1,5836e-006	6,2032e-004	6,7554e-004	1,5886e-003	8,5983e-004	-5,5799e-005	-9,7448e-004	1,8343e-003 
