0	Time [s]	Pressure sensor 20 (NormX) [MPa]	Pressure sensor 20 (NormY) [MPa]	Pressure sensor 20 (NormZ) [MPa]	Pressure sensor 20 (ShearXY) [MPa]	Pressure sensor 20 (ShearYZ) [MPa]	Pressure sensor 20 (ShearXZ) [MPa]	Pressure sensor 20 (Equivalent (von-Mises)) [MPa]	Pressure sensor 20 (Maximum Principal) [MPa]	Pressure sensor 20 (Middle Principal) [MPa]	Pressure sensor 20 (Minimum Principal) [MPa]	Pressure sensor 20 (Intensity) [MPa] 
1	5,8333e-003	-2,2163e-007	-2,1756e-007	-2,2451e-007	7,6903e-010	1,0908e-006	1,059e-005	1,8439e-005	1,0423e-005	-2,1776e-007	-1,0869e-005	2,1292e-005 
2	1,1667e-002	-4,417e-007	-4,3406e-007	-4,4903e-007	1,857e-009	2,275e-006	2,3058e-005	4,0132e-005	2,2725e-005	-4,345e-007	-2,3615e-005	4,634e-005 
3	2,0417e-002	-7,9665e-007	-7,8637e-007	-8,173e-007	3,7025e-009	3,8342e-006	4,0794e-005	7,0969e-005	4,0167e-005	-7,8715e-007	-4,1781e-005	8,1948e-005 
4	3,3542e-002	-1,3575e-006	-1,3491e-006	-1,4114e-006	7,0263e-009	6,1531e-006	6,7371e-005	1,1718e-004	6,6268e-005	-1,3504e-006	-6,9035e-005	1,353e-004 
5	5,3229e-002	-2,2231e-006	-2,2308e-006	-2,356e-006	1,3307e-008	9,4949e-006	1,0806e-004	1,8788e-004	1,0619e-004	-2,2331e-006	-1,1076e-004	2,1695e-004 
6	8,276e-002	-3,4648e-006	-3,5279e-006	-3,7793e-006	2,5429e-008	1,411e-005	1,6996e-004	2,9539e-004	1,6692e-004	-3,5317e-006	-1,7416e-004	3,4109e-004 
7	0,12706	-5,4529e-006	-5,6723e-006	-6,1963e-006	4,9442e-008	2,1017e-005	2,6362e-004	4,5805e-004	2,5864e-004	-5,6787e-006	-2,7028e-004	5,2891e-004 
8	0,1935	-7,3294e-006	-7,9495e-006	-9,0154e-006	9,6206e-008	2,9962e-005	4,054e-004	7,0409e-004	3,9834e-004	-7,9603e-006	-4,1467e-004	8,1301e-004 
9	0,25995	-9,3621e-006	-1,0586e-005	-1,2416e-005	1,5561e-007	3,8496e-005	5,4775e-004	9,5107e-004	5,3822e-004	-1,0602e-005	-5,5998e-004	1,0982e-003 
10	0,35962	-1,0714e-005	-1,3238e-005	-1,656e-005	2,6413e-007	4,9754e-005	7,6343e-004	1,3251e-003	7,5143e-004	-1,3262e-005	-7,7868e-004	1,5301e-003 
11	0,50912	-1,2233e-005	-1,7595e-005	-2,4071e-005	4,7332e-007	6,6063e-005	1,0886e-003	1,889e-003	1,0725e-003	-1,7632e-005	-1,1088e-003	2,1813e-003 
12	0,67578	-1,1054e-005	-2,0849e-005	-3,2055e-005	7,5993e-007	8,2299e-005	1,4527e-003	2,5203e-003	1,4336e-003	-2,0903e-005	-1,4766e-003	2,9102e-003 
13	0,84245	-6,9249e-006	-2,2426e-005	-3,9579e-005	1,1075e-006	9,8559e-005	1,8137e-003	3,1462e-003	1,7933e-003	-2,25e-005	-1,8397e-003	3,633e-003 
14	1,	-2,1105e-006	-2,4303e-005	-4,8404e-005	1,4868e-006	1,1299e-004	2,1597e-003	3,7461e-003	2,1376e-003	-2,4398e-005	-2,188e-003	4,3256e-003 
