0	Time [s]	Pressure sensor 9 (NormX) [MPa]	Pressure sensor 9 (NormY) [MPa]	Pressure sensor 9 (NormZ) [MPa]	Pressure sensor 9 (ShearXY) [MPa]	Pressure sensor 9 (ShearYZ) [MPa]	Pressure sensor 9 (ShearXZ) [MPa]	Pressure sensor 9 (Equivalent (von-Mises)) [MPa]	Pressure sensor 9 (Maximum Principal) [MPa]	Pressure sensor 9 (Middle Principal) [MPa]	Pressure sensor 9 (Minimum Principal) [MPa]	Pressure sensor 9 (Intensity) [MPa] 
1	1,6667e-002	5,1954e-006	5,2112e-006	5,4874e-006	-3,5801e-008	1,4462e-005	7,4214e-006	2,8156e-005	2,1589e-005	5,2278e-006	-1,0923e-005	3,2512e-005 
2	3,3333e-002	1,0432e-005	1,0465e-005	1,1016e-005	-7,095e-008	2,9216e-005	1,488e-005	5,6793e-005	4,3497e-005	1,0496e-005	-2,208e-005	6,5578e-005 
3	5,8333e-002	1,8102e-005	1,8165e-005	1,9109e-005	-1,2096e-007	5,0819e-005	2,598e-005	9,8863e-005	7,5659e-005	1,8213e-005	-3,8496e-005	1,1416e-004 
4	9,5833e-002	2,9835e-005	2,9947e-005	3,1472e-005	-1,9136e-007	8,3169e-005	4,2372e-005	1,6168e-004	1,2397e-004	3,0013e-005	-6,2724e-005	1,8669e-004 
5	0,15208	4,742e-005	4,7621e-005	4,9976e-005	-2,8723e-007	1,3162e-004	6,7767e-005	2,5643e-004	1,9671e-004	4,7696e-005	-9,9389e-005	2,961e-004 
6	0,23646	7,3658e-005	7,4025e-005	7,7519e-005	-4,0814e-007	2,043e-004	1,0529e-004	3,981e-004	3,0541e-004	7,4067e-005	-1,5428e-004	4,5969e-004 
7	0,36302	1,1281e-004	1,1349e-004	1,1847e-004	-5,3666e-007	3,0974e-004	1,6336e-004	6,0654e-004	4,6587e-004	1,134e-004	-2,345e-004	7,0037e-004 
8	0,52969	1,6394e-004	1,6514e-004	1,7169e-004	-6,1161e-007	4,4815e-004	2,4084e-004	8,8124e-004	6,7681e-004	1,6472e-004	-3,4076e-004	1,0176e-003 
9	0,69635	2,1589e-004	2,1772e-004	2,2545e-004	-5,8428e-007	5,8424e-004	3,1742e-004	1,1517e-003	8,8605e-004	2,168e-004	-4,4379e-004	1,3298e-003 
10	0,86302	2,681e-004	2,7069e-004	2,7919e-004	-4,5426e-007	7,1839e-004	3,9463e-004	1,4197e-003	1,0941e-003	2,6908e-004	-5,4521e-004	1,6393e-003 
11	1,	3,1183e-004	3,1512e-004	3,2401e-004	-2,7867e-007	8,2704e-004	4,5618e-004	1,636e-003	1,2636e-003	3,1283e-004	-6,2546e-004	1,889e-003 
